,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,113483,7065,15218,28232,31704,21451,13205,7878,9177,14048,18023,20544,25582,42091,105667,139848,44300,43406,57891,51502,42458,33535,40438,53876,33463,25575,17501,13437,9013,6076,5922,14311
1,85294,4392,9906,17496,16565,14000,10210,4804,8471,22389,14957,21098,27535,31199,35603,54189,38800,42146,48833,68912,85977,82720,65726,59940,49844,42686,34549,27238,18263,17173,10162,34843
2,0,0,0,0,83,1977,3202,8475,12903,12434,16258,21084,22911,28452,36930,43457,40906,58430,59466,78164,82996,80518,77711,79242,63055,49573,40660,33254,27922,23527,18264,84066
3,0,0,0,0,32,718,1069,8423,10653,13031,18975,15532,13701,13385,16634,16479,17029,23785,34017,47652,69389,72746,86800,138309,98017,75195,65080,58272,46487,33768,27667,83075
4,102968,2714,4720,9040,16489,23959,28484,34579,39249,43306,50757,58912,66580,58417,49910,55198,72678,61807,51032,41676,37554,39801,45214,28099,21092,17541,9266,6259,4324,4512,4261,15522
5,0,6,1988,11016,22277,40547,57047,66338,65010,63076,54348,55227,59855,53291,44269,53717,69523,81323,55511,46529,38898,29402,31280,25675,21110,16575,14175,8423,5941,3713,2192,7638
6,165858,11739,23276,47781,68618,43011,38462,42771,31242,83631,73643,46096,50067,63495,35863,33501,79689,28968,27250,20156,16365,19985,11803,9126,7684,4674,4984,5768,3893,2042,1009,3470
7,0,0,0,0,0,4,131,1861,10779,22743,17901,20632,17305,24931,36241,42022,55187,64752,69197,67716,60198,48172,33334,26319,28675,75539,94751,92591,57285,45692,34106,57856
8,0,0,0,0,0,0,17,909,9486,10411,13583,14054,10668,18916,21320,21080,26539,30229,31458,31646,34901,40709,40396,37247,63507,121597,134877,119921,76114,58825,48267,89243
9,0,0,0,0,62,1810,2778,6912,26170,46894,41067,49826,39181,36463,40820,39149,44987,45409,46065,41843,37555,36094,33734,35077,34188,29958,26121,25058,29061,49431,60668,199539
10,101636,2361,3785,5873,9482,6558,7438,8081,9470,15652,18088,23352,33379,41722,46767,45642,57392,67899,77389,89341,89115,57236,39411,33509,26064,24449,20629,21598,21325,19442,22577,59258
11,0,0,0,0,5,359,2352,4439,8585,13452,17673,24999,30299,36137,43595,50503,58885,74878,83401,83231,90709,65446,47638,39075,33200,30784,27727,26011,25529,20368,27410,139230
12,84040,1802,2777,4074,5939,7884,5002,4072,4710,9765,16235,11848,15315,21097,28854,42312,56693,68481,79515,73051,63001,49942,57558,59138,75232,62924,45581,36611,27393,21173,17617,46284
13,40059,5028,11292,22136,30785,20292,15978,19269,14609,46237,47796,35650,42916,48454,36707,61842,73689,40476,44392,36958,31210,35609,47186,44356,47276,36617,32570,31081,28589,21412,17482,37967
14,119799,10888,29530,53655,86925,41485,33730,41248,28669,101410,80056,52149,52261,79614,35183,34730,86451,21411,28445,20236,15376,19552,11710,6360,3961,2020,1225,2213,2733,676,462,1757
15,27648,0,1,51,451,3140,7043,10739,10469,11111,20597,35558,50816,56016,58503,57529,55749,57349,77058,101116,93907,73301,58433,44510,34745,32288,26617,21175,15207,12802,10290,41701
16,0,0,0,0,10,2512,7895,11340,14113,12988,17871,28886,40527,52130,51021,48181,46467,49186,62813,92884,86527,74467,66962,57591,44728,37949,32441,28452,23655,20213,18213,75898
17,28883,1564,2492,4465,6399,6342,10425,12728,16069,14740,17218,18336,22570,28724,25364,25833,42996,49728,63281,93846,92803,75165,62542,54161,42826,37648,33810,30792,27015,23932,22602,110621
18,82508,17594,41901,63948,133082,57847,35897,41554,26625,91548,71431,42424,42836,72881,33368,34969,70554,20318,26086,19270,13483,20358,13550,7631,6852,4632,3249,2953,2900,1015,558,2098
19,0,0,0,0,0,24,2948,5365,9792,19092,27402,30482,34726,46927,72012,85912,94568,99279,96437,76449,50907,48871,51652,50261,56619,44776,30873,18151,12772,7219,5247,27157
20,30119,8778,13852,33351,47587,26501,21953,25213,21270,61585,56916,45745,49917,69927,57304,64768,88411,55597,56388,43160,30574,32058,34454,27562,30946,17530,11150,10568,7885,4782,3522,16547
21,13881,15828,30540,67653,123114,58070,42219,42623,26363,102468,87226,52852,54626,80721,33686,36570,82505,21388,28237,19508,15631,27335,15144,6952,4327,2483,2003,3378,4325,1021,669,2574
22,73776,459,12549,35409,56722,54772,51174,49724,45518,41916,39846,38402,44674,36708,32984,54734,97727,68827,50224,36044,27085,19998,24561,21250,15281,12544,9829,8838,8904,8382,10583,16476
23,0,6,408,8051,51170,66173,57423,71581,70255,57171,48740,45935,47874,45434,38441,40939,50030,60250,80244,52553,31733,25072,26632,19845,15838,13960,13096,12342,10299,10300,13546,20579
