,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,120314,38112,67770,45287,39636,97347,200756,97918,123812,80887,45248,42671,29370,10534,6199,4959,6104,4675,5330,6617,7057,5483,2871,3162,1711,1057,720,736,687,1565,2398,4927
1,113223,78204,60213,71587,83689,97538,98516,80636,64250,52277,35242,30451,44993,89161,45996,15170,11157,7356,4563,2735,2996,3685,3145,2510,809,887,897,886,852,175,49,2072
2,40180,54387,54963,52560,54001,61421,81677,114060,95695,53851,46279,48800,83441,114743,73542,38527,13907,10279,6587,2805,2257,1037,553,217,129,19,3,0,0,0,0,0
3,39773,77220,70140,63082,56683,59693,72201,66303,52914,53482,46486,49611,119137,153250,72036,25949,12549,9096,3973,1135,485,305,200,188,28,1,0,0,0,0,0,0
4,108235,15507,18964,25882,24894,23678,26688,33204,38883,47896,51102,53999,108818,60037,39046,42981,53688,67046,76814,62525,36649,26378,16916,11571,7580,7014,6930,3683,2431,3136,1632,2113
5,5148,7881,12735,16922,19386,20807,23236,25957,34092,38814,52062,79815,137191,59811,48691,56695,66398,79370,77292,68469,48694,31978,18731,13150,12670,15969,14556,8591,4358,3035,2120,1296
6,163143,19398,37704,43297,54419,63538,73223,51126,82558,173629,85613,46423,33266,19545,13576,11781,13024,12672,13981,8688,8823,10361,3107,3596,1642,2557,2857,3166,5601,28760,9373,5473
7,99457,206128,171125,103767,73407,53894,123025,165862,63071,9275,6772,5001,3414,2800,3090,3147,3605,2986,1050,950,235,193,207,204,260,246,402,1165,1144,36,2,0
8,109963,247307,129957,53420,47178,44745,119428,208513,96912,15406,6418,5729,3503,2376,2542,3923,4226,1828,939,1234,290,41,31,7,4,0,0,0,0,0,0,0
9,185040,249920,198087,130909,99643,73464,96957,14359,9749,8487,7894,7997,6136,3138,1918,2149,2900,3169,2138,1054,625,159,26,2,0,0,0,0,0,0,0,0
10,116011,49296,81187,86816,88529,100307,129921,145863,98276,65846,39837,23837,14842,15237,6887,5465,6121,6262,5662,3649,1833,2086,535,654,409,595,928,684,667,2111,1359,4208
11,8353,20710,72612,77008,107087,135431,139986,153096,114125,75231,49387,37110,33743,23906,15395,8851,7876,8386,9178,5929,1441,339,306,175,135,114,10,0,0,0,0,0
12,93572,24752,41705,66139,115766,149988,98504,78266,63901,54931,48139,48149,47278,42868,35874,29589,22033,14812,10784,7251,2429,1431,1147,659,471,408,378,580,869,1099,562,1586
13,42345,21861,31440,41554,64551,105347,75918,48661,65449,113040,73194,59914,58853,55172,52876,47394,59116,23769,14318,9558,6186,5894,1277,1013,424,686,799,1025,2025,14001,5345,2915
14,111352,14272,32446,37534,58952,72073,77943,47362,97720,219155,111137,52445,21831,13600,10340,7911,7518,5937,6296,7416,10431,13866,2624,2753,1149,1678,1940,2775,5006,33441,12757,4260
15,48672,31979,43599,57046,61532,68236,67292,70448,76050,74721,68503,67332,98400,132948,88255,33416,6283,5270,2423,417,241,279,351,397,412,330,291,275,125,13,0,384
16,28185,28405,39595,52692,56978,60593,66519,73419,84239,97085,90748,78646,105017,125171,77411,26671,6308,5309,2008,476,231,144,58,6,6,0,0,0,0,0,0,0
17,79395,36212,43462,55582,56229,58628,67450,67822,70020,90122,86596,63998,83754,106286,68969,35897,13765,10857,2553,1250,1057,961,227,313,163,183,154,175,430,2234,917,259
18,77796,18451,34844,43093,58847,82429,85729,60440,106826,218789,100773,57326,27847,16387,10817,10687,8034,5704,7185,6378,7191,8937,2279,2486,904,1573,1728,2269,4359,24556,7587,3669
19,10270,30750,53149,71576,112822,167148,137780,123996,95418,74538,60644,52468,40776,24552,12713,6786,7629,8282,7644,4264,717,154,138,176,302,323,398,268,176,53,10,0
20,28273,21164,44250,57285,87525,130174,114993,79833,94975,153336,86818,52776,32348,21479,13307,7356,6991,7173,7056,6386,5850,7686,1700,2115,627,1370,1211,1590,2741,18230,6021,3281
21,4373,16339,39609,52297,67180,91926,97058,62998,106401,238424,115191,55702,18750,12071,9232,6749,8340,5662,5310,6892,7152,9974,2864,3778,1067,1879,2189,2840,4971,32590,11680,4432
22,77683,6100,10091,14389,19627,23552,29645,33446,41663,48187,57185,66984,141788,54266,37581,42764,53690,70043,64866,48408,32032,24710,20554,15387,14006,14384,12025,9803,6638,6774,3948,3701
23,5288,11391,17543,23597,32968,35157,31894,29046,37343,44917,52849,64225,150026,60465,55089,65426,75937,88884,77131,56002,37240,23104,14742,7791,3572,1979,1296,527,248,151,58,34
