Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
21,0,0,3,0,0.0,0.0,0.0,0.0,210443,29361,9291,58577,212741,116209,24785,1695,772,603,905,8470,9473,87075,102580,80806,45520,10522,9698,7589,7893,12820,58092,0,0,0,0,0,0,0,0,0,145057,34625,50197,37906,45972,120007,178996,105686,105578,80985,47907,44634,30619,10939,6218,5180,6121,5214,7089,7227,7617,6284,3414,2807,1324,812,523,495,402,685,992,4408,140119,8094,16830,29773,28375,20518,15223,7657,10111,14031,11480,13919,21337,28498,64085,90839,34021,44569,60567,52924,40670,38978,78281,70446,39542,33165,25499,22217,15072,7441,6499,15140,0.1702451446617487,1.5052815652222058,0.3455641431968514,2.1193063544732365,4.685778,-4.581818,2.2658725905978137,34.68946069325599,14.670853537691004,-1.1568435091185454,0.8050145912016777,57.04772918229983,0.1170298579607827,215.23394352438063,5.976656413045581,2.146013910821134,-2.2594226656083287,3.272795688898809,7.164059672853541,0.1055910363751952,4.605375705437818,10.0
21,0,1,0,0,40.83,0.0,62.5,0.71,296762,178739,67723,37607,3073,8268,19798,13495,1572,1178,2040,8941,25784,16744,208927,60268,27737,13643,23584,25649,25421,25415,13552,0,0,0,0,0,0,0,0,0,88697,80191,80100,91497,102418,121442,97426,57105,38097,33439,33132,31115,45072,102462,51862,14707,10735,6947,1917,1474,1244,1481,4101,4371,607,578,887,1167,743,134,4,768,55296,5,521,638,1055,1107,2876,1654,5169,20986,16743,25871,33797,31125,47437,49917,46246,49332,61642,83034,98740,93479,70253,55374,47372,42655,39557,31396,22094,18502,11952,40095,0.0970926582813263,0.7617413401603699,0.2248636687125576,1.1644007363994318,2.5450974,-2.429291,0.5802499055862427,39.57127502372723,10.729570324711606,-2.424292688332165,6.522412085519111,51.59012466327839,0.1170298579607827,115.12367935293192,6.736427688151911,1.5357581655259125,-4.00616808969253,14.384636891023671,7.418210020703738,0.1055910363751952,2.358553142979515,10.0
21,0,2,0,0,41.67,6.67,80.0,0.72,179881,198364,45301,17981,2045,5349,21515,15322,3201,1750,2598,10188,28854,77467,239501,107590,32579,12321,18359,21444,23877,24260,16173,0,0,0,0,0,0,0,0,0,50946,83690,77897,62654,69276,88338,118998,112595,57407,48858,52566,53415,79064,67720,27522,15944,11905,8741,5484,3331,3161,2300,2738,1219,138,12,1,0,0,0,0,0,0,0,0,0,0,0,405,4261,8741,12923,12937,20526,29849,39537,44657,45673,43183,39024,38889,37413,48663,60984,77166,105647,88918,68999,58913,45332,38510,27728,22868,84174,0.160282626748085,0.8899636268615723,-0.0112599096929542,0.245746182950886,2.6725633,-2.5400481,0.7920352816581726,45.14118702908734,3.615902368481123,-0.266881478150504,-0.2376651993901699,52.80545832472123,36.624352655921136,13.074749938387397,7.2518625501369876,0.1201102197388153,-1.2055360169634115,1.743337147522002,7.438689067062912,6.79222216218958,0.0144264648857065,10.0
21,0,3,0,0,36.67,1.67,90.83,0.7,215338,197201,35942,13172,1161,2363,14575,23283,2967,1449,1391,9641,30896,44852,342763,69448,14178,6098,11431,6288,15877,23658,21948,0,0,0,0,0,0,0,0,0,61296,55724,58351,54839,60650,69411,75615,83581,85251,54484,45009,45319,71018,115964,83892,42645,15272,12690,9089,1588,991,640,533,1062,950,56,0,0,0,0,0,0,0,0,0,0,4,507,4692,10041,16659,18229,19512,21123,23185,29276,39600,42225,40890,56989,73709,100389,100349,81167,59215,53345,44247,41458,34503,32760,28955,25169,20881,86841,-0.0496099442243576,1.0044312477111816,0.4584657726926955,0.141266565896327,3.3554466,-1.9759805,1.0088821649551392,46.11148246273584,9.028741087154522,-0.2919789711517647,-1.3409197221207665,59.44227265196452,30.04968512760701,81.51816561887222,7.072017581072536,0.2777937311413991,-0.6572253059536924,-0.993639799755992,7.483212263935595,6.492419334011697,0.0771693570614599,10.0
21,0,4,0,0,16.67,0.0,24.17,0.74,104645,127406,13831,5958,1991,2919,7875,4585,793,399,767,5409,26379,274379,230197,173351,68297,9790,8487,7105,9772,13743,7842,0,0,0,0,0,0,0,0,0,44706,32076,45051,50226,64657,78989,92702,92538,121331,173260,88379,55597,25696,16822,10335,9656,8967,7332,7611,6952,9031,11412,2643,3157,1056,1232,1410,1983,3846,26029,8592,2646,35384,7803,22743,33981,44694,32707,25268,36845,29543,78513,67378,47958,53008,83248,43105,47777,86274,36057,40912,34863,29784,33743,28206,23877,19473,14303,15556,13620,8821,6252,4750,19474,0.0395765267312526,0.9190441966056824,-0.9363448189604496,5.024298651769003,2.507092,-4.360504,0.8446422219276428,41.78150934235656,8.272235535250115,-3.612064095745455,15.584263540026704,53.565392878444165,0.1170298579607827,68.42988075065476,6.9042916507716905,1.1287340255120917,-5.529751555569349,30.10500059017109,7.5028311393890625,0.1055910363751952,1.2740405003487312,10.0
21,0,5,0,0,31.67,11.67,51.67,0.67,334178,367794,69541,10805,9884,15843,19617,18990,1231,1046,2521,16884,15068,153084,25268,11892,7201,1804,1838,1724,3853,7571,8283,0,0,0,0,0,0,0,0,0,88029,10105,12088,15063,17575,19052,22947,30706,42454,45893,46372,53480,112843,53672,33618,40039,51806,68211,78955,68889,53036,37369,27839,19847,13438,13927,12570,6374,3451,3324,1356,1592,83563,835,2936,11739,19073,20368,27243,31660,32277,37348,49708,58944,67065,70694,62555,72072,90949,70760,49875,38668,30177,27773,40335,28178,20250,19047,10253,5186,3905,3110,3957,15417,0.0207858048379421,0.9661636352539062,-0.7414417685921618,3.2640594462768577,3.0200644,-4.254177,0.933472216129303,36.90119999529167,12.22206752593899,-1.7088531514241647,3.683430884031567,62.00114732671625,0.1170298579607827,149.3789346086124,6.414150165512549,1.8284399908486773,-3.0377323852815463,7.64804591649362,7.621356816402777,0.1055910363751952,3.343192800134712,10.0
21,0,6,0,0,53.33,3.33,84.17,0.77,329633,402662,58703,7963,6553,8127,15682,28863,1075,699,1385,19011,16734,150822,7762,3666,2796,1925,2592,3466,7377,12395,16029,0,0,0,0,0,0,0,0,0,6136,7807,13980,18285,22710,24117,24862,27553,37796,43306,60752,85966,104474,42083,44153,53937,65952,80998,79195,78243,71465,52494,27109,14628,8645,4567,2237,1120,638,358,226,128,0,3,232,7877,41185,54618,62428,56846,57038,56416,52799,54726,52411,48192,45336,54684,62510,66395,55687,47777,48054,37979,38896,24758,18697,17867,15725,7045,4014,2833,2211,10681,0.0337011255323886,0.7925588488578796,-0.4062093433063647,0.1190058411546837,1.572413,-2.368829,0.6281495690345764,41.92339547209591,6.804906695717281,1.0927556217644316,1.4900256847547224,64.08926737742726,31.05337255736948,46.30675513741788,7.036766585325731,0.2137968367979296,-0.4664867718183824,0.2384388960204839,7.512313923490419,6.395091839257043,0.0457090874248005,10.0
21,0,7,0,0,40.0,13.33,79.17,0.79,481157,255668,41107,9367,9278,14681,22404,24281,969,776,1651,21840,19124,135527,8569,3630,3066,2423,2346,3662,8296,15173,20925,0,0,0,0,0,0,0,0,0,5150,9893,15723,20542,26178,28617,29614,29177,31649,29688,40847,64490,128370,73777,49679,54541,60952,64715,61064,50740,34838,26826,18418,17917,24494,35756,32997,18284,10404,5284,3146,2150,1,10,851,9546,24059,46247,68002,85470,93303,77424,64357,72484,74859,61795,40802,31806,57319,70869,46246,32130,25077,22316,23965,18891,16012,9466,8329,5898,4524,2736,1881,9245,-0.0519506968557834,1.02459716796875,0.3539352933273905,0.7830798800093168,3.8479817,-2.6225827,1.0497994422912598,37.220446742517645,7.350503974449021,1.1137717936731133,1.4560952631227029,63.414070250018135,26.34282334103787,54.02990867839085,6.692096441875881,0.2723334186329396,0.1527564920270914,0.0705397897325759,7.423122279899559,5.857461005741404,0.0741654909043039,10.0
21,0,8,0,0,18.33,4.17,32.5,0.75,174324,118199,23516,2520,1440,1794,6852,9378,553,400,858,12967,22419,306422,175842,132828,60462,8882,5191,3908,8509,15495,13161,0,0,0,0,0,0,0,0,0,23796,14991,31110,41432,57936,63358,63710,47427,87831,157533,100714,90422,65287,29157,26866,26964,26971,27343,26411,20815,13484,13028,3654,3250,1667,2052,1954,2182,3510,21784,7171,2110,25488,7619,19458,36119,51302,49444,43707,54815,45251,80241,72108,53422,55409,72109,38807,38592,67987,27771,38149,39865,35518,34961,29011,23616,17733,14506,10411,7016,4966,2933,1203,6383,0.1277428716421127,0.9167227745056152,0.0968539751029821,0.754869888379694,2.8367405,-2.6671305,0.8403806686401367,42.79950232081243,7.523482690720722,-3.247966419000843,17.44580592400551,65.00304482429905,0.1170298579607827,56.60279179757431,6.935848915680172,0.915630371052582,-6.950653125517491,48.67160792224435,7.438730801772166,0.1055910363751952,0.838378976393889,10.0
21,0,9,0,0,0.0,0.0,0.0,0.0,29920,1393,1372,4932,3715,1728,854,397,329,381,859,6139,27543,383918,302223,212357,88123,11383,6114,4125,5343,9133,3639,0,0,0,0,0,0,0,0,0,20827,16917,42205,52655,68854,76034,71558,45373,119042,231686,110702,68053,27083,15696,10557,8471,7547,5964,6472,8129,11687,14029,2269,2236,1006,1654,1823,2670,5554,35452,11574,2141,27651,7135,26668,44472,60664,46501,32507,48798,32971,102727,90897,55528,61183,100443,39682,43829,112355,26067,32921,26066,20069,24517,16366,8424,5280,2651,1313,2151,3224,659,502,1699,-0.035966970026493,0.785801351070404,1.979106113139464,15.942291387166684,4.8094997,-3.2965386,0.6174837946891785,41.369298222103424,5.482566943738226,-7.090856173289061,50.44274892503067,43.94261169349285,0.1142917609591493,30.058540292571102,6.863313601473156,0.8866002823416309,-7.391721708924409,53.38802432812089,7.06162405316933,0.1015646187355505,0.7860600606482596,10.0
21,0,10,0,0,34.17,4.17,79.17,0.95,183794,60507,24759,44134,76729,51057,41133,20541,11347,6334,10122,18971,43484,69181,256502,41984,25755,15133,14408,13094,23572,34133,19246,0,0,0,0,0,0,0,0,0,183937,181574,173184,111667,74107,54867,100142,108609,31876,11810,11846,12085,11054,10104,9185,6524,4417,2362,1227,701,233,170,248,322,248,229,343,732,526,174,9,1408,101376,0,134,602,912,1578,1164,1221,3462,17857,18639,26558,26606,29198,39611,47441,52894,64147,63371,59415,53626,43351,36230,29683,24393,44312,70534,76941,46616,38480,30640,54928,0.1518234610557556,0.6472159028053284,-0.0828142891148053,2.872557051177406,2.0148716,-2.6114345,0.4188884198665619,36.60514358859227,12.393584481706156,-2.240890866815497,4.009124884466986,48.84242185322088,0.1170298579607827,153.60093630518762,6.426043344619334,2.0215178517962817,-2.762760910499604,5.774948151753907,7.383153871782153,0.1055910363751952,4.086534425131053,10.0
21,0,11,0,0,56.67,5.83,100.0,0.98,75566,51445,5759,16806,38013,27403,32060,13755,7658,3740,6948,14982,41359,116974,399263,67226,49148,20285,25625,29513,23898,25345,13149,0,0,0,0,0,0,0,0,0,81984,263938,167441,71454,45059,40106,114186,182617,56983,12257,12048,13412,12051,9763,7911,5545,4054,2720,1386,653,224,117,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2115,8345,12361,24302,26367,32047,29315,27272,32538,38309,42892,46492,48847,52196,48590,49916,49155,88317,119236,112066,66559,49352,40198,59119,0.0752287358045578,0.8177195191383362,0.2429636026360365,0.6888698217059299,2.820045,-1.861323,0.6686651706695557,39.042181759435785,3.6844535474591074,0.22520689406791,0.1309343480099771,49.76731577735674,30.10819624649362,13.575197943384,6.934109372252765,0.1670377796316211,-1.0584424274871966,2.518981855751539,7.28983763105702,6.318942863603199,0.027901619824262,10.0
21,0,12,0,0,47.5,1.67,100.0,0.93,186948,80686,18739,25954,18022,11262,17025,9090,3454,2652,3079,14784,40739,100426,159070,105097,72531,25924,30156,26895,52100,61439,39848,0,0,0,0,0,0,0,0,0,217602,245644,189676,128034,90259,54083,56595,22005,10615,9696,11216,12445,11705,9671,11130,10278,7106,4213,2540,1127,272,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,4353,24455,45567,51625,54680,47780,46616,42254,35757,37863,34163,36238,41026,42316,44363,42246,40238,39723,39400,34513,33755,34091,38595,44090,170075,-0.0385526493191719,0.8627118468284607,0.3377321950499558,0.2058435562618217,2.2783206,-2.0537338,0.7442716956138611,57.079004055198176,4.630786324405013,-0.6507026812271489,0.0319588421643461,65.24215590239231,43.39505929145172,21.444181982296485,7.375287007932057,0.1043332697027782,-0.9866338027094677,1.2947904647151507,7.5347454947867485,6.993583273110202,0.0108854311668726,10.0
21,0,13,0,0,9.17,0.83,28.33,0.95,81250,28608,12712,17554,19475,6491,6366,3683,2571,1859,2992,12189,47279,291968,252059,164625,74365,13057,11836,9005,14150,20204,11622,0,0,0,0,0,0,0,0,0,64142,86113,105862,92814,85137,74244,71622,37601,78143,157057,77191,47615,20142,12647,9652,7579,7448,5730,4951,5382,7528,7586,1580,1610,646,883,1227,1827,3214,20126,6995,1626,34035,5094,14255,26998,38419,33247,25263,36091,31190,80895,83569,53644,52632,82609,41636,45850,95493,40104,47261,39554,30618,29796,22227,14633,14374,11794,7333,5282,5755,3746,9060,43463,0.0638412907719612,0.5877397656440735,0.9194695500277104,4.962326363355426,2.8473644,-1.919927,0.3454380631446838,43.51631248719734,8.601043021652824,-2.882694782738812,13.945417062492815,60.497136232153736,0.0649142738459538,73.97794106032273,6.945914900102991,1.1270488339360614,-5.725408139244266,32.26561621756383,7.5674714563790495,0.0394577122731173,1.2702390740766354,10.0
21,0,14,1,0,41.67,15.83,75.0,0.84,291085,125786,26586,6228,3172,6418,18567,8489,1095,564,917,7607,54818,59228,35335,82639,68538,49260,29898,30704,42221,80271,76494,0,0,0,0,0,0,0,0,0,78363,18746,68455,85185,92364,94810,105564,151156,121061,80012,47159,33806,25901,25177,15268,11988,10672,9823,9269,5928,3433,2273,698,1174,1039,571,1105,625,485,1778,624,1408,75635,3901,5404,2480,4074,3054,2925,3147,7212,13133,18369,23287,33818,41566,42394,44092,68521,76374,82224,93083,98631,70082,46003,36707,29937,20741,17169,17124,17523,17142,25352,64816,-0.0253625828772783,0.906457245349884,-0.5947566700862302,1.9401936462967315,2.164155,-3.6840694,0.8216647505760193,34.9998398271925,10.379480214206762,-2.595828408861929,6.139770763177173,51.79216196626897,0.1170298579607827,107.73360951710964,6.493518278154365,1.7315315674685698,-3.3344202931271454,9.372783906554892,7.322606788021274,0.1055910363751952,2.9982015691401624,10.0
21,1,15,0,0,67.5,35.83,92.5,0.75,260754,136168,26015,25069,32170,6228,23707,13745,2033,441,922,7756,38157,24915,12576,44254,26702,23713,20750,28959,71760,168924,110202,0,0,0,0,0,0,0,0,0,8024,21419,73998,76708,113942,112198,128418,154536,120836,68510,44586,35398,32759,31581,23605,18067,12096,7796,8547,7187,3130,1009,428,342,286,226,189,92,7,0,0,0,0,0,0,0,10,782,2395,3977,6521,14595,22118,24120,25301,35594,42043,53000,60329,77925,95302,87538,79758,61422,47547,40560,30948,28666,26165,27926,28457,22350,29028,131543,0.1625615954399109,1.2550256252288818,0.2118806972061283,0.5750441114044325,3.6772733,-3.5256429,1.5750892162322998,42.15463405274504,8.757498945569596,0.120378781487146,-1.010229421515125,60.80703552845628,25.98794293399273,76.69378778165259,6.969507505767994,0.238727830009903,-0.2602115830041976,-0.5664541481149437,7.41536136165319,6.275483976369419,0.0569909768212371,10.0
21,1,16,0,0,40.0,7.5,65.0,0.85,269813,94200,28584,27327,7869,4896,13403,6395,1010,426,941,12191,66340,106162,76244,73567,42053,19100,22975,25951,38244,73592,94637,0,0,0,0,0,0,0,0,0,26366,28250,66019,72651,81924,90990,101699,111600,124983,129874,75968,50976,33698,25862,15433,11840,11364,8837,8152,5631,4858,3871,784,706,284,425,537,687,1251,7149,2260,991,21734,2579,6461,13725,15659,13858,11643,15914,12407,31312,36678,36095,45204,64432,56204,61104,79007,65055,54752,49598,53529,49349,35047,27438,21151,20935,22145,19232,19428,16903,26834,100508,-0.0079163946211338,0.9171384572982788,0.4112868911795762,1.6623102668511471,3.4161456,-2.6027596,0.8411429524421692,43.898282214755845,9.512571896788597,-1.858020984495444,6.685146831364062,61.35464747121225,0.1170298579607827,90.48902409157218,6.954302540563481,0.9307059591832442,-6.670560219859111,45.94391587657758,7.454702826831308,0.1055910363751952,0.8662135824592027,10.0
21,0,17,0,0,0.0,0.0,0.0,0.0,14839,2003,3268,7579,10422,3386,1278,467,435,459,913,6557,29345,384662,301570,205459,92468,12211,8621,5221,6018,6040,2699,0,0,0,0,0,0,0,0,0,4986,18914,46908,59252,66452,80926,73645,48189,122315,232686,114309,70590,25654,14199,9602,6778,7063,5561,6239,7545,10888,11359,2420,2554,1169,1709,2258,3032,5032,31318,9655,2713,11425,8214,22542,43402,57824,52633,38758,50846,34800,103421,98814,58587,54722,100129,39276,40438,121681,25825,28594,22346,18896,23743,16512,9079,5387,2792,1806,3184,5334,1122,777,3011,-0.0439239181578159,0.6769887804985046,-3.283830957793976,24.08961354229853,2.4002242,-4.8024178,0.4583138227462768,42.722206525479486,1.9456385239860976,-8.886381381589581,86.91767091642424,44.139732425333655,22.90060462303603,3.785509266018801,6.974875199092035,0.1338837495562542,-6.019798407261412,42.45952223946518,7.051722523909313,5.844675520356173,0.0179248583952417,10.0
21,1,18,0,2,46.67,13.33,64.17,0.8,118133,84162,71290,99208,200292,231875,46688,16531,6681,3831,3417,9931,13046,15188,85832,31245,7979,4335,6638,8705,11192,17656,12065,0,0,0,0,0,0,0,0,0,74406,30196,50340,68047,102512,102021,70481,69201,59724,49316,46419,57745,66061,74321,84341,41941,23077,13003,8223,6915,2323,851,706,362,243,237,313,591,832,255,7,910,64512,0,5,629,2416,1890,1280,4010,4956,6549,15395,16341,21285,29135,37865,60464,115618,73238,73797,68496,58517,46842,43104,45320,56388,59760,42629,36568,33475,20756,17121,47559,0.0015321770915761,0.7091240882873535,-0.0161021420292522,1.8279725258330464,2.5501208,-2.5026796,0.502856969833374,33.81008944675847,11.256712476046753,-1.6765712015501568,2.630765208619421,47.433376163599256,0.1170298579607827,126.7135757683866,6.321822907579366,1.7334821113440455,-2.901969205332958,7.476210112402086,7.362104682784333,0.1055910363751952,3.0049602303498104,10.0
