Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
7,0,0,2,0,0.0,0.0,0.0,0.0,143445,32287,8965,12371,27075,21951,5350,1830,2050,1608,2225,10514,27895,295586,106229,272016,83213,9101,6530,5323,6185,8632,15539,0,0,0,0,0,0,0,0,0,114548,26364,44538,40027,40821,54101,101196,99534,165058,131072,58514,42434,50383,18839,11092,8663,9106,6922,19616,8854,11723,15218,8937,3438,1513,1505,1204,1160,945,1456,2051,5088,113886,28059,51628,83170,75467,99786,77783,23011,25114,62308,34711,27977,43382,56249,37777,91500,20227,17974,20391,15379,14970,15633,16984,18711,14487,7989,3767,2323,1533,1105,971,1668,0.116615261331511,1.3352640044427218,-0.710176494166545,4.011439134836047,3.4193034,-5.6718516,1.7829299615604128,42.49873006674793,13.62478587710982,-2.430380764969261,4.925929334099591,55.95107621498844,0.0,185.6347901970912,6.193922485242857,1.9546999657002235,-2.666199747090263,5.312024192244387,7.355527807159091,0.0,3.820851955908454,8.0
7,0,1,0,0,45.83,10.83,73.33,1.0,298535,194710,63144,44067,3344,6656,15156,11746,2022,969,1479,7116,21697,32800,206132,58997,27776,11807,19221,18978,19783,22719,17066,0,0,0,0,0,0,0,0,0,105390,63389,62733,75617,83588,91650,111675,100205,64515,45692,37228,29672,38042,80229,51795,28014,10764,7594,3035,1844,1318,1552,2040,2721,666,735,935,1477,463,130,20,1192,83458,2206,4037,5000,4366,8368,7306,5027,9465,29807,18728,27454,36470,35103,45764,49787,50860,58600,70056,86071,91051,82564,63134,47433,38413,30935,29398,20622,12737,11080,7725,32895,0.0435240007936954,0.805169939994812,-0.0593424536793063,2.529836375935993,2.9995837,-2.8836365,0.6482986211776733,35.27508608395906,12.20960758496441,-1.6817657472095802,2.50504746333499,51.25471375648827,0.1170298579607827,149.07451737882045,6.408944788179494,1.8268458187409973,-3.0438713098841674,7.648641618233622,7.386232767390172,0.1055910363751952,3.3373656454514644,8.0
7,0,2,0,0,55.0,18.33,82.5,0.74,202920,142142,31789,12362,1453,3054,14961,21109,3561,1914,2587,9890,29198,90939,311109,98181,30251,11685,16856,12562,16194,22893,18310,0,0,0,0,0,0,0,0,0,48165,70245,61573,67006,73279,89149,109635,96795,51972,44579,53926,57583,92560,93250,47344,17804,9119,9362,4842,2381,718,768,1708,1967,181,9,0,0,0,0,0,0,0,0,0,0,0,185,2173,10111,13660,14555,18597,18714,25606,34521,41988,50188,43161,42650,43654,48160,52229,61102,71263,105888,82777,65267,56067,45809,36216,27466,20686,73227,-0.0745622813701629,1.0107150077819824,-0.0541585591393104,0.3523836479441962,2.7817223,-2.9787872,1.0215449333190918,44.66783272893725,3.997134296741952,-2.277678641388984,7.976697426212111,52.95475573176951,25.92602847323749,15.97708258619078,7.156907963060826,0.2196211319900821,-1.887573301238153,4.921817438818184,7.448800845321603,6.189426733141594,0.048233441616605,8.0
7,0,3,0,0,55.83,12.5,92.5,0.74,220276,293037,33017,13295,2593,4920,19531,15087,2525,1084,1597,8876,28841,32494,255647,79465,15604,6491,11908,7085,11598,20668,20281,0,0,0,0,0,0,0,0,0,56120,55347,50980,46144,52600,78549,106664,142085,124694,54592,37784,33912,62153,86781,55650,32548,10617,9206,5662,2595,626,292,204,82,30,3,0,0,0,0,0,0,0,0,0,0,20,1381,7413,17651,12968,11166,16125,20272,27106,32617,40163,48020,45084,59579,68312,81869,85535,82164,74319,62554,54526,44937,36994,29694,26323,22859,19413,76856,-0.0021994907874614,0.8151138424873352,-0.9021471675406116,1.5890099563041895,1.5066957,-3.1037242,0.6644105315208435,46.13142714900088,7.195660426931632,-0.4641560494156429,0.205831522696446,61.07090637022291,26.23570378843744,51.77752897970992,7.151322010753487,0.2250861101979932,-1.5403534899162328,1.8217650258704128,7.528707365600516,6.37974107821699,0.0506637570040631,8.0
7,0,4,1,0,13.33,3.33,35.0,0.61,89542,68376,26415,6120,1297,1907,8380,5423,1172,676,993,5585,18076,232191,303757,206528,72417,11288,8684,6428,8849,13076,8740,0,0,0,0,0,0,0,0,0,48312,30104,43442,44965,58772,72726,82235,79838,116974,168991,85551,50004,44618,55807,26030,10194,7528,5708,4932,5432,7868,8999,1835,1887,699,1104,1314,2035,3874,23923,7765,2454,44946,6556,21448,43167,62402,29394,21672,35933,21638,65011,58529,39033,40990,60380,36715,36821,64632,22969,28336,39022,43142,44219,38499,38910,32995,25765,23273,17887,14021,10324,10446,26845,0.0194811020046472,1.1170575618743896,-0.0196520707112158,6.868234465585536,4.698894,-4.9377046,1.2478175163269043,42.79174883581994,8.720465859403244,-4.110951897468408,17.04702893732638,52.96486247024773,0.1170298579607827,76.04652480501757,6.8596779563234085,1.2729497441286066,-4.972063661196773,23.434887376118898,7.443945841444863,0.1055910363751952,1.6204010510770852,8.0
7,0,5,0,0,45.0,12.5,65.83,0.9,301036,351271,63359,10303,9572,14387,24595,27907,1341,1141,2045,15982,13774,186838,29870,16156,8564,1881,2109,1682,4037,8762,9308,0,0,0,0,0,0,0,0,0,88622,8376,11938,14777,17599,20323,25106,32065,44085,52343,55630,69545,125074,46766,34203,40759,51901,69230,72432,57628,45075,33544,23018,16576,10736,10441,9025,6675,5420,3958,1484,1566,83328,974,4397,13152,23449,21258,30355,34370,34081,44728,51762,55965,60994,63613,57819,69087,82078,69091,50015,40572,34767,28915,42359,24731,18038,17684,10533,6470,5199,4004,3763,18369,-0.0452691726386547,0.9148199558258056,-1.1549057105442433,3.5282645833259068,1.7866219,-3.9900732,0.8368955254554749,37.799799175246775,13.05738138703716,-1.3446206903461175,3.1224940893166915,73.30947035319515,0.1170298579607827,170.49520868654443,6.467794956158863,1.8319943932407368,-3.1032894016900774,7.925331089317463,7.49858956653072,0.1055910363751952,3.356203456865495,8.0
7,1,6,0,0,79.17,5.0,92.5,0.92,450079,268065,36396,7833,6794,9394,17355,34202,927,635,1487,22297,16147,172748,8208,3647,2980,1747,2328,2676,6798,14108,19069,0,0,0,0,0,0,0,0,0,6827,8066,11639,16255,23306,25806,26885,29130,32870,37278,52630,75992,134113,62073,47236,52624,58002,70005,61249,56363,42466,30965,21618,17666,19088,25649,25907,15737,9552,4432,2547,1944,0,1,999,10053,34864,58265,68007,71363,74171,66966,57650,55759,57518,50485,41883,38410,59449,64100,50217,42716,35988,29416,37831,27614,19593,14790,9715,7246,4099,2306,1642,12804,0.0232207011431455,0.8502081036567688,0.5597531463509504,1.0407609405828104,2.9470778,-1.9185181,0.7228537797927856,39.06199490357641,8.926962884916241,0.5822084010376969,0.5859198310433538,66.89159212356583,18.97638553571984,79.6906663486721,6.730987920717084,0.4112895322646482,-1.3293566002973036,3.715095668779506,7.483231176670933,4.966218985802369,0.169159079350473,8.0
7,1,7,0,0,51.67,3.33,55.0,0.85,291371,265833,36754,6690,5003,8630,6434,7621,485,465,1209,10458,11185,188737,92611,84803,36133,5298,4580,3757,8872,14817,14174,0,0,0,0,0,0,0,0,0,35857,11608,20845,27039,36152,44816,44661,37347,56719,95543,75998,77065,74702,36224,35074,40173,50270,65874,65848,54032,38383,25877,13936,9062,4715,3614,2680,2108,2758,11486,4143,1311,31703,5080,13784,36155,66561,50335,50373,50243,48603,67724,61326,50935,52159,57481,42889,44115,59628,50284,48364,40968,35953,31958,26316,22943,16539,12004,7931,5492,5585,3151,1806,7532,0.1034878566861152,1.127729415893555,-0.3050045924808369,0.8839246193533676,3.1097121,-3.2099419,1.2717735767364502,41.0807945469959,9.382562851073391,-1.5646448843268017,8.266629601637888,70.32188266060997,0.0,88.03248565434248,6.828519901374505,1.1077580763996266,-5.843537573718791,33.10167010047788,7.368342907829039,0.0,1.227127955828601,8.0
7,1,8,0,0,21.67,0.83,49.17,0.93,179058,19355,17245,29667,50464,33468,27660,13594,7891,4089,6468,11255,30727,156994,321134,83237,43676,13696,9474,7584,11895,15721,11568,0,0,0,0,0,0,0,0,0,158248,85784,101368,91444,78783,64810,99307,123096,86843,80623,38117,23706,11393,6760,5433,5897,4710,3081,2658,2903,3593,3933,850,862,517,770,1079,1586,2266,10138,3059,2303,123504,2466,10038,14267,18336,12578,10971,19564,29737,53451,44907,35681,27799,48927,31608,34760,61115,42500,44599,40196,34225,30814,22507,19038,24852,51531,61834,58634,33183,22384,14139,25775,0.1339521408081054,0.8766731023788452,-0.2100108407159851,2.886428585227568,2.490859,-3.6857152,0.7685557007789612,36.84728066173519,13.378343333328615,-2.148336277677511,3.2233619294879805,51.12955593720081,0.1170298579607827,178.98007034441827,6.235308889337749,2.150035482611364,-2.462052853145808,4.177402313706514,7.3416391708614865,0.1055910363751952,4.62265257648788,8.0
7,1,9,0,0,37.5,10.83,97.5,0.99,65327,24214,10749,32884,56218,39607,38428,18125,9567,4999,9238,19264,47300,108558,400480,76193,37065,14427,14518,11898,22103,30225,14533,0,0,0,0,0,0,0,0,0,111989,260767,171045,75004,59929,52649,127465,157268,46400,9247,6936,4977,3521,2507,2649,4112,6432,2062,789,164,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,837,6090,12550,19258,24802,23079,23721,27132,29118,35374,41814,51452,54610,50753,42581,36670,35267,37136,75828,97149,107378,75497,61469,51380,84964,0.0363730676472187,0.733149528503418,0.2410704595394239,0.6913038312199031,2.2683685,-2.0577145,0.5375081896781921,40.97737506133503,3.825152264148089,-0.2562800721964249,-0.9231104745721486,49.70835213028579,33.10021480435683,14.63178984391725,7.052400562663887,0.1822733385879699,-0.2192678568013412,0.6214061911083282,7.433372149454481,6.476217553984914,0.0332235699600047,8.0
7,1,10,0,0,45.0,0.83,100.0,0.93,117079,16349,3150,9111,1846,4845,18345,12102,2416,1634,2073,10068,36469,103156,327300,137712,90048,29569,33812,28591,43341,48778,28126,0,0,0,0,0,0,0,0,0,198413,248931,167599,91042,71555,55260,90537,94452,43838,8993,6803,5953,4736,2370,2265,3061,4241,2740,1557,1003,510,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1095,2852,20253,23615,29851,35604,29197,33010,31640,29748,31153,25620,25143,25872,26954,31380,35203,38437,49931,76755,78784,75575,57963,53979,55942,180318,-0.062300905585289,0.7101743221282959,-0.4957691702364794,0.1401696778837493,1.3394942,-2.14323,0.504347562789917,52.06789126095662,9.277934293177765,-0.4281501118968196,-1.1785612179183416,66.49296492775987,34.08515482108658,86.080064748524,7.186795694379556,0.2450628517949662,-0.4624157974367891,-1.1580364330950792,7.575025890617725,6.65865316483842,0.0600558013298816,8.0
7,1,11,0,0,30.83,0.83,66.67,0.99,117813,31848,20618,34641,31405,9924,11837,6926,4029,2823,2848,10594,39139,178475,251036,144083,70282,19320,17609,14251,26959,35772,23688,0,0,0,0,0,0,0,0,0,106885,140238,151991,122637,102001,92271,98809,34067,45427,75747,39918,24919,12454,6368,4818,4137,3694,4001,3081,2548,3566,4544,786,965,363,639,807,1335,1722,10570,3524,1088,31326,3090,12246,21706,26393,18305,16323,29473,43128,62752,56337,42078,41345,58676,40766,44417,59780,42170,50517,49040,44115,41083,30760,20669,15991,12275,8877,9034,15293,23586,31704,102665,-0.0557400994002819,0.7615041732788086,-0.5128027622430323,2.464556256113247,2.6010337,-2.8530374,0.579888641834259,49.50045479461555,10.699445730790138,-2.337155599050696,8.858850014887688,62.68482371311135,0.1142917609591493,114.47813894612332,7.142289609177527,1.1503464501816156,-5.716191801058865,32.08975777818111,7.605767156231463,0.1015646187355505,1.323296955445444,8.0
7,1,12,1,0,32.5,5.0,66.67,0.9,242557,92001,21528,6732,3682,7345,18907,13041,1685,585,736,6074,54735,82025,63081,115608,75495,50254,31947,28616,39997,79540,69749,0,0,0,0,0,0,0,0,0,77766,16669,56776,80767,96096,109890,123014,152302,113109,91249,49840,30297,23499,23247,9303,6881,6501,7997,5780,4637,3395,2341,822,758,429,636,1361,922,1047,5243,1661,1685,75566,1802,6502,10682,15595,9597,8101,13645,15829,28583,28380,22332,28515,37949,35182,37322,61874,67313,80503,92842,94736,67648,45242,34043,28739,22141,17257,15043,14523,13339,17748,57347,-0.0070692878216505,0.9603812098503112,-0.4942558877893237,4.750024523805911,3.96509,-4.021496,0.9223321080207824,35.592742801604466,11.005496053256866,-2.1589827683879723,4.568614816805251,51.84858340260807,0.1170298579607827,121.12094337825243,6.501901570883413,1.7266897893345454,-3.3640789332753456,9.56501986736082,7.343734884250282,0.1055910363751952,2.981457628592177,8.0
7,1,13,0,0,70.0,10.0,89.17,0.88,306683,83173,19013,53028,25536,3832,19852,8507,1302,370,791,8196,38001,23338,10747,38593,24567,21379,19391,28975,101285,141713,127648,0,0,0,0,0,0,0,0,0,4132,14329,59234,72707,114779,135729,145024,183474,140064,81943,44168,29462,23078,19175,11092,5096,4264,5981,8497,2419,570,131,100,135,220,92,23,2,0,0,0,0,0,0,0,0,3,309,895,2237,10067,13031,21860,33843,46858,56565,62566,64083,66953,75402,78902,77581,77146,57663,40751,34625,31446,25869,25286,23732,22371,14850,16425,124601,0.1479608565568924,1.0747270584106443,0.1654802149635102,0.0872904883703293,2.7971556,-2.538032,1.1550382375717163,44.87046107452281,13.149840537915942,0.6826872681102827,-0.5126163843698324,74.71501419418468,24.232204203240016,172.91830617261743,6.859846709650592,0.2566209373523476,-0.4728307156531017,-0.0491993158889578,7.399355503453496,6.18923360826247,0.0658543054875975,8.0
7,1,14,0,0,30.83,5.0,40.83,0.91,221665,58272,17280,23370,4731,3391,10233,6927,1018,526,1214,23932,58327,163122,132195,123969,68220,20870,17289,17678,24827,43022,63842,0,0,0,0,0,0,0,0,0,28834,27011,52187,54867,70440,90900,98595,86658,112940,167379,97157,63682,36412,23893,14815,9920,8259,7343,6202,5196,5544,6203,1397,1658,603,1057,1036,1331,2383,15156,5261,1601,24456,6297,14002,28931,38766,24810,20854,24043,17294,53611,54726,45327,50448,68657,47240,52132,84421,50201,47571,45281,53760,42962,24367,17945,15569,14723,12529,11641,12389,12807,18174,69986,-0.0158877074718475,1.1174479722976685,-0.0009719084778096,0.933340306794594,3.4056172,-3.4904273,1.2486900091171265,44.44679107461699,9.02090384956965,-2.314881708736777,9.194384581197763,59.94863424968133,0.0,81.37670626318055,6.88144723155439,0.9426800807577184,-6.544366207116449,44.4671607661275,7.356886236959438,0.0,0.8886457346573787,8.0
7,1,15,1,0,32.5,0.83,69.17,0.81,116090,52333,52197,97718,168875,151383,39098,14338,4265,2572,3763,10058,14381,60069,173249,65897,20353,6003,7114,7935,10152,16082,11995,0,0,0,0,0,0,0,0,0,84620,27794,50909,76477,126441,140261,93139,72473,63652,69850,50254,46613,43117,39247,34923,27077,18267,11488,8010,4750,2339,1811,594,519,390,507,619,869,1385,4542,1644,1339,75014,1519,4513,6673,10952,5199,4365,5921,6433,18983,26870,20975,24649,31391,32321,40154,55039,59910,72317,67142,57529,47348,52099,55265,71019,59979,45432,36732,30170,18362,17236,44409,-0.0063086985610425,1.0816653966903689,-2.4241533737466767,9.880921638222516,2.0263047,-5.751202,1.1699999570846558,35.03072125234488,10.6967443924474,-2.17592297529199,4.749968661362577,48.2431393639967,0.1170298579607827,114.42034059735488,6.480029215966224,1.7180452864471012,-3.3754711767658105,9.645215598665065,7.353161440365153,0.1055910363751952,2.951679606283102,8.0
7,1,16,0,1,40.83,0.83,54.17,0.89,81992,51095,32515,139852,172278,100918,24701,12890,3555,2433,4711,8121,13088,121634,178605,78337,36385,5833,4325,4815,6960,12731,8146,0,0,0,0,0,0,0,0,0,54893,23360,36829,47595,67254,107310,85806,59762,71511,95045,59158,51098,51815,53141,54779,51634,40262,31246,19124,10730,5744,4467,1159,1140,431,666,749,922,1915,10969,3580,1826,50211,4509,8880,17618,26347,14674,12000,20340,20530,34553,39591,27617,32581,51754,43619,55685,71217,48355,52152,39416,29377,41433,49705,43047,48533,36244,32705,33655,32161,26207,19566,41638,-0.1235944330692291,1.0141555070877075,-0.8228110113676324,2.6317881871637736,2.8647273,-4.1358533,1.02851140499115,39.5952405170788,10.1536691777452,-2.413107209704184,7.022951796684318,61.20598751116634,0.1170298579607827,103.0969977710929,6.643096154388853,1.416000902699559,-4.085279157617969,15.957513767500243,7.411762376945495,0.1055910363751952,2.0050585564459658,8.0
7,1,17,0,0,47.5,7.5,79.17,0.95,201128,53316,41845,149067,141060,19849,17126,16843,2492,1090,1632,8717,26411,18176,293110,38268,12009,4946,6289,5695,11525,19066,16260,0,0,0,0,0,0,0,0,0,140219,30342,40643,53571,61258,69483,70832,68830,65645,63155,58786,55864,86416,121245,70178,24435,6382,7834,4850,1130,310,285,359,359,363,374,407,471,201,27,2,1664,119808,7,514,651,1269,2302,4381,13372,16216,15461,23923,37334,50894,59996,57108,51584,47877,43384,54675,75231,81783,68795,53339,45270,34975,32983,24219,19382,14299,12069,8084,34735,0.0902722850441932,0.7795395255088806,1.07517239942191,1.8554041692839576,3.1741846,-1.2987894,0.6076818704605103,34.51341760627959,13.54007234839446,-1.553409206613203,1.7697412557208594,53.06822562108332,0.1170298579607827,183.33355919975625,6.252396998124242,2.152003917440227,-2.478640072788441,4.229994077286696,7.431965906110478,0.1055910363751952,4.631120860678083,8.0
