Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
15,0,0,1,0,0.0,0.0,0.0,0.0,264470,28975,7489,33464,139502,119015,45032,2029,523,434,693,10298,13862,82748,57337,53179,36284,10221,10566,8885,10636,19455,150823,0,0,0,0,0,0,0,0,0,118221,35799,63359,41365,44033,91420,298253,100418,89785,62603,40175,38478,24181,8018,3992,2871,4086,3292,4289,5298,6285,4404,2584,3214,1347,734,480,453,405,747,962,4369,105669,5415,11365,23768,23243,12649,8891,4547,6457,11223,12069,18365,24940,48727,155106,148171,50145,52771,67056,50090,44331,37355,47695,40596,25447,20658,13166,10316,7448,4243,3689,10309,-0.0317715861097288,1.3425075129721418,-0.3524111985947102,0.5703117875480697,3.5263212,-4.258898,1.8023264223866453,32.21630916859327,13.090758570824994,-0.8471568041061037,0.4450317415727527,55.46201753775835,0.0,171.36795995962802,5.7913543398944745,1.80314393945492,-2.471560430291585,4.902283044957644,6.956069837907684,0.0,3.251328066393009,9.0
15,0,1,0,0,0.0,0.0,0.0,0.0,52086,58283,29335,31164,13753,16064,7326,2396,2456,2028,2903,13858,34323,433619,111236,169286,65410,10099,8460,7194,10314,14869,9458,0,0,0,0,0,0,0,0,0,19629,57270,54755,57504,69026,72057,81779,67128,174982,99416,81088,62016,55293,19878,14049,10415,15195,9319,14406,11933,13598,19713,10542,4318,1805,1987,1573,1420,921,799,215,1891,8674,38660,40919,73261,55349,58004,78816,27659,27923,66480,60608,48253,45346,64594,34779,91527,28760,55430,46037,25997,24912,23031,20311,21400,16207,10815,4840,2419,1721,1449,1156,583,0.0472337007522583,1.7368757724761963,-0.2882529924836333,-0.2738686259988228,3.7435558,-4.457895,3.016737461090088,49.86576140525782,2.9575468742716784,-0.5143463914670547,-0.1023132262095574,56.338468220945245,41.95670186998379,8.747083513514175,7.093319316181566,0.2257368184195784,-0.6481161977306109,-0.4461786399562459,7.356318282506519,6.393496312237164,0.0509571111901937,9.0
15,0,2,0,0,25.0,8.33,65.0,0.81,275637,173140,55877,39479,5186,8703,19275,13501,2660,1421,2106,9469,27708,79401,184624,70949,28712,11181,16771,19412,20868,23815,16025,0,0,0,0,0,0,0,0,0,110496,63995,69960,80215,91725,109215,111755,75627,57897,43412,39370,33981,39428,81116,44608,10292,7956,6935,4151,3489,2543,3515,4962,3704,807,873,690,882,326,216,42,1737,85751,6432,6361,10326,7323,8515,12378,4967,10958,30660,29201,20543,26673,31138,42688,57312,41199,41690,51818,74299,87123,81721,65304,54729,47311,37698,32605,24596,15700,13850,10434,34617,-0.0075321155600249,1.0700331926345823,-0.033709299030169,1.746383200046159,3.3752398,-3.788937,1.1449710130691528,38.90995175582804,12.431161270226676,-2.198869494939336,4.395448971989914,52.2560799703984,0.1170298579607827,154.5337705263837,6.556378606217118,1.8565706162876263,-3.12020688979742,7.946841275920569,7.36316762960332,0.1055910363751952,3.4468544532626173,9.0
15,0,3,0,7,63.33,19.17,79.17,0.92,167855,289677,27933,7970,1603,4530,21181,18176,3076,1474,1738,8962,22469,46857,316736,76134,13930,5775,9653,6669,13192,21218,19112,0,0,0,0,0,0,0,0,0,40965,39496,42622,46324,51853,63494,96353,131350,117032,77612,46156,50784,77930,107214,59808,27656,11278,9225,3347,2670,1482,479,533,230,26,1,0,0,0,0,0,0,0,0,0,0,120,4402,8225,13418,13269,14893,16559,23214,23079,31695,33824,37987,45795,59889,70732,91571,89861,78509,76902,81773,52554,41348,34843,29110,23309,18366,15317,75356,-0.2160716950893402,1.2640618085861206,-0.314482333595762,1.4575758052788643,3.7760866,-4.4866595,1.5978522300720217,42.18942705100679,8.799256793186842,-0.0420179967728194,-0.04386778927763,72.5592579905479,22.787673007265997,77.42692011244479,6.907862443737497,0.4814605716130173,-2.720929831493769,10.420414752260792,7.506888087619201,4.180414732306321,0.2318042820179333,9.0
15,0,4,0,0,49.17,21.67,91.67,0.84,114235,131406,39535,6256,1120,3367,19310,16295,2680,1767,2188,7988,24108,111020,424900,108493,16756,7018,7663,6997,12206,21703,18909,0,0,0,0,0,0,0,0,0,27614,49499,42433,46919,46009,53134,70869,95431,90650,55869,46568,49268,106092,163544,88410,31754,18695,8813,4884,4110,4917,281,117,28,7,5,0,0,0,0,0,0,0,0,0,1,178,9370,14100,22201,17966,10197,11484,11568,16062,18279,20823,20829,19607,23241,27188,48498,70579,69498,98342,144285,93664,66593,56017,43015,35010,29886,23979,83460,-0.0568192563951015,1.3734744787216189,-0.3430853256702195,-0.4901547162195707,3.0418565,-3.3848927,1.88643217086792,46.603830379269006,5.422098533604983,-0.7590892481580718,2.354729810129613,60.02694342988225,25.2617033808348,29.399152508121315,7.1055834478765485,0.3754095735098602,-3.61448048110033,17.00329938179313,7.472351038698692,4.924486377093946,0.1409323478828551,9.0
15,0,5,0,0,18.33,5.83,45.83,0.94,90576,64641,27702,7193,1892,1856,9713,7901,1445,927,1076,5129,18472,228810,331352,174889,72388,9009,8584,6517,10127,16653,9068,0,0,0,0,0,0,0,0,0,54453,30540,42672,49062,59197,78871,86259,61472,93594,129905,73569,54907,65263,79413,50532,22622,9691,6564,7431,4350,4748,5000,1470,1538,619,1019,1014,1206,2494,17530,6917,1998,42592,12627,28851,40281,56152,29784,22138,33412,23835,62403,49688,28453,28791,51820,22160,26635,53535,24884,41907,43432,45244,47186,42056,52423,40583,33198,26019,24274,16640,10918,8806,35193,-0.2816091179847717,1.4232351779937744,-0.411555340758103,0.228154746433896,2.697438,-4.472895,2.025598526000977,41.81169858081213,9.108846478347456,-3.290049965641552,12.206320470301105,54.83920655107285,0.0360608917294953,82.97108416610287,6.718895696843551,1.2745754391559967,-4.756457898687875,21.926092313133744,7.409789431943006,0.0143577055717422,1.624542550099702,9.0
15,0,6,1,0,46.67,25.83,70.0,0.93,314975,330818,60086,11007,10078,17578,25891,30603,1374,1164,1605,9565,7235,206633,20494,13961,10112,2031,2289,2109,4808,10200,11304,0,0,0,0,0,0,0,0,0,87321,5550,8548,11440,13477,18718,23740,30418,45317,42859,51119,66302,146252,65698,35389,39762,53338,76232,74886,58010,45034,34071,20316,13441,8726,8391,7557,3799,3984,2966,1438,1821,83789,1663,9521,20616,24389,28049,28679,27720,29734,37378,46697,50190,56259,57415,55910,75062,105198,79238,50940,38585,29542,25343,42535,24535,15434,11847,7981,6390,5903,3823,3883,21672,-0.094964824616909,1.0901832580566406,-0.0008064807548008,1.2941894454972624,3.4629982,-3.5483065,1.1884995698928833,36.18855627562652,13.309745503226717,-1.1195854885232932,1.7758784688354732,64.06164720169247,0.1170298579607827,177.14932536066382,6.293496160734713,1.8205455745258043,-2.8931362864706904,7.039166436080315,7.410838256890919,0.1055910363751952,3.314386188925491,9.0
15,0,7,0,2,81.67,47.5,80.83,0.9,433413,327547,29386,9586,9047,15841,19730,28488,956,688,779,8315,6140,157397,7390,2747,2369,1548,1846,2157,6824,14231,19495,0,0,0,0,0,0,0,0,0,3608,4958,7318,11203,17809,22117,25853,24654,30142,35287,47434,73137,125229,56335,46335,52405,60280,79770,93141,85787,56720,36041,21783,16010,14535,16964,16187,11367,6248,3713,2043,1507,0,32,5580,19777,40997,54517,65524,72606,76815,67837,54884,51603,48316,40981,36302,38380,53397,64547,53450,44677,36748,31247,38786,32035,25237,16916,11519,7713,4517,2619,1821,6540,0.1135471761226654,1.0277005434036257,0.2216110852423168,0.2614361312286366,3.4174685,-2.2168312,1.0561684370040894,36.96623952623422,7.600568506618652,1.1261275468509864,1.2137911757029816,58.00507781535293,23.34505809804717,57.76864162380329,6.72290902711343,0.3823271247581541,-1.470795536459862,4.160181666616867,7.375604948645923,4.82100295329257,0.1461740303258371,9.0
15,0,8,0,3,10.0,4.17,7.5,0.77,99861,95976,19258,7150,7744,13654,4776,679,395,392,749,5884,13168,254968,209000,233940,85394,9546,7514,5732,9748,14412,5980,0,0,0,0,0,0,0,0,0,44166,16157,30374,39531,48028,67076,64582,51205,121211,186690,94186,59937,35979,20481,18534,16840,19264,24898,34879,18597,13083,14569,8011,6043,3455,3696,3367,3311,4625,20594,9838,2713,43795,17202,39868,55383,120753,61503,39953,38177,32418,92027,73396,41131,43718,67272,30498,34805,79602,20746,33007,20617,17003,22041,18002,15877,15526,10531,6815,4430,2200,1170,903,5551,-0.3592331111431122,1.4316883087158203,0.1974497243889054,0.5372282931967169,3.5396385,-3.983884,2.049731492996216,41.56108400010707,10.148454950574845,-1.7891073698564344,8.261939164026227,72.2526177959478,0.0,102.99113788384707,6.517753674220427,1.273612407548819,-4.465644328360086,19.85286123170432,7.345815845291892,0.0,1.6220885646622991,9.0
15,0,9,1,1,44.17,14.17,79.17,0.98,176220,44235,28712,43710,58796,41773,38736,21814,12187,5432,10062,18649,44897,79896,331613,36282,25606,13901,11726,9668,17796,22825,11384,0,0,0,0,0,0,0,0,0,193471,161285,140070,96079,69995,54468,118958,147367,53547,15169,9286,7570,5631,3601,3746,3498,4701,7603,2359,1451,375,686,473,415,188,242,433,452,204,210,248,2139,117241,2884,72,157,336,321,869,2986,7753,13097,14269,20800,17276,25137,33863,43558,56717,57084,56108,47698,44223,37222,31791,25997,33173,59416,93887,84105,54635,41212,28993,53040,-0.0014740288024768,0.9670000672340392,0.1007669659314779,0.7518166717964276,3.1186538,-2.3575797,0.935089111328125,32.64591912209468,12.538092300300184,-1.6330066893487971,2.040046359041168,54.66435465924592,0.1142917609591493,157.20375853084678,6.162148449366678,2.075911517118836,-2.457295799102597,4.317919934776326,7.335788306423329,0.1015646187355505,4.309408626906627,9.0
