Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
8,0,0,1,0,0.0,0.0,0.0,0.0,211210,26477,9633,42570,145681,96049,21085,1480,700,575,824,8032,12178,103267,114249,152872,70900,11219,9068,6514,7098,11217,43022,0,0,0,0,0,0,0,0,0,163609,30479,44360,36912,43813,99480,170459,100478,106416,104023,48620,41035,32432,11360,7113,5437,7419,5272,7667,6849,7370,7005,3962,3380,1257,1137,798,758,495,549,884,5092,159503,15020,26479,53415,63308,41241,29329,8712,10606,17666,12448,13374,18824,30442,52816,72664,30621,39775,53804,46523,36724,44060,63965,51237,27749,23004,18230,14400,9999,4986,4540,10456,0.0955235057355215,1.443252533235162,0.0404802918852722,2.2342437155679318,4.7939754,-4.9419065,2.0829778746897123,35.32570774794288,16.931746531249296,-0.7615892395867765,-0.1733165715787028,57.88594326522946,0.1170298579607827,286.6840405984725,5.749914712488293,2.2503728405475645,-1.97921169124532,2.144225527198291,7.325760272263921,0.1055910363751952,5.064177921474114,12.43
8,0,1,1,0,5.0,4.17,19.17,0.99,235375,100608,43727,29394,10570,13716,16130,15000,2381,1800,2284,5431,23812,137047,219993,145601,35565,7866,8551,9077,11152,16479,14361,0,0,0,0,0,0,0,0,0,141532,40897,54059,78406,72028,60627,74889,78594,85369,65417,42432,35746,51581,77562,52776,24825,9710,7181,14627,4991,5294,8328,5650,2170,1396,1484,1522,2740,1255,432,87,2313,131006,18379,25475,29373,25769,48289,43104,22706,30220,58405,26494,22904,35025,32233,27328,39557,22186,35239,49949,61470,70910,66793,51051,34051,27952,17675,12517,8796,6445,4079,3234,17306,0.0318475216627121,1.179365634918213,-0.1999460431722508,1.2662019526684285,3.4274714,-3.7054749,1.3909032344818115,37.99947813000198,14.712351995619963,-1.893068105053486,2.266083935353646,54.585427780886505,0.1170298579607827,216.45330124302276,6.183481989146958,2.217488295012868,-2.3531589581161123,3.602661856361949,7.365317356442749,0.1055910363751952,4.917254338519076,12.43
8,0,2,0,0,29.17,10.83,94.17,1.0,213161,143903,30253,12470,1419,3582,15200,15617,3816,1373,1334,5327,13805,39831,423474,80885,17899,7413,11573,8277,12205,22001,21102,0,0,0,0,0,0,0,0,0,40833,33751,37995,51841,78313,104001,109330,83828,59304,43981,42732,44274,85210,135361,89149,41334,10920,6972,2464,600,585,643,835,1566,97,1,0,0,0,0,0,0,0,0,0,0,62,3030,8030,20098,26962,27246,21058,19210,17478,22640,29385,36681,38668,60513,71498,92221,94015,77996,66981,70894,55301,45789,38070,31735,24427,19782,16124,70026,-0.0611205920577049,1.2676812410354614,0.1105618468939652,0.588772164148502,3.9447093,-3.8893595,1.6070157289505005,44.79036376088937,8.827002209493003,-0.6752085798302726,-0.0968705392146036,60.12363566985648,21.373373521242296,77.91596800639437,7.070298920260385,0.2903529374337109,-1.169114976780758,0.4238753116285809,7.463924982675218,6.128286327775867,0.0843048282763844,12.43
8,0,3,0,0,34.17,10.83,81.67,0.96,166960,148674,52408,18428,1572,3058,16714,15473,1769,1147,1120,4613,14735,69939,369835,112682,28283,7617,8426,6649,11479,23139,21200,0,0,0,0,0,0,0,0,0,46444,33581,44085,56340,61785,81205,94374,101807,87526,67550,47330,42429,83863,132113,73140,23246,8392,7224,3786,2787,442,717,1256,936,75,1053,127,142,110,333,340,1382,26196,4122,5695,7308,19568,16261,22149,33211,28569,22465,19634,17061,17400,20141,22031,21310,20393,29578,45373,67212,79583,72806,71029,88698,70184,57967,44339,33929,26010,20814,16091,58793,0.0325859449803829,1.2081609964370728,-0.1290257775833591,0.416931595899658,2.8937092,-3.9012456,1.4596530199050903,45.90235022596855,9.157854791610626,-3.259132676354048,12.536442419439505,55.8305989719311,0.0,83.86630438422571,7.035233867043759,1.039854656480556,-5.6833215586006816,33.871706666761845,7.5489145095378944,0.0,1.0812977066042953,12.43
8,1,4,0,0,6.67,0.83,15.0,0.91,185875,97393,27875,7539,7074,9456,14363,11541,850,673,871,4999,10009,227655,177412,200707,74103,6765,5616,5238,8560,14547,6799,0,0,0,0,0,0,0,0,0,104405,11176,26414,36283,40018,60888,60000,49250,92701,159266,79608,58392,76368,39356,20213,20163,24006,25836,26653,20239,14781,13115,5959,4689,2590,2693,2484,2446,3571,13947,5434,2976,107477,13158,32339,48083,112530,48651,30849,33166,27636,75433,63000,41395,43296,64677,40132,50617,78780,31083,26432,23388,18220,21553,22853,11030,6922,5516,4308,3452,2720,2091,2244,12889,0.2090411633253097,1.2575851678848269,0.6641659494284335,1.3141305428246222,4.8784633,-2.5212467,1.581520438194275,38.99054255008757,14.345497970594336,-1.6440318410368966,2.2348464826066667,62.18064255214014,0.1170298579607827,205.7933120243262,6.15481404487096,1.9548979615066924,-2.6623761597434283,5.431921629903691,7.51664901580579,0.1055910363751952,3.821626039903021,12.43
8,1,5,0,0,46.67,14.17,97.5,0.99,432160,296382,21028,8091,7046,9971,18479,29262,1051,571,622,3776,2684,203170,11538,4105,3106,2060,2598,2552,8235,16474,20959,0,0,0,0,0,0,0,0,0,3802,3483,5620,8949,15703,22226,27537,29433,34754,38818,55422,86415,149920,51511,42507,47500,56164,68972,69931,64013,54636,42852,26111,18939,17044,20156,21220,10248,5159,2873,2109,1893,0,22,12077,33669,51798,55665,63165,65390,63182,56845,49679,51917,51680,48667,44236,64509,78595,74737,58572,40756,32301,21783,26022,16033,8627,6636,6236,3884,3050,2566,2009,11612,0.0967559814453125,0.9996457695961,0.4621420796344621,0.4056313975003647,2.9572659,-2.275333,0.999291718006134,37.11567691412169,8.586708065742705,1.3705824309398664,2.137070292473057,67.41186982855751,20.987049115762545,73.73155540629084,6.768030581750851,0.3749092290476925,-1.0057249134885662,0.8565528939398988,7.446238740931347,5.546345293344937,0.1405569300251351,12.43
8,0,6,0,0,24.17,10.83,37.5,0.94,221182,108654,13392,4370,3431,4071,4996,11002,614,440,890,5890,10193,252150,162167,174261,68311,7860,6201,5204,11515,17646,11480,0,0,0,0,0,0,0,0,0,33365,14288,28412,36203,45853,64802,61353,48073,81882,139458,79686,64481,99185,43517,27237,27191,30640,35061,33835,22826,15313,13728,7052,5353,2888,3166,3573,6048,4815,17543,6724,2369,32962,11526,26930,50470,108543,58104,45333,51862,46283,87316,70526,44853,41737,57656,34407,38771,62340,50665,36562,28954,23662,24737,23828,15057,9662,6171,3828,3194,2665,1565,974,4777,-0.1337014883756637,1.364355444908142,0.4180128265398627,1.234074768795388,4.972206,-3.468751,1.8614656925201416,40.31523968643501,10.6487907999765,-0.8915243751558096,4.397198951318203,78.2525112194668,0.1170298579607827,113.39674550166418,6.607347030482589,1.0871984622833464,-5.333526313100373,29.001954908482084,7.367779843380158,0.1055910363751952,1.182000496391273,12.43
8,0,7,0,0,5.83,0.83,50.0,0.99,302050,20751,15879,24980,41241,30918,25677,12439,7590,3896,6013,9761,19556,102554,313499,69951,40219,9667,7459,6283,11453,13933,10151,0,0,0,0,0,0,0,0,0,285293,79685,84035,75590,62706,56862,99420,131704,85005,48834,24447,14256,8691,5630,4135,3559,4047,3222,2631,1696,1481,1988,751,769,365,494,686,924,1374,8513,2893,4234,251970,6307,12969,16117,23799,9787,7772,13530,22500,44435,28691,25195,19348,25418,23487,26924,39378,31953,34678,32199,29597,26904,21004,17137,25791,61056,67416,59996,35922,23679,14872,26089,-0.0472624860703945,1.1388243436813354,0.2910159825489619,2.110059847628926,4.0967884,-3.8452501,1.2969207763671875,32.11843266621949,17.876597415382033,-1.1270896885009447,-0.5345900887793058,50.3494174034984,0.1170298579607827,319.5727351516436,5.36167462723192,2.846454902368285,-1.2838576885384596,-0.3069882330415172,7.367506479459183,0.1055910363751952,8.102305511216446,12.43
8,0,8,0,0,23.33,2.5,100.0,1.0,71750,25061,12463,32981,56294,36062,36095,19262,10435,4780,8571,13735,24311,101610,456121,65496,32453,11528,11087,10450,21982,29660,13733,0,0,0,0,0,0,0,0,0,101258,243813,157659,69050,54966,54813,140550,188771,60030,6989,4205,3722,2642,2201,2567,4036,4973,2144,910,435,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,6371,22103,22939,24765,24361,16196,19779,21268,21682,28843,35217,46613,50662,48232,39045,31551,28873,36836,87363,108511,114181,78561,62129,51572,78101,-0.005358135793358,1.148789405822754,0.187834112267053,0.0653362011805667,3.2388902,-2.787948,1.3197170495986938,42.92394935157634,5.063579320869647,-0.768768277657295,-0.0742191818327562,50.6229565075864,28.67258397205347,25.63983553873872,7.02243818336308,0.2220102476910699,0.3023848529619067,-0.7286230377154115,7.429690056886883,6.569157791536623,0.0492885500798502,12.43
8,0,9,0,0,32.5,3.33,100.0,1.0,128241,23504,7986,16178,7290,7216,15952,9574,3445,2212,1866,8316,21734,96836,363318,119447,76596,24737,27602,24325,46111,47523,25911,0,0,0,0,0,0,0,0,0,200966,231907,159383,94481,73802,62072,110085,95586,43498,7851,4827,4536,3281,2083,2186,2511,2846,1827,1197,606,360,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,672,2678,7186,27367,31552,36366,35903,25011,26653,27969,25533,26331,21638,21614,21621,25473,32737,35631,34568,45297,66549,70868,72270,60901,62321,63294,197911,-0.0733676627278328,1.0015722513198853,0.2483454386361706,0.5359182270986986,2.824479,-3.0250554,1.0031468868255615,53.37115196520488,9.544140350556011,-0.3425114611612119,-1.3143370387075228,66.7628769027781,35.50878001436805,91.09061503111144,7.168619153072225,0.2597481783943548,-0.3978070852297379,-0.9484074154234244,7.568894154375744,6.505498638652286,0.0674691161791855,12.43
