Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
14,0,0,2,0,0.0,0.0,0.0,0.0,271182,18995,7026,52667,198060,102091,21545,1714,630,533,799,8288,8335,61911,167015,69699,46102,8169,6992,5358,5811,9016,33982,0,0,0,0,0,0,0,0,0,234698,24418,40717,31480,40586,104813,194629,105067,84693,70072,40753,37431,25313,9168,5154,4427,6687,4514,6062,6611,7292,5525,2841,2672,998,837,590,483,382,534,599,5874,234155,8351,15157,28250,26090,18906,13760,6278,6711,10805,7171,9914,13206,20662,40657,54170,25783,37837,54434,47025,38751,71965,101725,64233,32286,30221,25849,21973,14325,6414,5394,13462,0.0673738793974064,1.3935297572774024,-0.0449385527658859,1.3735263605493406,3.4831629,-4.4137497,1.941925184417616,28.90066093356427,17.05808810885703,-0.3761837562556862,-0.6728568174997718,56.98983933688859,0.1142917609591493,290.97836992952966,5.255860601616259,2.604795858296105,-1.393218376125346,0.0605448623557687,7.0839776994324914,0.1015646187355505,6.784961463396542,7.0
14,0,1,0,0,23.33,5.0,81.67,0.99,247936,144190,40401,25735,2689,5506,21604,18021,2185,1245,1269,4926,23674,33027,338140,69892,23019,10130,13532,13575,16748,25390,23086,0,0,0,0,0,0,0,0,0,78719,46309,52669,80327,105356,109364,98876,67200,42172,37213,38113,38304,67021,133566,73001,16187,5087,5912,3193,2293,482,204,293,433,349,464,680,776,488,90,11,768,55296,11,655,480,740,819,2367,12858,23991,41076,16063,12177,13602,17552,28845,38109,36767,39682,55326,90854,103982,90500,76364,75852,57705,44411,36717,32520,20998,13875,11611,54115,0.1223387345671653,0.8254697322845459,-0.5417224257362672,1.9140537848946224,2.0036426,-3.0633922,0.6814002990722656,40.29920824380156,10.85200364598607,-2.4619561139534683,6.752982698922343,55.10283526872885,0.1170298579607827,117.76598313249497,6.724588431397192,1.5339155710827734,-3.996846764341965,14.343956230675056,7.419442043554624,0.1055910363751952,2.352896979210191,7.0
14,1,2,0,0,48.33,7.5,95.83,0.83,162228,185984,40700,9751,1863,3531,25322,13500,2638,1292,1267,6973,23248,55275,396406,93673,14609,5585,8658,4653,8516,19259,20989,0,0,0,0,0,0,0,0,0,40163,33195,35022,41094,51513,69952,88576,120109,102947,56397,42457,42015,89198,140916,91416,34780,8117,7484,3950,2312,3905,377,19,3,1,1,1,0,0,0,0,0,0,0,0,0,260,9037,16407,19842,11673,10131,13492,20548,23293,26123,31636,30705,29013,41060,53519,83100,89595,77002,73714,87612,66502,52760,44228,35025,28410,23656,19512,88065,0.0294798929244279,0.9600782990455629,0.4919700005545208,1.91601509213608,4.115703,-2.5943446,0.92175030708313,46.58627575304755,7.215570939685308,-1.4989921760939977,1.7231140816940211,57.28386318373346,25.83873624804622,52.06446398563112,7.129025849181515,0.3052201464382173,-1.8044097135855304,2.414135605337991,7.471098264247591,6.185175688023133,0.0931593377917668,7.0
14,0,3,0,0,21.67,4.17,30.83,0.85,80400,50290,32538,13077,917,1318,3921,3137,358,292,436,5431,12848,157435,320216,246175,104054,10845,9103,7814,13837,22063,9415,0,0,0,0,0,0,0,0,0,38383,22765,47525,62063,71869,98906,94444,67027,91911,152381,77555,51876,42052,54743,42867,24601,9778,6145,4148,3723,2459,4359,1488,1725,567,1172,1145,1339,2262,16012,6014,2616,37266,15688,39373,58457,112993,43320,28320,32670,21342,64564,56660,29606,29667,39663,24881,28153,50873,32420,44047,48913,46432,48445,39231,29833,23149,19044,14996,11870,7859,4968,3877,17340,-0.0210871454328298,1.7923492193222046,-0.2215210719273385,0.7279830975340631,4.894479,-5.440745,3.2125158309936523,43.2525465263205,8.996265274570193,-3.046723856179961,11.284361329847734,57.54812768955834,0.0,80.93278889043752,6.7042421481025904,1.11934485061041,-5.361499444858294,29.1978262847932,7.394026826049773,0.0,1.252932894588041,7.0
14,1,4,0,0,39.17,9.17,54.17,0.83,317196,350512,46957,10883,9924,13915,18785,21565,1241,985,1942,15687,12126,204751,26475,15635,12300,2115,2307,1827,4023,7316,7453,0,0,0,0,0,0,0,0,0,106068,7818,10318,13051,15492,19433,23012,23318,34616,38636,44430,58210,148755,56974,32421,39685,51850,79815,86400,70440,47238,31684,19445,12356,7445,7129,6131,3714,2559,3797,1580,2100,102653,2077,6548,13319,23130,24295,23138,23714,25187,31368,39884,56434,63034,62872,58281,89763,108097,78105,49148,37543,28922,30259,47083,18701,12190,9798,8310,6587,4991,3700,3292,13497,0.1764555126428604,1.0493786334991455,0.8052895930744051,1.5773711970707789,3.6459732,-2.6110544,1.1011955738067627,33.985848870997835,13.106580008165103,-1.2064514480830928,1.668985121313173,63.1690122324891,0.1170298579607827,171.78243951043322,6.172976935893912,1.9705096257999355,-2.6214258532538257,5.270873033456629,7.476427638806085,0.1055910363751952,3.882908185370201,7.0
14,1,5,0,0,57.5,8.33,95.0,0.87,424866,302615,32881,8898,7796,11380,17521,34199,825,537,863,17622,15139,171318,8066,3182,2377,1658,2224,2571,6536,12923,19923,0,0,0,0,0,0,0,0,0,6259,6384,10244,14320,19903,24550,28620,28533,35996,41497,56677,79176,130435,57799,47847,53652,61076,75973,73193,66642,49490,34782,20964,15378,14042,16588,15051,9069,5465,3091,1892,1332,0,36,1808,13961,40512,57254,66342,75474,72363,66234,57047,55277,53826,48194,41072,37088,56648,71213,52775,44429,36622,30864,37910,27090,15678,13380,8299,5892,4249,2974,2176,9233,0.0779096409678459,0.9530680775642396,0.1536292365977576,0.0380927823416525,2.4991488,-2.6998863,0.9083387851715088,39.12253951753825,7.8764698238473825,1.1583439302002392,1.8024467297734457,63.77854539560278,23.33063380025442,62.03877688597842,6.80898186165655,0.3427739361483131,-1.11537367381646,1.4902597524580106,7.505710133744284,5.660153958339017,0.1174939713026078,7.0
14,0,6,0,0,4.17,0.0,6.67,0.79,133807,19435,1292,1248,926,519,244,96,70,91,329,5438,10064,223690,238716,289677,109756,12440,9041,8865,13820,20398,5958,0,0,0,0,0,0,0,0,0,103319,14689,36440,48421,56610,80943,86923,58351,96608,195240,91842,51388,41760,19018,11636,10914,8820,7021,8281,7502,7035,9395,4339,3769,1331,1928,1706,2082,3158,22600,8768,4083,111533,16976,43393,70827,139283,57715,38404,46693,30719,87788,67409,38162,39534,59736,29034,32748,48930,27259,26029,18072,14082,24079,16150,6986,4299,3508,1876,1870,1372,409,231,814,0.0449445322155952,1.8612455129623413,-0.0699617092959375,-0.2163110438534854,4.659367,-4.0491185,3.4642350673675537,38.794487049006015,14.358588975444334,-1.865201490560129,2.1961287488286043,50.61911015539996,0.0,206.1690773657516,6.132812080771157,1.998668239210954,-2.5297325347356683,4.8107163100900205,7.115021902925116,0.0,3.994674730430616,7.0
14,0,7,0,0,16.67,3.33,72.5,0.92,245850,24419,21308,39909,60841,42076,36662,19389,10554,5448,8892,15578,37437,55967,339026,40664,25655,12823,10705,7752,15783,19647,9535,0,0,0,0,0,0,0,0,0,269650,153209,122415,84414,64609,48617,115306,144789,57623,10043,5978,4045,3437,2316,2463,3202,4001,2296,709,561,156,342,206,384,287,454,432,628,456,94,1,2797,188359,3188,1957,32,0,6,195,1727,7009,23623,16254,20545,13380,18254,27739,33528,40504,46040,45914,42359,42752,36952,26794,23385,29012,65740,84233,81898,55094,43241,30813,55393,0.1493998169898986,0.9051628708839417,-0.0867996785388123,4.92092556289782,3.4471464,-3.8722734,0.8193197846412659,32.86247485003182,15.764308533575374,-1.3496376897479376,0.3458336590795268,49.60595341407284,0.1170298579607827,248.51342354175733,5.811011103090364,2.5814456783537176,-1.7099897106727209,1.0274828460121288,7.411976792375228,0.1055910363751952,6.663861790291085,7.0
14,0,8,0,0,19.17,10.83,100.0,0.74,53645,15642,6589,23145,46482,34971,39106,14711,8335,4106,6783,10905,33631,113903,508561,66553,35633,11626,11024,8968,15971,24474,11156,0,0,0,0,0,0,0,0,0,80459,237992,155998,62158,50570,47119,135091,217075,79173,9460,5878,4382,2711,2251,2567,4141,4807,2140,801,1075,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1637,8407,15842,23338,21837,17766,19531,18904,20383,21308,28036,40143,46167,42481,36308,30896,28173,37970,107286,131343,134658,85267,64998,51279,71917,0.1438927948474884,0.7365474700927734,-0.208833379215697,2.816189425383397,2.5825188,-2.8808637,0.5425021648406982,39.38307865343141,2.775244720721405,0.5163998274022122,0.1552857886904548,47.182007933549,34.19663346434761,7.701983259892031,6.918179647371241,0.1382336240153218,0.5915278445708578,0.7373544901600502,7.314466799529067,6.606873323178969,0.0191085348084093,7.0
14,0,9,0,0,24.17,8.33,100.0,0.69,110023,9906,1010,5847,811,2916,15204,10589,2666,1542,1584,8352,37635,95345,417931,138271,84660,25922,29563,21911,30985,33264,19983,0,0,0,0,0,0,0,0,0,193552,205691,143972,79088,62613,52659,114801,136397,70172,11752,7048,6920,5068,2380,2178,3477,3841,2214,1274,712,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,450,1407,9192,16104,21667,26564,20217,24127,24059,25220,29975,22925,22664,22597,23832,30092,35203,36532,55951,95353,96299,90019,62365,61762,62387,188781,0.0917889922857284,0.8300270438194275,0.5957994981332828,4.729285571393241,3.4732606,-3.3006275,0.6889448761940002,47.37962149807683,9.754647929109458,0.1081211339856336,-1.3820379916987755,63.701220222276746,30.21299663440981,95.15315622087942,6.99031805961693,0.2790198676481264,-0.1921957227442324,-1.4940927905026309,7.394291372855704,6.47584205180851,0.0778520865423779,7.0
