Id,Label,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,MSSQ
18,0,10,0,0,32.28,4.36,97.16,0.98,163633,33293,10554,20699,12219,7420,15008,11267,2744,2169,1893,10278,30796,83899,277693,111253,75450,27013,33381,28727,53619,58185,34727,0,0,0,0,0,0,0,0,0,205361,221042,174708,123916,90028,64285,96639,58285,25095,9537,7546,7389,6149,3213,2562,2572,2258,1861,1741,863,832,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1352,5824,28741,43578,50480,46505,33829,32511,29483,27582,32572,27087,26176,28571,32102,37806,36759,34562,38374,46572,47410,49569,46038,50844,58229,213233,0.0873359516263008,1.5852617025375366,0.1359708928900168,0.1094645708984178,4.1426363,-4.3894463,2.513054847717285,56.62181649516369,7.500427720542112,-1.082342365540116,0.5576669863702035,69.06910361522881,32.557666682448115,56.25641599107655,11.0
18,0,11,0,0,15.55,0.0,44.17,0.96,93133,28760,13803,18139,14597,6082,7495,4762,2695,2148,3452,13101,40087,208280,245184,217874,88055,14894,14432,11124,19681,25843,12299,0,0,0,0,0,0,0,0,0,72404,98391,108115,93351,83560,93787,101279,47515,77127,138796,62015,38321,19430,10912,7130,6441,6226,4039,4388,3374,2576,4150,1075,1350,454,821,871,917,1869,9013,3341,2882,33152,10996,23773,37300,93057,39685,24301,27265,32178,73376,61535,36208,36236,62051,37466,39386,71197,36208,41372,36437,30338,29747,21414,14557,14004,13706,9116,6206,9845,17146,21834,64828,0.1045912280678749,1.519278883934021,0.1452199981567544,0.9432039260451272,4.3894877,-5.006132,2.3082082271575928,45.28280075315668,10.318859341483146,-1.967393204285458,6.460273493133293,61.89968438222577,0.0741837625409276,106.47885810931396,11.0
18,0,12,1,0,34.78,0.0,66.43,0.97,262263,110487,22148,6625,3943,8298,19435,15977,1252,599,958,7459,56801,57148,43956,118032,76098,50195,29063,31954,39977,77232,66020,0,0,0,0,0,0,0,0,0,88181,18894,59179,76785,96062,110409,115811,148055,112226,90691,49339,32056,21534,22403,10984,8013,7813,8156,9965,7636,2259,1385,860,677,708,586,669,494,438,1338,817,1497,84457,2018,3728,5700,20305,7310,5056,9197,11320,20540,21499,23366,29152,36322,41173,37498,57201,71910,79453,99713,94228,64846,43581,34036,27960,23513,24234,15798,15185,14746,21742,59133,-0.1015603765845298,1.2480148077011108,0.3421018530739331,1.079943307738418,4.411455,-3.0482357,1.5575408935546875,35.04851397754799,11.146499763994624,-2.129653641223961,4.474966729465743,49.88108213496224,0.1142917609591493,124.2444569887322,11.0
18,0,13,0,0,52.47,12.22,81.42,0.96,271265,87684,19958,44601,30995,3582,16621,11922,2159,483,915,9688,46851,25430,11239,47419,41859,39009,28419,37103,77299,136553,114866,0,0,0,0,0,0,0,0,0,4904,15995,56452,70457,118128,154913,166503,167444,121638,72385,41214,28297,23227,20824,13072,6674,6036,6222,4568,2835,1177,716,347,378,1213,275,25,0,1,0,0,0,0,0,0,0,37,1171,2135,7740,13065,17040,15313,22362,30157,39004,47239,60116,69200,89700,92918,92156,87938,61187,43826,34147,29703,25707,22325,20604,21222,14593,19365,125950,-0.0772307813167572,1.222697138786316,-0.0303259470232154,2.552095505292993,4.299405,-4.8401265,1.494988203048706,43.20065742655391,11.060537276333564,-0.2024903453285898,-1.179689979075191,64.57414154271085,20.32880042110932,122.3354848411643,11.0
18,0,14,0,0,21.84,3.02,25.32,0.98,133473,38298,14044,7383,2800,3069,8467,3147,554,498,1199,11457,23009,201675,202765,195464,89641,27865,19418,20518,30999,43600,26577,0,0,0,0,0,0,0,0,0,43891,20628,49251,57553,70199,98877,101845,74745,101582,176211,98672,54501,28617,18631,12831,9012,9226,7231,7113,6475,7880,7861,1867,1733,844,1313,1365,1731,3368,20607,8216,2044,44931,10155,24907,41345,76051,33885,24583,30325,23377,80588,67148,44542,49480,70582,39541,44287,66469,34315,40498,35982,39900,37495,23749,14617,11675,9697,9243,8928,8294,8450,12260,38621,-0.1829097121953964,1.9126731157302856,-0.1969168152994373,0.200251389007128,4.7596774,-5.387992,3.658318519592285,41.318605555523646,9.977350494140907,-2.0382458588078185,8.01563759914587,69.09761272403142,0.0,99.54752288293383,11.0
18,0,15,1,0,34.13,0.0,73.99,0.98,123763,54640,58384,116015,190850,161218,47043,18037,4966,2996,3274,8610,15688,40595,150866,40411,12774,4420,5119,7256,10732,15952,12311,0,0,0,0,0,0,0,0,0,85126,24278,47651,69644,108900,140291,104966,75200,69675,58676,45841,47894,47750,44408,39163,32590,22817,14302,9970,6171,2824,1104,467,372,275,370,386,573,996,1424,556,1260,74442,974,1538,2162,5528,2801,2239,2970,6302,18166,27259,20753,21359,34555,32144,46802,63707,65991,78488,69830,60636,50307,61513,53727,65439,54177,40272,28741,25528,18056,17882,51632,0.0958943143486976,1.2403091192245483,0.1269075396081991,-0.2757140628202896,3.3399801,-2.7013686,1.538366675376892,35.6140257122489,11.271236793275753,-1.8783551845814204,3.793238621319148,49.25956333393734,0.1170298579607827,127.04077885009303,11.0
18,0,16,0,0,56.17,7.81,74.14,0.97,42820,47302,46352,230588,264063,137182,26385,12254,4170,2234,3086,6038,5420,8247,185112,31163,7167,3371,4236,4369,7086,14658,12617,0,0,0,0,0,0,0,0,0,8877,18469,32922,48494,87053,146493,94571,57556,43836,43153,48231,59679,70192,79155,72646,63597,53952,35664,21339,12733,5091,1532,577,71,18,8,6,4,0,1,0,0,0,0,0,0,0,159,2145,5236,8787,13206,14495,13277,15841,22753,30942,44087,56059,68965,68105,56512,43507,45577,80083,80563,87513,63137,54506,48078,46330,38566,34275,63216,0.054650317877531,1.094847321510315,0.2969698086767937,0.6145811851514793,3.4558928,-2.7261553,1.19869065284729,40.34631500219262,8.306136750975186,-1.1077059211515965,1.4272165599062818,54.379478573075865,13.9201681182716,68.99190772590063,11.0
18,0,17,0,0,0.0,0.0,0.0,0.0,50518,7399,7577,16910,9207,9752,1511,529,514,538,995,6071,17028,264287,261209,261305,126575,12535,9501,7724,12121,17514,4600,0,0,0,0,0,0,0,0,0,41973,18217,42033,52374,67518,104745,86739,58920,114482,188055,104779,63017,29516,17272,14365,10176,10039,6046,5503,6408,6179,7582,2183,2796,920,1689,1763,2163,4001,21900,8506,4061,50531,18852,43452,69723,110931,56067,37862,38496,26064,95296,80897,37439,37823,69793,28230,29886,82015,20215,27676,21850,16595,22943,17462,11130,16697,10771,5899,5987,5547,2275,2348,5168,-0.3163178265094757,1.8890632390975952,0.1417389871148373,-0.1563966763946505,5.110917,-4.2149906,3.5685601234436035,42.15937320908768,8.679370631924147,-3.919655315262732,16.021432623109913,50.75013128766043,0.0255072109689579,75.33147456630736,11.0
18,0,18,1,0,30.97,0.67,69.75,0.98,239457,68636,32170,125430,128896,23784,13554,13700,3408,1129,1537,7621,21793,49871,265626,38351,13935,4516,5166,4933,9976,15816,16615,0,0,0,0,0,0,0,0,0,149957,27124,38883,54778,62344,67127,62977,59326,67573,70771,55189,51968,77693,116260,75209,29277,12356,10430,5836,1728,781,620,456,462,551,453,405,816,569,1255,576,2170,139017,656,1170,2032,4409,4068,5279,13268,26820,26513,30626,38625,52880,60097,59605,50886,57025,44948,56733,75342,77501,61161,47352,37497,27910,25132,19260,13820,11303,7669,5797,21519,0.086037129163742,1.108651876449585,0.3540319011905162,1.6496015284369712,3.7743459,-3.206975,1.2291089296340942,33.56340346092076,13.931489929538817,-1.4847581987211929,1.4096744383379916,53.867353613026,0.1142917609591493,194.08641165684145,11.0
18,0,19,0,0,45.52,2.68,98.97,0.98,103634,64814,29421,152815,151170,14320,15841,14660,3088,1813,2514,38928,44763,22669,327061,44449,10049,4195,5964,4340,8775,18842,21795,0,0,0,0,0,0,0,0,0,27647,32331,39546,53751,58795,64221,60076,64426,70707,85359,89987,80105,109766,119662,79203,38371,15195,9646,4829,2128,152,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1251,5739,20253,23600,20984,24742,33578,46165,45800,41766,38541,36296,44645,63901,89982,83845,70091,65301,57618,44652,40467,35674,33388,25600,20031,17174,74807,0.031540784984827,1.1380051374435425,-0.2642446478539216,-0.1152809865094246,2.7049084,-3.0266008,1.2950557470321655,46.453693811073386,5.884502442422923,-0.383637220082157,0.7525209473419845,60.724737767613455,28.312998476002317,34.62736899488134,11.0
18,0,20,0,0,51.07,0.49,95.62,0.94,109999,51935,42106,191109,111546,14147,15349,16855,3667,2339,4128,71782,72254,25050,241105,56739,10685,4300,9240,5485,11068,18051,16981,0,0,0,0,0,0,0,0,0,39381,32728,51936,62355,69566,77705,81282,89725,100521,98192,80583,58972,75314,94252,50905,16474,8729,9200,5168,1476,491,699,221,43,2,0,0,0,0,0,0,0,0,0,0,0,21,1991,5964,12665,27624,23256,23055,31931,39248,48263,50468,48841,46713,43486,57318,86762,85727,71052,62677,48298,40197,36024,29938,26999,23532,22516,21932,89422,-0.163941353559494,1.411554217338562,-0.1191549411524843,0.3690170178778635,3.7927814,-4.163943,1.9924852848052976,44.28793733490316,10.242938281503683,-0.3488127104486697,-1.1318048182540326,61.2776199311696,23.194054505502518,104.91778463869362,11.0
18,0,21,0,0,11.7,0.0,32.74,0.99,92940,23883,25185,58039,9580,2101,4906,3838,1094,829,1611,30640,25944,235181,308521,168495,59749,8073,7224,8038,8827,13316,7906,0,0,0,0,0,0,0,0,0,52211,19035,31324,39026,43164,55292,71270,57152,115380,158450,88862,63869,53172,45787,43240,52902,41029,33012,5568,4243,4001,4449,1615,1308,902,917,777,916,1481,9470,4179,1917,33939,10275,23096,34927,69648,40990,31485,38673,26795,58995,51050,33242,31522,55919,23844,39543,114474,58786,57491,50454,43888,36374,26812,17004,12736,11407,9793,8565,6964,6017,5587,35625,-0.2822261750698089,1.273205041885376,-0.048945075849992,0.7308385761373648,3.2542152,-3.862985,1.6210511922836304,42.62170578709546,12.518110895716148,-0.5266996706984252,2.6040953081817086,76.56422146546478,0.0,156.70310039744737,11.0
18,0,22,1,0,44.93,0.0,70.84,0.98,164667,56978,64886,124987,124912,109522,47150,23268,8035,4492,2964,5513,23852,47962,177030,35828,17220,7257,6608,8140,10311,18523,15815,0,0,0,0,0,0,0,0,0,82789,30658,51596,66455,105707,157400,133958,101140,83843,71619,51796,41662,34083,25078,14473,11007,11298,10409,10355,3815,898,680,335,306,157,278,320,390,518,967,517,1413,74633,1245,1921,2935,7121,5016,6227,10427,11965,22194,27250,30505,35152,47899,65569,78777,89184,78066,72303,55071,38484,51350,60955,46476,50959,37973,30873,18969,12950,8828,5825,18818,-0.2015793770551681,1.1544592380523682,-0.3286168994570082,0.016247568808708,2.6800325,-3.3103304,1.3327761888504028,33.62330461846829,10.50782336045224,-1.9770722865213868,4.208773648267631,49.99194688711807,0.1170298579607827,110.4143517744658,11.0
18,1,23,0,0,61.17,1.39,90.9,0.98,79146,47451,59713,131625,172867,211125,64071,18051,8341,2743,1715,4450,19983,15685,169366,24303,9887,6013,6063,5551,9171,19976,18624,0,0,0,0,0,0,0,0,0,8632,23323,50830,71890,122934,186472,151590,119259,87788,67476,56017,48621,41197,24291,12551,6771,5111,5468,6218,7294,1674,471,32,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202,2686,7902,17261,25634,28024,30424,46372,65359,78188,86970,100300,108204,84112,55716,49172,71693,59484,61740,35074,21670,14039,8962,7747,5157,33825,-0.0902279987931251,1.1242464780807495,-0.0933110444626068,-0.2521418317264965,3.066951,-3.3560665,1.2639302015304563,32.85083495495277,5.668310708475612,0.7291231935028878,0.721917331904419,49.61963032669842,21.462349728878117,32.12974628781929,11.0
18,0,24,1,0,4.02,0.0,4.07,0.98,95414,9005,6930,14936,26325,41337,10067,4825,1893,1261,1211,5828,16974,281675,230395,213290,95602,9535,7442,5387,8123,14023,4442,0,0,0,0,0,0,0,0,0,82877,16323,36496,49483,55554,81253,86198,59901,117531,187809,93647,62182,32929,21144,15411,12025,9996,7250,7473,7034,7163,7728,2017,2523,948,1487,1515,2043,4135,22696,8093,3056,83583,15815,34410,50976,94010,50511,32313,32971,27080,89487,77532,40899,44028,73712,33991,38572,94879,26977,35175,25586,18222,24737,18327,8726,6148,4829,3252,4775,2500,1101,1511,9285,-0.1298706382513046,1.6489959955215454,0.1017006251065769,1.158975896469432,5.1045947,-4.3562436,2.7191879749298096,38.505217445664464,12.27469766788026,-1.852666497612573,4.069717351158828,66.41929850355562,0.0,150.6682028378651,11.0
18,0,25,0,0,54.89,0.0,83.11,0.99,478171,246912,25590,10252,9521,16037,20796,33369,1445,752,1114,12830,10343,171735,9623,3302,3083,1637,2080,2115,5835,13682,25696,0,0,0,0,0,0,0,0,0,41833,6032,9586,15108,19533,22458,26244,30178,37185,44195,53443,66574,150726,61343,39919,46371,57606,78988,77530,54502,35799,25461,21284,16592,12475,14502,11796,10152,7017,5810,2877,2801,37141,882,15091,37249,52722,58315,54839,53495,44821,39716,37862,38198,40526,36280,38555,69453,101473,74135,49138,35394,25099,20331,31895,20546,15929,12604,10838,9931,8761,8341,10353,16007,0.2337935119867324,1.026884913444519,0.1842596147875638,0.3965320440694624,3.1208992,-2.6705005,1.054492712020874,39.503138631846085,11.788431779038902,-0.9535234950405236,2.7274298268556,73.28712536723123,0.1170298579607827,138.96712380905427,11.0
18,1,26,0,0,69.32,4.85,98.04,0.97,467631,363756,22502,8222,8582,15919,15427,13352,567,454,1314,12845,9788,100349,6898,2791,2353,1740,2127,2360,7865,15595,23483,0,0,0,0,0,0,0,0,0,4559,7496,9667,14980,20913,23836,26010,28405,35954,45521,53097,67392,104015,52285,53093,61577,72988,88206,90031,72924,53542,38249,24655,14884,11205,8921,5557,4289,2654,3519,2863,2633,0,13,3655,22477,70749,65650,60836,72921,75085,66000,55147,47382,46307,43512,37581,35642,35863,60829,59996,43492,31525,26243,27516,21599,16836,13342,12012,10710,9468,8974,8857,15701,-0.0099118007346987,0.9921635985374452,-0.2449073629888241,0.1726119051064203,2.5584488,-2.8902247,0.9843885898590088,39.83171166654892,8.06725514720443,1.005308937582038,0.7498138845635642,65.63816677153152,26.47445606997334,65.08060561009636,11.0
18,0,27,0,0,10.39,2.6,12.66,0.94,139058,84878,11577,7693,6862,3854,1355,398,368,333,746,7347,16335,244945,212323,219625,90165,9631,7927,6628,10776,16435,6661,0,0,0,0,0,0,0,0,0,44169,16133,34322,44414,51389,72150,66743,50193,102093,183177,100457,71584,50333,25248,21543,21847,22526,18832,17621,16279,13752,11251,7458,4247,1340,1744,1858,2161,3754,15345,6748,5209,46105,14619,32859,47747,114910,58436,44638,44909,30422,95193,80791,39672,38839,69924,33592,30413,80760,27324,33949,29222,19429,24146,17660,10851,7015,5704,4864,5488,3901,2425,2913,7200,0.0308494493365287,1.857077956199646,-0.0789753189892778,-0.1885870216444138,4.4108596,-4.8422046,3.448738574981689,41.022230809220034,10.02802146016939,-2.2658884731312616,7.120600618821399,61.55140830273604,0.0520126428187483,100.56121440561785,11.0
18,0,28,1,0,40.95,2.5,60.65,0.97,330153,117804,31534,56269,30141,4459,16742,13316,1360,431,571,10014,41724,59655,35533,40327,24162,10582,13206,27945,49688,97709,92595,0,0,0,0,0,0,0,0,0,81204,19537,45966,75387,104847,102840,107101,123004,125398,96416,54585,36257,28366,21743,16089,13103,13545,12440,7955,4824,2816,2457,918,832,517,773,660,523,494,1844,836,2643,82357,4255,3954,6986,11140,7799,9461,10135,16025,25181,28711,30849,39882,48122,43283,47952,60726,54186,58603,52971,53620,52364,39905,30665,28592,24292,19784,18853,16651,14784,20741,143091,-0.228547602891922,1.4942809343338013,0.0752379101050128,0.2385810833091666,3.7770152,-3.9326897,2.2328755855560303,45.561454224422384,16.193310876882737,-1.3913177268374926,1.8637291778213143,68.89060432313262,0.1170298579607827,262.2233171553688,11.0
18,1,29,0,0,63.47,0.0,98.43,0.98,275600,174384,43818,38158,14854,7083,21531,9773,1275,346,534,5455,24929,14483,13757,84593,41854,32056,27681,34673,65729,93006,80348,0,0,0,0,0,0,0,0,0,5988,18006,70161,80587,95286,115373,130933,145418,112873,83165,48801,35498,34076,36322,25494,20380,19445,14730,8017,3118,1376,188,110,264,301,10,0,0,0,0,0,0,0,0,0,0,1,268,1448,5537,11041,15842,20653,26717,33806,41983,46083,48833,53721,63526,68969,76360,93333,72109,41380,35259,32028,27392,29496,28849,26427,22536,37429,144894,-0.1574411988258361,1.2647089958190918,-0.0375255704931831,1.0814668265058431,3.9402454,-3.915583,1.5994888544082642,44.33159027917057,10.583236612991062,0.925316132074314,-0.1898013116288366,70.81214748190615,28.643872009744705,112.0048972065545,11.0
