,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,96209,23343,8952,61226,297601,198903,71213,3554,872,711,973,4488,12181,12042,197760,9742,9265,6027,5719,4544,5860,10565,64170,0,0,0,0,0,0,0,0,0
1,290708,44806,12292,31067,92787,63642,11390,2782,919,685,1005,12845,25026,117787,74087,93898,66701,22308,18453,18777,20948,34473,48534,0,0,0,0,0,0,0,0,0
2,116617,180485,47746,18995,3967,4000,8853,36641,1311,921,1583,23527,87405,35618,46288,42617,98279,64505,43780,50166,56501,125079,11036,0,0,0,0,0,0,0,0,0
3,210432,203732,62312,29852,2426,7063,24259,20792,3695,1830,2621,8675,29165,33645,235270,80579,29716,14929,22836,18706,20522,24698,18165,0,0,0,0,0,0,0,0,0
4,229069,218845,22419,7996,1292,2541,12127,12996,2467,1147,1354,8030,29325,42979,369391,56042,12967,6026,8977,6566,10189,21161,22014,0,0,0,0,0,0,0,0,0
5,193402,154080,57983,10324,11573,13617,15372,14444,861,845,1964,9533,17510,216163,176301,125170,49547,5875,4758,3636,5376,10468,7118,0,0,0,0,0,0,0,0,0
6,330834,395888,42659,6335,4720,6614,14061,21138,1146,941,1865,16063,14019,195859,9189,3793,3059,1905,2209,2041,5339,11045,15198,0,0,0,0,0,0,0,0,0
7,453457,260990,35106,9314,9062,14225,19535,24705,1109,698,1117,18709,16161,164632,8613,3569,3006,2007,2644,3294,10785,19728,23454,0,0,0,0,0,0,0,0,0
8,401460,90202,17821,8181,7376,10774,4611,3007,650,599,1302,7537,15084,213801,154088,92273,42507,5990,4168,3132,5650,9051,6656,0,0,0,0,0,0,0,0,0
9,94206,53988,28041,54506,86350,51842,43885,23638,13104,6885,11446,19312,43956,76978,294476,42078,29599,17066,15351,15068,27377,37252,19516,0,0,0,0,0,0,0,0,0
10,82724,34454,4586,12569,14185,13684,23321,11012,5720,3185,5898,13469,41511,115262,436434,88018,57413,23382,26705,21083,27914,28911,14480,0,0,0,0,0,0,0,0,0
11,178094,61081,24290,31436,22132,11177,17326,9965,4748,2680,3618,12635,41708,92348,174465,110489,72806,25915,31856,26908,51714,60303,38226,0,0,0,0,0,0,0,0,0
12,225246,53415,13752,12497,6285,7002,11914,6373,3117,1522,2226,11987,63444,166502,154667,135935,78202,27121,17819,17002,23694,37997,28201,0,0,0,0,0,0,0,0,0
13,227460,110973,28120,24446,18936,5560,24171,13245,1812,657,1184,9711,46273,23481,12624,66900,51568,46772,29960,34119,76086,144538,107324,0,0,0,0,0,0,0,0,0
14,271192,69788,30927,32842,27442,19162,15484,6105,2161,805,1346,12869,40659,131271,99708,91918,51565,21504,17594,20998,31523,47274,61783,0,0,0,0,0,0,0,0,0
15,50214,64952,64822,126479,244931,192680,49975,23015,5768,2879,3391,8029,18407,13656,143546,33003,7462,4224,5255,5708,8817,15174,13533,0,0,0,0,0,0,0,0,0
16,112427,52747,34989,136941,146524,55675,16617,4866,2552,1860,3980,9151,11860,116327,194920,114622,44013,7368,6690,5819,7541,11983,6448,0,0,0,0,0,0,0,0,0
17,332571,57085,31626,125981,148283,20458,12302,10104,2852,1128,1769,9221,22148,21632,215604,25698,11262,3884,4723,5269,11930,17434,12956,0,0,0,0,0,0,0,0,0
18,88077,47977,34367,157778,185369,21888,15085,15275,3456,1794,2799,54548,52563,20908,290551,44964,9895,4246,6512,4209,7697,18026,17936,0,0,0,0,0,0,0,0,0
19,104066,56543,57932,231481,187678,22191,15173,14321,2128,1171,2008,15151,40288,20622,221930,41590,9370,4050,7706,4483,8970,18442,18626,0,0,0,0,0,0,0,0,0
20,171344,30609,29357,100017,33566,15195,12269,12051,4591,3731,5263,83433,66607,177487,210155,74888,23969,5793,6846,5073,8286,15574,9816,0,0,0,0,0,0,0,0,0
21,92917,64075,74867,157890,168077,162271,50128,23772,11144,3730,2323,5575,27653,22482,135289,25229,12053,6798,6524,8022,9496,18877,16728,0,0,0,0,0,0,0,0,0
22,80354,59669,68963,139872,181765,210975,29876,8045,2209,1165,1215,5536,28383,21288,159079,27444,10756,7054,8425,7982,10579,19983,15303,0,0,0,0,0,0,0,0,0
23,307897,212024,23731,13957,13406,16410,12925,12373,1548,883,1791,13404,16865,248874,97019,55287,23706,3621,3251,2556,4297,9703,10392,0,0,0,0,0,0,0,0,0
24,555343,282447,21741,8577,9283,18103,19886,16772,821,580,1158,17030,13886,61497,5766,3257,3060,2130,2411,3026,8656,18903,31587,0,0,0,0,0,0,0,0,0
25,349178,269659,22538,10596,10183,13360,10603,8131,994,773,2283,12343,14336,167573,88467,56210,23492,4149,3341,2919,7354,13792,13646,0,0,0,0,0,0,0,0,0
26,351557,125262,35658,57748,24459,5630,18154,13860,2548,600,1134,15615,68843,35276,15012,21946,14147,9574,11194,18133,32265,112102,115203,0,0,0,0,0,0,0,0,0
27,288898,218260,56229,32462,11505,9989,25695,13674,1885,321,593,9021,25555,14842,12464,74597,38761,28834,24245,29879,56448,70231,61532,0,0,0,0,0,0,0,0,0
28,201629,75082,21113,46109,24706,3709,8884,4116,543,313,861,12776,34484,123671,84568,56783,33306,16946,16442,21485,46329,183811,88254,0,0,0,0,0,0,0,0,0
