,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,48108,24518,40245,39182,64290,181083,267931,133443,76667,56102,51800,47054,28005,9781,3750,3069,3608,3711,4300,5234,3882,2570,1711,3096,1335,340,125,90,38,31,23,798
1,227233,69215,92735,54470,39519,76903,117446,65451,91129,71611,38938,36899,31158,18393,15051,7350,6591,4078,5357,5028,6751,5882,3118,2516,1130,1211,946,1121,691,1160,1283,5556
2,43288,250294,283016,89522,44379,33565,31331,33039,24832,21831,24926,29368,28464,41083,64167,17577,7896,2811,1168,1063,1120,1370,1933,2168,1511,2874,4795,11913,3892,691,33,0
3,39250,78550,68060,73108,97803,110864,117552,98633,51628,39761,38495,34255,54172,96308,50484,16774,9768,7696,4836,3241,1470,1014,3270,5918,413,415,521,1203,421,37,0,0
4,27091,34613,41963,51187,62897,64308,81013,122195,115931,57482,44409,42273,71453,126850,94318,45869,11054,5974,3148,854,546,136,87,133,114,22,0,0,0,0,0,0
5,123749,15019,29121,36575,43538,48876,52904,47177,84927,147874,81692,56041,43598,48347,24664,22750,24346,28346,29932,23232,17266,14518,7220,5538,3769,3889,3966,4268,6137,18373,5452,2816
6,6428,8589,10547,13390,15399,18731,26315,31149,36225,39557,50516,78520,143628,54190,38504,45968,61205,80084,83998,76247,63677,49349,29944,17453,9914,6732,5818,2079,865,514,238,147
7,4421,6999,12578,22507,29416,31897,31445,30867,33666,37082,51257,73114,130652,66327,45422,50227,58606,68035,67452,60961,39884,27129,16606,14790,19523,25505,22891,13026,6387,3656,2198,1394
8,288194,12397,26256,33402,39737,43947,40755,28938,74631,131871,66780,47891,29376,19951,18932,18887,21888,26600,26107,18192,16337,16012,8472,6390,3511,3464,2825,2521,4158,16745,5502,5251
9,96790,202803,193279,125186,83330,56961,118199,127251,29646,11834,11446,9918,8115,7259,7101,5218,4023,2553,1488,688,181,223,330,340,285,304,320,593,243,13,0,0
10,104187,254636,155560,62909,49788,48204,121000,193563,54574,11076,10411,9949,7838,5341,4779,4864,3874,1857,701,743,40,24,2,0,0,0,0,0,0,0,0,0
11,187909,247933,207034,144771,101548,66660,64423,17223,11686,9212,8285,8740,8231,4509,3664,3821,3411,2766,2062,1347,488,194,3,0,0,0,0,0,0,0,0,0
12,144871,66658,91396,88977,81475,85966,91368,82820,90314,95232,47938,32805,17884,17622,8103,6291,7305,6084,4608,3395,3717,4148,1269,1273,587,987,1088,1141,2125,11268,4305,2900
13,4855,15615,60874,81211,116141,134803,150596,175125,119003,68076,44556,31145,25654,22447,14641,10125,7827,7522,7787,4060,2952,276,149,152,178,127,23,0,0,0,0,0
14,90446,22702,60524,70332,77463,88233,88262,91970,109670,130825,73779,52638,37194,26891,16791,11400,8470,7961,5894,4637,3842,4320,822,1051,448,807,758,848,1732,9176,2857,3177
15,12265,26790,44137,63591,113879,145330,99950,84825,67350,63097,55684,60003,59032,51698,46053,35870,26667,19648,13324,8005,3830,1276,1044,395,290,218,235,481,663,263,27,0
16,93072,24535,37296,49577,79832,107564,77792,52951,66908,96456,58238,52709,46700,45028,47676,46273,38637,25540,18229,12388,5352,3592,1166,954,394,589,633,711,1455,8160,3558,1955
17,279358,29065,33828,47926,52812,52785,51647,48098,50204,51163,48671,47004,69467,116304,70006,28958,9574,7562,3388,1032,378,303,356,420,295,454,507,412,131,75,0,3737
18,25861,29544,38424,49251,60869,66538,65708,69930,80605,94024,105618,87760,114241,113424,61087,22169,7916,5699,3073,1545,512,758,896,261,156,50,1,0,0,0,0,0
19,36637,31877,46242,56446,65413,69794,70654,79713,91874,94681,82724,67094,80705,100414,64750,32433,13914,7102,4164,3155,3122,1563,777,439,168,57,8,0,0,0,0,0
20,135673,30824,41539,55900,59100,60579,62617,62628,104370,155227,102513,66133,45866,32539,21803,14239,9717,7560,5083,3512,3848,3460,866,705,558,586,728,846,2095,9744,3095,1967
21,10164,32973,54260,73533,109511,147968,134354,120853,95768,78434,62632,51973,45225,32404,17770,9686,8672,7198,6213,3145,675,472,332,113,175,252,333,365,385,77,5,0
22,9857,29941,61663,72120,112233,188319,147456,132099,88552,63813,54926,51007,39784,22436,11452,7652,5488,3690,1693,1073,483,124,52,7,0,0,0,0,0,0,0,0
23,126881,11729,21340,27644,33012,43690,40714,34877,73585,111953,70099,64293,89630,37337,23432,28820,35441,42657,41339,30378,21314,18027,14334,10640,8560,8688,5874,4994,4720,12869,4484,2565
24,4734,10027,14826,21397,29324,30728,32600,35022,42194,46829,47709,53897,81262,50372,49088,55003,65731,85574,84055,66540,48666,37279,24496,14963,11290,10668,10680,8204,6279,6957,8993,10533
25,79721,13046,21428,27721,35567,38648,38518,33414,58505,98117,66321,61990,61427,37598,39297,44883,49913,55846,56654,48352,38259,29917,18878,13253,8890,6681,3975,2025,2425,9835,3530,1286
26,53949,28761,54742,64164,91891,99019,113025,145934,145248,99291,48224,32537,28829,25697,19835,13878,11178,10413,8320,2555,1791,1052,1086,1643,918,555,563,172,9,1,0,640
27,12715,13499,65758,74273,86147,100013,103854,112606,103886,94009,69816,54154,47733,45556,30907,25522,25257,23137,10119,3513,2288,477,200,211,162,102,5,1,0,0,0,0
28,46044,23556,59021,61394,88687,100749,124214,143568,136121,128457,54749,32459,19161,15082,13091,8577,7424,6930,5394,4612,4817,3572,1141,1264,687,749,568,636,1398,8344,2608,846
