,Mean,Std,Skweness,Kurtosis,Max,Min,Var
0,29.42219224745851,7.829377743973857,-1.1895288542416327,2.5148650983702208,47.01898066803407,0.0,61.29915585783316
1,34.638260201899875,18.46191103846095,-1.010559466180486,-0.41845171850159746,56.61133689854063,0.11702985796078275,340.84215919204627
2,47.894045336671645,3.0311721115742256,-1.2226226307739338,-0.07946419407127836,50.46757561795353,40.34528691648877,9.188004369985348
3,43.16890313619679,4.374812463732562,-0.039269303246893365,-0.8540187857800108,53.54556905860079,34.17573231084017,19.13898409282977
4,39.89056202655052,7.473490649434497,-0.5378796327693212,-0.889238133823274,54.060664779382925,25.475109643191473,55.85306248718486
5,37.83216027806298,14.199173546897562,-1.9254736291384436,2.5744129986912174,58.446347513871146,0.0,201.61652941491548
6,38.27303486322009,7.938363832852453,0.5632031683700363,1.787016986086022,66.90548393376746,17.481993955341697,63.01762034273988
7,37.31050110749418,8.377626447627827,1.3296622218776282,2.3649804249496666,68.38860826024134,22.83274133058668,70.18462489599327
8,31.231044993090602,19.035642556215027,-0.8393560363770032,-0.8017218899698735,66.26733823247336,0.03753132708612921,362.3556875279846
9,40.981599809991955,4.443107684962573,-1.802232862282916,10.906776810574206,51.34248937554331,13.456354139395247,19.74120590017348
10,39.957135746846376,4.788808168098137,0.9080641816615832,0.09068174914990879,53.11449547327892,33.58073789476388,22.932683670843435
11,58.039703377349724,4.380298088164915,-0.7687109957670472,0.058721414558900786,65.48699815189131,44.12195660940182,19.18701134118121
12,37.00599942314825,13.778819295390452,-1.9632157594384876,2.701055053078144,51.526264731581485,0.0,189.85586117502422
13,39.76623678210756,8.543679499489537,0.3472912304499824,-0.5884961133512032,60.30036732291321,21.50095354036229,72.99445938999777
14,39.79280457538471,14.17771753925968,-1.5148014198114097,2.430996054836056,63.374168612920506,0.11702985796078275,201.00767462303156
15,36.4077702238831,6.332484864027292,-0.2538184146882001,-0.021536494850619814,50.57888195334589,19.501498327506706,40.10036455313475
16,37.81891212053751,12.109672447517653,-2.32117703117364,4.462182916213683,51.20748141915119,0.0,146.64416678616817
17,29.078574665348743,17.611783597367527,-0.7712545321822107,-0.917130578356999,52.99585656986915,0.11702985796078275,310.1749214805038
18,42.193709473539364,7.478676842433916,-0.3532380592941897,-0.31187035625503245,58.39550567753586,26.25085372994213,55.930607313557324
19,42.9437314389997,12.187061189541897,-0.21334933233670733,-1.3062227171934868,65.29044589694956,18.749499999549865,148.52446043763837
20,37.13412059446206,14.034228478243344,-1.7812796444905412,2.4919234545399913,55.71133319911657,0.11702985796078275,196.9595689795365
21,35.190601969453496,5.7547048133505125,0.21261738316083764,0.07222284643889676,51.969656539720624,20.801302647068542,33.11662748879956
22,31.016294665813728,5.83272512670451,1.9610433007122152,6.515484027981488,59.805509179807956,20.503360728679315,34.020682403690145
23,37.63005063338358,14.899326677268284,-1.450529535496809,1.7658247997095966,64.59061114761751,0.0,221.98993543595836
24,43.232877129292,8.644739761406354,0.6691991534442912,0.09231611317063049,68.00669105981443,25.61959976570534,74.73152554243998
25,38.23752711455638,12.313586732378408,-1.5381860968460246,4.057458016338121,69.6717891793927,0.0,151.62441821580555
26,46.696923544476554,13.992812950846982,-1.2468404548918253,2.859272521670496,73.32205798224217,0.11429176095914931,195.79881427739105
27,43.02421228501184,9.576138501943714,0.866972412242234,-0.015191389085448037,70.73955395360271,28.687393703965057,91.7024286084088
28,42.59081479840074,11.782584636886636,-1.1015448353440356,3.8056321913797957,66.49295203112054,0.045358368777658774,138.829300725397
