,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,35339,4522,3600,872,268,128,87,114,377,1737,3288,8221,13377,15945,71168,101246,43011,53333,79671,77540,58792,62170,128466,113809,56714,44559,35197,30310,18848,10851,10475,21885
1,147003,6164,14840,26360,27912,21500,13254,6619,10352,28702,16680,31594,27279,27505,45812,80599,30264,33863,46636,51945,51168,53542,83573,66230,38514,28419,24130,19587,10745,8559,7546,19024
2,0,0,0,0,2,767,2483,6196,14807,28174,14364,16820,21167,30258,39696,48257,52005,59053,66517,85344,87397,76476,69422,75828,57734,51814,41064,37230,27848,21601,15213,58383
3,0,0,0,0,29,2552,9716,11840,7790,7462,13723,18838,19831,24093,25686,27488,28810,36202,43546,68773,86616,85343,91218,100698,80025,63596,51873,42183,33337,25410,20616,78626
4,101332,6959,13808,23651,39008,22353,20976,30499,24907,51191,56561,46631,48285,59717,42628,44686,77894,40806,45769,43011,44091,45300,48768,32537,23720,18636,11538,9263,6012,5840,4114,15429
5,0,1,392,11117,31897,45198,62176,68169,66211,60970,52438,53149,57176,54960,47865,53219,63685,73430,56258,42902,37571,31180,34058,24816,18953,13633,13628,8355,5525,3339,2676,10973
6,159618,4626,13878,22649,41722,24734,21624,29550,32920,53983,51115,41599,36858,49820,42308,47470,84816,43033,37564,28189,22082,23290,18458,14751,14273,28274,35381,31404,16523,12651,7498,13259
7,0,0,0,0,0,0,1,205,6433,15190,20721,19816,16677,24802,27005,33587,46239,49986,64318,66733,62737,52956,44836,37674,35291,81033,95762,92556,59820,47667,38271,65604
8,0,0,0,0,0,0,1,313,3176,16809,26735,35760,24074,27963,33701,23756,27467,27896,24111,25174,29273,35838,41215,44071,46782,87402,102823,98074,64659,57495,57965,143387
9,39120,2024,4655,8980,21262,6644,4858,13605,33227,52509,49712,41942,39964,46587,43723,42746,45614,44655,48729,47811,45007,44563,37093,29774,31038,27902,21853,18385,16600,18997,32848,143493
10,77406,4720,13973,20000,31045,16334,9914,17920,19993,38369,35743,25703,31194,42354,38290,43938,67461,63351,71628,79712,76564,55284,38470,27587,23024,17585,13715,12916,12233,11801,16968,50725
11,29292,1923,4999,8887,12189,6805,5452,10197,13619,27020,24224,30627,32010,44886,44667,52613,65155,69052,72610,69537,71048,55353,42162,33064,27462,26826,22008,23131,21956,16401,23754,116991
12,67321,3642,7119,15106,22052,17650,14280,11589,11955,36370,40107,26020,27399,35787,27949,35678,67870,54599,66765,59563,51542,45885,46734,49937,59965,49467,37027,25920,20648,15712,15417,38845
13,23725,4443,11031,16746,33090,11630,8758,12878,11918,32923,33526,25197,25694,37738,31694,39916,58584,54110,62858,53253,39491,43034,60487,56872,66125,48916,40766,35863,28671,26532,21581,47870
14,132360,6035,3017,2457,4833,6066,9368,13885,14889,16599,27121,37354,50172,61669,57854,52506,53633,54382,67583,79155,76065,59859,45839,35870,28081,24937,19161,14034,10345,8580,6207,26004
15,0,0,0,0,10,3215,8741,17496,14608,15525,19654,30901,39616,50082,49221,50377,47035,49024,58196,81735,81225,70332,66189,59392,47820,40643,35110,32269,24693,20154,17385,75272
16,28372,3861,11102,13476,28489,16201,16719,17689,19204,32138,29515,28724,34375,44657,33957,32306,38891,31721,44306,65588,72484,62946,53900,45216,36189,33186,30875,27784,25933,22656,20575,102885
17,86227,4524,21232,27137,55446,23603,18223,25928,18189,59327,51271,34829,37258,64929,47744,49408,84154,46609,41407,35005,28280,32766,47663,32782,33375,23753,17321,13084,12212,9146,7196,15892
18,0,0,1,6,24,172,2359,7479,9858,20897,27894,30951,34316,46596,66100,82299,92583,92795,88772,72000,49670,48797,61277,55115,63896,44152,35334,23384,13344,6794,4974,24081
19,40349,4385,12463,20526,42392,16934,12189,16026,12601,38704,41025,32257,32466,53972,50586,62121,84412,73735,76881,58941,40625,54261,54789,39436,39369,27627,16992,12400,7984,5653,4176,19643
