,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1021441,225409,361911,237080,246336,603261,1164937,665683,629612,498164,296736,276518,205550,74628,36809,31211,32923,29018,45448,41854,45930,39854,22353,16139,7294,4798,3720,3468,2909,4660,5963,30383
1,943908,351372,328200,430171,547985,608917,609483,468553,379817,289574,232406,188190,274694,572884,312551,97061,58280,35472,29726,24084,16812,24688,19456,17843,4802,5549,5594,6787,3561,2100,1100,20380
2,273498,258039,255978,303944,319201,361965,453262,618017,599157,363062,299177,326783,611134,927036,563629,203996,73417,49768,27935,9901,6776,1494,1235,1499,1677,296,47,23,14,9,4,27
3,250076,173422,259368,345132,377898,489114,483237,382743,605924,1040057,623397,351885,319835,380295,262246,104565,45839,28573,44862,24436,27355,34483,9971,12257,3602,6874,8166,8931,19727,121395,44622,21713
4,661334,50739,74288,97581,106577,151697,208357,209585,331549,380577,376266,426316,767065,306615,196557,222527,297590,377123,394011,325506,269027,217176,132518,84674,51100,47661,50178,22910,18933,24187,10650,21126
5,283768,58665,93052,126842,161106,198849,218335,193999,249532,383980,353465,429846,657213,355061,261409,272310,306225,370226,384065,336448,249719,199018,112323,87792,87060,110607,122399,88290,52891,45011,25060,37434
6,33194,104177,196962,282585,326683,638275,645675,403756,1027091,1340424,563264,386695,259110,117180,67876,116294,64995,32494,37337,42693,14700,34453,12195,19252,2831,11759,8727,7967,9780,42051,19555,41970
7,1824394,620857,717262,617085,460542,377557,548653,618824,408462,255422,107058,85506,58955,39782,26793,22863,20836,15042,8386,6898,3665,6879,3175,4075,2169,3864,5088,5332,3139,6062,3863,23512
8,720404,1586117,1074821,482425,318948,280241,740010,1005806,322599,65660,58837,49446,41910,38977,33604,32015,27050,16988,7789,6688,1506,107,23,8,12,5,3,1,0,0,0,0
9,1114963,1700098,1025126,512358,363656,267919,515828,695801,316385,66759,58029,61445,51144,35487,31108,33080,23978,13984,12995,7312,3932,484,98,18,6,3,3,0,0,1,0,0
10,717798,863074,882132,696177,573993,616691,640035,229069,289729,628200,250682,176312,85784,43181,30869,25243,29910,18698,25562,12743,4174,10016,3572,7425,829,4486,2712,2823,1955,3818,2252,32056
11,607709,96239,312374,488590,626631,742023,806319,943423,664942,525001,283121,181467,127472,124588,61181,40340,46406,49870,53302,39215,13457,5776,3450,3781,2581,3616,11648,21456,4116,6046,4232,11628
