,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,984991,53376,104818,180161,188687,150149,108994,40744,53714,106220,82264,105747,131990,194852,479809,581601,224045,261690,340662,301841,246021,229756,394827,371280,252467,209884,152219,118317,83008,43434,32655,101777
1,829777,53090,71773,132620,109414,102844,96779,51155,86922,174185,121195,92559,121837,170615,201091,280219,219438,244633,317874,457877,525743,497726,386131,324463,261026,210527,174342,140747,98857,82227,52122,222192
2,0,0,0,21,597,15663,59537,95050,86164,62222,89488,110060,131139,142763,185417,188950,183224,251093,352142,542364,541589,511695,481998,614523,414935,327773,268288,218173,178891,146457,126775,585009
3,214923,92528,225953,267747,541485,212310,152065,194532,140675,474631,366271,198552,222579,341918,156772,188548,308530,146707,249343,303013,299364,314197,272957,239242,169373,144176,117204,91183,65459,44559,33578,121626
4,644453,19217,60068,150642,224992,177460,179280,197929,197521,256753,325838,370836,343662,336306,318009,415373,588359,407791,303060,240592,185328,145158,228798,142745,104004,85130,56096,39595,29530,23974,19327,94174
5,257512,19145,55465,169225,363363,327972,405507,455887,447804,439488,369011,331901,319040,284618,212101,211887,304690,340453,265486,228103,193750,171516,193679,151056,96624,78107,42210,33202,24379,16072,13029,89718
6,92161,194887,450026,649273,1163980,487586,300311,241341,150002,356197,344653,177776,167115,324241,133284,143642,637741,87072,190867,125633,57872,118681,98518,45134,31042,39781,37774,26703,12887,4152,3141,18527
7,1568594,24894,51710,84633,168939,86051,66063,87623,160028,206642,174864,226673,200032,250514,233425,263984,325889,257871,246972,196891,162501,129066,97145,100217,161050,253968,308060,280278,162857,120273,88332,165961
8,0,0,0,0,0,0,33,1015,14468,87401,89581,111436,122035,168786,203747,225686,281556,280616,352496,357616,357574,326642,290242,248189,248140,432776,630286,634750,407501,315238,260086,464104
9,0,0,0,0,0,7,1123,5750,40843,101660,145227,204809,181040,220603,214799,186108,216914,206804,190981,195086,205483,254837,265714,266000,329545,528972,550587,515865,359828,316607,316651,890157
10,254071,67984,151775,230574,649764,224200,107242,131837,243879,439955,310537,194090,177459,219525,196396,195955,245185,200336,242852,241929,225623,239234,189181,133746,112849,104730,74176,54423,58584,120524,197124,676261
11,585349,13824,32951,44506,132546,53658,25293,48477,59889,128829,134440,147677,197654,249906,249780,256236,352963,458081,528414,578364,591682,400107,269425,188952,188215,150436,119187,93882,85103,79800,105469,360905
12,148793,33713,83967,130877,211875,102689,94246,101450,105591,214553,216701,184677,224994,310352,324038,363258,438723,396356,397061,368040,357542,278198,175935,142812,140041,127320,124857,109219,105249,95233,123339,680301
13,81038,114305,280208,461713,735320,348659,250452,264433,193185,633590,535389,279194,309151,456861,188720,215345,669406,111370,168676,120217,79778,138293,85021,44341,32274,33352,31484,20179,12637,3825,2293,11291
14,473448,19771,34135,62009,64657,47955,45989,40174,47792,132065,151767,151543,170232,193606,181244,257353,443185,382074,471063,430354,417137,352282,316679,288760,380804,324418,235478,150344,118217,96717,99289,331459
15,245804,41057,86564,145721,291051,120844,72906,83744,91613,230336,193126,131112,142980,189477,177564,233976,338673,313524,351385,282824,220187,300947,435251,362100,366655,258640,217441,197752,178340,158576,140914,310916
16,139731,142791,334046,526210,1673716,495990,256943,221942,156951,530275,398262,184058,166751,241224,114896,126463,359635,74467,105589,77664,70825,146532,110519,51584,37523,52618,59241,29046,10465,3227,1970,10846
17,1906700,15992,18024,12824,6435,26503,49328,62846,94096,86232,134190,201527,245964,260673,260128,253782,271559,322123,378271,497882,422393,305989,217270,180727,137016,124032,97207,69932,46782,40537,35675,129361
18,0,0,0,2,355,12538,56351,83709,110984,112232,147016,200768,242413,273764,305793,308332,311890,346929,434425,601399,555082,493037,418678,332070,249640,221031,188887,163998,130476,106940,98516,404745
19,0,0,0,5,394,11717,32913,71504,96054,107812,134891,168614,179055,232588,255751,232804,213510,231535,325902,597203,633744,549846,460433,341283,261089,220686,222169,184633,152355,136231,121389,735890
20,201224,71762,126282,246929,253447,190963,149765,165276,164604,332642,299460,155715,202436,238197,148950,152666,682289,386583,380568,384776,332978,268098,200916,161032,131899,130840,122160,103545,93399,67965,55148,309486
21,92088,126054,270028,493638,683434,406726,278844,257399,195053,625221,511899,236202,265267,389944,170573,190342,874985,108053,139825,99919,76732,122436,79282,44365,34041,36926,34875,25219,15117,5002,3620,18891
22,494336,65460,161644,205768,725321,216017,126660,125195,113598,292886,271544,188369,189665,266354,297798,313761,404091,304879,295839,233358,189492,233450,253153,184026,200111,150862,122307,73072,62812,33032,22711,94429
23,0,0,0,0,13,325,6365,21024,52391,125318,195997,200811,205486,299022,424594,521975,559991,593372,587289,431425,300156,265680,425855,382508,436020,237622,162021,97249,57894,45571,37731,238295
24,302333,126755,286917,460018,1021196,408652,239930,216393,164483,472342,392508,193957,206627,342189,200592,208537,526760,123484,175544,133868,97693,153064,136302,85184,74448,52075,40847,28185,14587,4597,3335,18598
25,462925,3618,73710,215053,330126,319660,317319,293211,260158,235920,221451,222647,259912,227814,220483,420041,656391,433348,281382,235151,175717,121807,159779,117373,95907,86320,72812,63610,59012,57182,85878,126283
26,0,289,14053,130214,297469,376135,446178,507650,421603,377810,330953,316880,271435,245760,230464,234584,283486,426985,368438,268214,205692,172644,197752,157621,117461,94185,76297,60856,52616,46628,52142,129506
27,295303,117280,276796,447924,1184872,444528,241481,211165,155716,464116,364642,173581,174595,271181,152614,168313,399298,135420,167099,138385,106336,154592,130117,82923,71862,86149,87449,64141,37156,23041,24806,59119
28,520158,2728,5807,5421,10320,19364,41456,45374,79895,120452,188685,240055,331843,345494,318002,321580,383992,410550,375265,309102,305398,234609,169664,137107,143390,125591,112980,110912,108292,99114,149239,1140161
29,172800,0,0,40,872,18125,71589,104334,114510,117966,135735,152676,162851,169072,200311,232555,281486,316899,378792,429040,514723,406280,257854,235183,225874,205562,197943,197471,183602,152950,258192,1016713
30,105571,118854,268804,461248,876622,393173,254588,260103,189512,625002,519835,256605,263490,399102,172999,192527,622393,107744,151751,111211,83320,139725,102406,52661,36478,40210,35456,25464,18884,5098,3430,17734
