,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,161025,32568,8085,65439,304270,144057,22609,1939,717,628,935,5918,5604,32457,182413,37292,22694,7164,6811,5578,5421,9742,42554,0,0,0,0,0,0,0,0,0
1,218586,107903,35984,24927,6383,7199,15077,10719,1336,979,1166,8532,18526,103069,216716,156430,79589,13343,11716,12023,14101,21828,19788,0,0,0,0,0,0,0,0,0
2,161989,141173,33060,13125,1327,3497,15468,16855,3506,1935,2510,11287,32090,73451,415521,85730,19424,8229,13618,10325,12773,16494,12533,0,0,0,0,0,0,0,0,0
3,139871,194791,65172,17326,1957,4623,17720,12559,2314,1384,1934,7638,28714,74416,358159,90972,16362,6563,8868,6641,11038,19617,17281,0,0,0,0,0,0,0,0,0
4,46181,14229,10451,7172,1044,425,555,1953,384,277,377,4942,9249,216474,260656,314657,138778,15015,11888,9765,14681,21337,5430,0,0,0,0,0,0,0,0,0
5,320961,325473,85540,11946,11838,20421,24438,57224,1431,1087,1899,12690,9741,142448,21230,13790,8924,1911,2448,2119,5098,10711,12552,0,0,0,0,0,0,0,0,0
6,465145,268838,37686,9152,7853,11210,14485,23505,898,671,1758,21961,16072,157787,12040,7725,5668,1786,2751,2453,6340,12431,17705,0,0,0,0,0,0,0,0,0
7,7859,2156,1169,1327,983,333,188,88,89,92,191,5885,11092,223849,228478,382509,162794,13900,11087,9456,14998,23051,4346,0,0,0,0,0,0,0,0,0
8,170923,28688,22164,38771,56939,40781,33519,17550,9707,5119,8168,16888,37518,69853,330440,91470,39782,15299,12479,9152,18278,22653,9779,0,0,0,0,0,0,0,0,0
9,42865,19747,6101,21600,47559,30440,33155,14726,7648,4039,6691,13621,41118,109967,493457,74860,41909,14533,15665,14851,19732,24718,6918,0,0,0,0,0,0,0,0,0
10,154017,41831,18978,27313,18175,10124,18701,11967,4281,2383,2674,12366,37509,84095,250599,118591,79679,28148,31442,25591,46371,51321,29764,0,0,0,0,0,0,0,0,0
11,110072,19660,11887,21678,18207,6443,8163,5358,3847,2234,2283,9852,30798,173158,256188,216312,108174,15914,15058,12148,20155,26140,12191,0,0,0,0,0,0,0,0,0
12,262731,110656,25859,10071,10419,7995,19965,11142,1442,606,815,5802,50666,25328,18862,99172,68827,60475,34510,35667,53289,108165,83456,0,0,0,0,0,0,0,0,0
13,177563,57072,17133,22125,8955,3194,7855,4719,827,388,687,8245,38406,109618,121980,204701,89758,23195,20122,21639,35025,65305,67408,0,0,0,0,0,0,0,0,0
14,103563,47910,53173,108640,188985,169494,43695,16903,4620,2814,3362,10631,15395,42596,165656,57333,19670,4737,5082,6759,9423,14940,10539,0,0,0,0,0,0,0,0,0
15,59404,35519,38871,192811,241706,94243,22562,9852,3972,2179,3363,6337,6719,44545,197273,72649,30724,5133,4704,3817,6678,13418,9441,0,0,0,0,0,0,0,0,0
16,191239,36981,38188,137745,137706,20847,14101,13006,3523,1068,1344,8122,24242,40607,312284,48696,19534,5156,6145,5581,10698,16324,12783,0,0,0,0,0,0,0,0,0
17,69027,32044,39510,171731,178776,17866,14591,14832,3579,1660,2230,40219,50965,16429,351695,46442,8757,3532,5393,3269,6124,12849,14400,0,0,0,0,0,0,0,0,0
18,87063,40039,40953,193948,78345,7867,15530,15484,3579,2344,4251,77118,81321,15471,313873,62630,10700,4414,9479,4497,8423,16282,12309,0,0,0,0,0,0,0,0,0
19,63846,20644,10923,73845,78355,11303,6997,4263,1471,1124,1816,11708,28466,145417,234234,232398,103753,11090,12264,7918,12898,20824,10363,0,0,0,0,0,0,0,0,0
20,146122,46411,73667,144161,149667,126202,42818,20579,9019,5176,3163,6007,24801,39366,140947,44299,20915,7324,7182,8552,9729,16465,13348,0,0,0,0,0,0,0,0,0
21,155751,47175,47154,109903,121137,126652,36578,12104,4174,1975,1401,5924,22669,74539,181039,64550,36806,7603,7290,6001,9071,15641,10783,0,0,0,0,0,0,0,0,0
22,473227,269994,27307,10699,9753,16419,18157,22871,1133,679,1316,20743,15171,161226,7336,2826,2221,1448,1996,1894,4710,11716,23078,0,0,0,0,0,0,0,0,0
23,404468,307889,22506,10329,9074,15253,15832,19210,985,917,2341,17517,11676,128445,31743,43979,17285,2771,2936,2529,6775,13017,18443,0,0,0,0,0,0,0,0,0
24,317184,87986,29624,69432,32713,4699,17769,12840,2340,481,609,9467,56918,56895,52392,63009,33292,8761,10078,14329,28250,97259,99593,0,0,0,0,0,0,0,0,0
25,243360,155096,44048,39933,17374,7945,18316,13302,2107,350,527,5402,32305,19432,13370,60999,37665,30307,24512,30216,54579,147048,107727,0,0,0,0,0,0,0,0,0
26,52620,4859,2052,928,530,158,68,42,31,45,108,6453,11350,179403,226355,368112,167185,16771,11788,10480,15877,25272,5433,0,0,0,0,0,0,0,0,0
