,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,116550,31413,53271,31777,42065,134566,229684,134258,90694,68304,48870,44080,26056,8341,4253,3585,4616,4210,4890,5749,5174,3469,1879,2369,1026,498,302,221,184,240,405,2921
1,94502,42161,47065,75258,90373,93151,85576,71196,89497,88618,39532,30900,43077,84006,55510,18262,9289,7744,6195,4117,5616,6948,4403,2737,1202,1402,1382,1774,733,341,102,3251
2,50961,51650,49797,53788,60503,75433,89398,85503,61290,49371,50943,55173,109344,130625,75560,34715,9250,5850,3331,1215,513,457,654,560,36,0,0,0,0,0,0,0
3,35399,46875,51094,57844,60299,76525,94526,110781,91814,52834,44063,43714,95189,141446,69667,18385,5063,4656,3562,1040,307,244,332,245,14,2,0,0,0,0,0,0
4,30981,21158,41771,55897,66226,94918,97688,66409,114357,215819,107664,55562,25679,14799,10389,7328,7515,4603,5443,4932,3800,6273,2226,2571,679,1626,1718,2392,3401,21565,6209,4322
5,78386,7079,10188,12404,14909,18685,23617,31434,45598,47832,54215,63571,117120,73637,39105,42853,55037,73361,71594,53457,39361,29322,19669,13590,8884,9739,17048,5588,22691,2725,1286,1935
6,35152,8839,11500,15560,21396,24552,27731,29654,37114,43053,58905,81258,119514,58916,46646,51170,57369,66327,63626,52255,42581,34606,23303,16947,15617,17947,17390,10353,5904,4601,3407,2727
7,3483,15681,37844,52034,58547,103706,106349,71106,123113,240042,100461,62808,28726,15282,10786,11385,8369,4967,5298,5160,3109,4980,2035,2667,615,1469,1365,1482,2353,12703,4358,3637
8,188783,142839,122807,90075,66866,59113,120304,139468,70391,45829,15543,10026,5662,4039,4013,3825,4138,2535,1057,999,480,716,483,548,367,466,420,594,449,587,341,2157
9,86807,253034,158875,57747,44373,41613,120248,218235,81917,9691,7150,5326,2824,2021,2346,4557,6028,2443,630,48,7,0,0,0,0,0,0,0,0,0,0,0
10,221727,235419,173105,122895,91638,65375,101009,37338,12718,7433,6959,6858,6827,2829,2418,2947,2860,2558,1682,825,460,40,0,0,0,0,0,0,0,0,0,0
11,107321,97693,115508,92845,74255,87885,110606,71879,75791,104364,53626,38496,16692,9613,7240,5576,6515,3861,2820,2914,1617,2606,1156,1234,261,683,656,734,1150,5665,1972,2686
12,49787,14588,56762,80014,109099,126593,148273,190044,112521,65932,39189,23215,21023,23306,9765,7282,7452,8062,4859,2548,1899,465,272,326,582,541,524,243,98,16,0,640
13,34085,18728,57593,68373,82658,101709,104881,100712,121666,168234,83171,48186,29693,22636,12340,8451,7000,5060,4949,3370,1574,2728,1178,1605,379,903,763,860,1166,6284,3147,1838
14,74684,23780,43235,69777,119204,150216,101149,79344,65528,61758,50115,50954,46338,41554,35420,28743,22028,13739,9430,5480,2814,1839,1388,578,307,402,384,572,663,2068,902,1527
15,36169,18398,29987,47586,79957,134066,104757,69992,57264,69615,59295,60353,60329,60806,58434,51914,44069,26661,14169,8178,2807,1526,586,553,164,314,296,344,700,4130,1644,857
16,142073,24966,36634,47859,56168,65315,69015,65438,71563,77161,64003,56546,79309,116255,76635,30533,7037,5746,2756,1223,746,839,485,558,397,559,476,419,480,1589,718,2419
17,22875,23251,34044,50173,56482,64283,69563,74792,86581,98482,90240,80421,112103,125825,76646,26099,5572,4234,2952,926,191,133,42,8,2,0,0,0,0,0,0,0
18,53900,32058,43245,53221,55969,60541,69262,83686,93215,103054,81636,57786,76746,82426,64628,53216,19981,14685,3983,1934,450,90,63,73,63,9,0,0,0,0,0,0
19,57788,26760,42341,60790,61895,89007,91861,69258,105313,140256,84344,69619,63986,60913,29655,10547,7290,4043,2619,4121,1952,2887,1269,1554,376,944,859,876,1251,6630,1963,2953
20,84356,33340,52090,68692,106412,149364,124587,104180,95099,77661,54712,43358,33301,21313,12732,8782,8594,8024,6621,2951,852,1268,550,634,336,594,769,508,417,906,512,2405
21,108336,21967,47704,56546,82184,136851,128135,94537,85608,89574,68215,54024,38007,21624,12496,7422,8435,7680,6686,5340,3126,2595,1792,1503,919,946,764,768,1102,6231,2474,2329
22,4898,7732,11416,16062,20358,23526,28806,32245,39480,47953,52198,63656,141396,64390,43461,49918,60853,77664,74150,57918,43429,34373,25003,16568,13295,14077,12973,10970,6275,5668,3162,2047
23,34927,11077,15328,18813,23996,31563,31313,29489,43020,65897,54566,59833,98374,55482,49730,59142,72142,86634,79039,56460,37600,28174,19005,12471,8146,5984,3792,3105,1911,3864,2631,2412
24,79417,17070,35804,52853,93628,103653,109917,142065,148801,122054,60780,37949,27281,18480,12271,7401,7311,8177,7025,2224,1246,1335,847,997,647,697,513,402,397,2034,876,1768
25,7467,17720,64387,70744,94844,108533,129640,150338,126943,96806,58059,39634,32347,30952,21957,16540,13788,11065,7193,3916,1481,442,206,195,257,233,172,55,6,0,0,0
26,41141,14781,38106,53377,59137,105652,102753,72342,111016,219725,98248,62756,28922,16923,11152,10477,8688,4638,3400,4974,2601,4725,2125,2677,1425,1496,1450,1524,2073,10257,3409,3950
