,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,114548,26364,44538,40027,40821,54101,101196,99534,165058,131072,58514,42434,50383,18839,11092,8663,9106,6922,19616,8854,11723,15218,8937,3438,1513,1505,1204,1160,945,1456,2051,5088
1,105390,63389,62733,75617,83588,91650,111675,100205,64515,45692,37228,29672,38042,80229,51795,28014,10764,7594,3035,1844,1318,1552,2040,2721,666,735,935,1477,463,130,20,1192
2,48165,70245,61573,67006,73279,89149,109635,96795,51972,44579,53926,57583,92560,93250,47344,17804,9119,9362,4842,2381,718,768,1708,1967,181,9,0,0,0,0,0,0
3,56120,55347,50980,46144,52600,78549,106664,142085,124694,54592,37784,33912,62153,86781,55650,32548,10617,9206,5662,2595,626,292,204,82,30,3,0,0,0,0,0,0
4,48312,30104,43442,44965,58772,72726,82235,79838,116974,168991,85551,50004,44618,55807,26030,10194,7528,5708,4932,5432,7868,8999,1835,1887,699,1104,1314,2035,3874,23923,7765,2454
5,88622,8376,11938,14777,17599,20323,25106,32065,44085,52343,55630,69545,125074,46766,34203,40759,51901,69230,72432,57628,45075,33544,23018,16576,10736,10441,9025,6675,5420,3958,1484,1566
6,6827,8066,11639,16255,23306,25806,26885,29130,32870,37278,52630,75992,134113,62073,47236,52624,58002,70005,61249,56363,42466,30965,21618,17666,19088,25649,25907,15737,9552,4432,2547,1944
7,35857,11608,20845,27039,36152,44816,44661,37347,56719,95543,75998,77065,74702,36224,35074,40173,50270,65874,65848,54032,38383,25877,13936,9062,4715,3614,2680,2108,2758,11486,4143,1311
8,158248,85784,101368,91444,78783,64810,99307,123096,86843,80623,38117,23706,11393,6760,5433,5897,4710,3081,2658,2903,3593,3933,850,862,517,770,1079,1586,2266,10138,3059,2303
9,111989,260767,171045,75004,59929,52649,127465,157268,46400,9247,6936,4977,3521,2507,2649,4112,6432,2062,789,164,7,1,0,0,0,0,0,0,0,0,0,0
10,198413,248931,167599,91042,71555,55260,90537,94452,43838,8993,6803,5953,4736,2370,2265,3061,4241,2740,1557,1003,510,60,1,0,0,0,0,0,0,0,0,0
11,106885,140238,151991,122637,102001,92271,98809,34067,45427,75747,39918,24919,12454,6368,4818,4137,3694,4001,3081,2548,3566,4544,786,965,363,639,807,1335,1722,10570,3524,1088
12,77766,16669,56776,80767,96096,109890,123014,152302,113109,91249,49840,30297,23499,23247,9303,6881,6501,7997,5780,4637,3395,2341,822,758,429,636,1361,922,1047,5243,1661,1685
13,4132,14329,59234,72707,114779,135729,145024,183474,140064,81943,44168,29462,23078,19175,11092,5096,4264,5981,8497,2419,570,131,100,135,220,92,23,2,0,0,0,0
14,28834,27011,52187,54867,70440,90900,98595,86658,112940,167379,97157,63682,36412,23893,14815,9920,8259,7343,6202,5196,5544,6203,1397,1658,603,1057,1036,1331,2383,15156,5261,1601
15,84620,27794,50909,76477,126441,140261,93139,72473,63652,69850,50254,46613,43117,39247,34923,27077,18267,11488,8010,4750,2339,1811,594,519,390,507,619,869,1385,4542,1644,1339
16,54893,23360,36829,47595,67254,107310,85806,59762,71511,95045,59158,51098,51815,53141,54779,51634,40262,31246,19124,10730,5744,4467,1159,1140,431,666,749,922,1915,10969,3580,1826
17,140219,30342,40643,53571,61258,69483,70832,68830,65645,63155,58786,55864,86416,121245,70178,24435,6382,7834,4850,1130,310,285,359,359,363,374,407,471,201,27,2,1664
