,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,163485,29803,56692,33226,38896,124851,235468,120946,80141,54459,44366,43460,28170,11849,3932,3271,3815,3661,4418,5433,3658,2659,1408,1757,870,329,198,175,189,507,591,3237
1,155851,146213,178215,71974,41590,37294,37984,41501,89487,67576,30530,31759,32428,33266,36939,14969,8328,3935,4132,3325,6036,5021,3122,2488,1498,2116,2575,5270,2273,1604,1885,4736
2,39986,64015,54556,69017,97237,106816,100573,76150,51650,43955,43100,43077,73067,115718,73471,24850,10406,8495,3308,2029,562,684,1464,1625,105,4,0,0,0,0,0,0
3,64940,63967,62745,64762,59921,66179,81318,100681,85129,52159,42916,42769,87035,122360,62971,20008,10211,6953,4973,1348,589,340,615,551,202,20,2,0,0,0,0,256
4,105515,11945,22041,28039,32860,37880,43211,38012,69245,111161,73367,61782,75290,44254,27740,30335,36099,42296,42977,34992,28316,22735,14099,10640,7942,8825,9759,6038,6133,13909,5457,3026
5,5791,7928,12607,17293,21480,24222,28462,30734,35629,41968,54247,75888,111866,56154,50116,56668,66927,80310,81038,68011,47326,32645,19132,12938,12715,16788,16474,9272,5488,2722,1871,1210
6,281275,18769,33612,36029,44074,48784,49983,34504,68686,126661,69463,44612,27197,17903,15217,15449,17151,24644,25411,18032,15047,15597,6702,5320,2759,2735,2462,2588,3959,19561,6186,5548
7,104014,210831,187344,114270,74813,54177,111765,132769,36020,10620,11260,10660,8924,9320,9446,6385,3946,3133,1218,828,500,373,184,269,278,326,477,1019,661,82,7,1
8,122563,246197,150933,59277,47485,44582,128935,186220,36809,11021,11928,13442,13146,8740,7881,7240,6372,2280,546,275,46,2,0,0,0,0,0,0,0,0,0,0
9,192344,258896,205266,145623,93910,61038,46462,12180,8739,7885,8626,10526,11315,7591,8184,8578,6779,4759,3957,2376,719,131,33,2,1,0,0,0,0,0,0,0
10,137080,56536,82613,89294,77933,76898,85381,82863,86055,116791,59090,37226,17818,14516,9247,7893,7755,6770,6739,5103,5194,5397,1241,1226,741,1114,1565,1371,2380,13426,4736,3928
11,5024,17895,74323,82790,105062,118419,143880,176024,129842,76308,47600,30258,24256,19456,13405,10416,8971,8528,6690,3719,1565,411,189,224,490,162,13,0,0,0,0,0
12,33970,18772,49157,61132,77652,87840,83256,77360,109336,174566,99441,65969,35338,22206,14885,9840,8166,9163,8614,7955,8735,7373,1120,1031,652,868,1128,1306,3388,19359,5561,781
13,83160,26470,50345,72247,103914,114921,86252,79661,68737,74598,55330,53416,51064,45628,41174,32791,21592,12703,8202,5306,3475,1975,791,584,576,603,615,1297,2394,3884,1021,1194
14,36076,23767,39142,53068,78123,123946,84290,56489,64790,102860,70172,60052,48510,46446,46881,43596,38587,24640,16384,10639,7415,5683,1146,718,400,557,664,933,2177,12674,4163,932
15,323896,27472,36066,47719,53765,53841,47415,42476,53778,67471,52046,43757,59538,85066,52712,18067,7957,6920,4236,2361,1865,1781,606,578,602,564,714,911,1066,4524,1470,4680
16,33864,40591,51129,55348,62709,69609,64457,69954,79434,93957,95098,87602,110002,94733,41741,17004,15813,12263,7023,2170,429,439,409,125,16,1,0,0,0,0,0,0
17,47928,38040,50498,59009,63751,64594,67727,80317,89482,97188,87782,59840,67979,87846,59997,40237,18938,15636,5845,1486,1159,239,219,153,27,3,0,0,0,0,0,0
18,68173,38233,51176,62551,63466,65845,61411,57688,80262,133928,89182,69235,72723,77865,42328,13831,6893,5849,4368,3741,5633,5509,939,687,473,617,815,951,2466,14526,4083,473
