,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,238153,26653,8227,60388,256687,141296,25937,1577,634,513,786,4470,12938,26497,131001,22145,20324,9366,10534,8341,7665,13199,78589,0,0,0,0,0,0,0,0,0
1,208157,105957,20449,11585,3311,5398,6537,14263,1194,956,1482,23241,52771,143224,73499,110638,100704,40040,26356,35477,36237,76047,8397,0,0,0,0,0,0,0,0,0
2,208461,172711,44942,22348,1598,4371,18124,16759,2645,1517,2054,9613,28419,57564,323185,75342,24320,10330,16321,13025,13740,20558,17973,0,0,0,0,0,0,0,0,0
3,165213,215936,67410,17867,1512,3451,14498,11630,2173,1518,2063,8706,29549,76498,309939,82357,21054,8492,10233,7813,12919,20319,14770,0,0,0,0,0,0,0,0,0
4,256049,216755,56390,9858,9428,13269,15862,17647,1062,1034,2262,11594,17302,208599,119102,80587,35743,4747,3456,2887,5117,9217,7953,0,0,0,0,0,0,0,0,0
5,400761,343696,53492,8592,7376,11055,18903,30891,957,622,1396,18833,18163,134256,6281,2973,2596,1891,2258,2841,6386,13131,18570,0,0,0,0,0,0,0,0,0
6,345711,90195,18781,7968,6525,10536,4333,1835,1227,741,1473,7145,17947,200234,167448,124716,60598,9391,6088,4046,6227,7780,4975,0,0,0,0,0,0,0,0,0
7,83561,53150,24502,50314,93566,66043,49617,25149,13265,6956,11183,20310,45045,69645,307906,47209,28065,15001,14512,12160,22481,29821,16459,0,0,0,0,0,0,0,0,0
8,93925,40950,2018,8594,4995,8164,22036,12450,4888,2690,5115,13361,42526,112906,426598,97461,62836,25263,28995,25525,25309,26348,12967,0,0,0,0,0,0,0,0,0
9,152177,66655,24340,36993,32921,13645,20710,12919,4245,2753,4131,14467,47810,118512,161509,113187,72272,24760,28271,23836,44635,55210,29962,0,0,0,0,0,0,0,0,0
10,208606,42515,12664,14730,9704,6998,11682,5524,1653,1199,2138,11879,51440,204925,200851,127723,61830,24000,15965,13829,19964,32319,23782,0,0,0,0,0,0,0,0,0
11,249890,108692,25179,16925,14682,5595,18853,12140,1746,545,887,7742,50809,29831,16319,72666,54611,48071,29011,32377,60939,137532,110878,0,0,0,0,0,0,0,0,0
12,209220,48278,16804,17084,6777,5993,13719,5298,973,383,790,9601,38192,219330,181404,129943,55142,11155,11547,12852,21298,41131,49006,0,0,0,0,0,0,0,0,0
13,113807,66509,74154,105170,183735,167487,40545,18301,4267,2491,3320,10413,14849,51057,129432,54904,15220,5467,7103,8098,9593,12746,7252,0,0,0,0,0,0,0,0,0
14,57036,56703,37526,146229,158843,70600,19337,9228,4228,2276,3048,7233,17144,138770,219547,89220,33549,5634,4913,3633,5314,10014,5895,0,0,0,0,0,0,0,0,0
15,365447,48914,25344,107865,83811,12899,9805,9951,2462,1001,1307,6960,20878,68755,220390,49084,19445,4532,5539,5257,10285,15682,10307,0,0,0,0,0,0,0,0,0
16,87517,74584,35042,158318,184664,20562,18432,16291,3365,1908,2855,45874,51793,25517,249931,50332,10185,4040,6935,6405,10250,20697,20423,0,0,0,0,0,0,0,0,0
17,103021,64809,47393,214692,111693,11995,16726,15689,2700,1830,3463,63493,59106,26648,246177,50314,9968,3933,8373,5065,8576,16511,13745,0,0,0,0,0,0,0,0,0
18,74435,39199,12661,63310,77678,12492,7287,7889,2758,1614,2834,28494,72867,163314,294463,154542,40956,6753,10017,5286,6651,11944,8476,0,0,0,0,0,0,0,0,0
