,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,271182,18995,7026,52667,198060,102091,21545,1714,630,533,799,8288,8335,61911,167015,69699,46102,8169,6992,5358,5811,9016,33982,0,0,0,0,0,0,0,0,0
1,247936,144190,40401,25735,2689,5506,21604,18021,2185,1245,1269,4926,23674,33027,338140,69892,23019,10130,13532,13575,16748,25390,23086,0,0,0,0,0,0,0,0,0
2,162228,185984,40700,9751,1863,3531,25322,13500,2638,1292,1267,6973,23248,55275,396406,93673,14609,5585,8658,4653,8516,19259,20989,0,0,0,0,0,0,0,0,0
3,80400,50290,32538,13077,917,1318,3921,3137,358,292,436,5431,12848,157435,320216,246175,104054,10845,9103,7814,13837,22063,9415,0,0,0,0,0,0,0,0,0
4,317196,350512,46957,10883,9924,13915,18785,21565,1241,985,1942,15687,12126,204751,26475,15635,12300,2115,2307,1827,4023,7316,7453,0,0,0,0,0,0,0,0,0
5,424866,302615,32881,8898,7796,11380,17521,34199,825,537,863,17622,15139,171318,8066,3182,2377,1658,2224,2571,6536,12923,19923,0,0,0,0,0,0,0,0,0
6,133807,19435,1292,1248,926,519,244,96,70,91,329,5438,10064,223690,238716,289677,109756,12440,9041,8865,13820,20398,5958,0,0,0,0,0,0,0,0,0
7,245850,24419,21308,39909,60841,42076,36662,19389,10554,5448,8892,15578,37437,55967,339026,40664,25655,12823,10705,7752,15783,19647,9535,0,0,0,0,0,0,0,0,0
8,53645,15642,6589,23145,46482,34971,39106,14711,8335,4106,6783,10905,33631,113903,508561,66553,35633,11626,11024,8968,15971,24474,11156,0,0,0,0,0,0,0,0,0
9,110023,9906,1010,5847,811,2916,15204,10589,2666,1542,1584,8352,37635,95345,417931,138271,84660,25922,29563,21911,30985,33264,19983,0,0,0,0,0,0,0,0,0
10,105833,15889,7531,12177,5402,4982,8995,6445,3013,1189,2165,7382,19741,149118,250745,238266,124631,19543,20488,18727,30963,37992,14703,0,0,0,0,0,0,0,0,0
11,276539,98596,21645,6043,3534,8035,20323,8729,1079,503,616,5341,47695,20115,14994,96729,71747,69017,37592,43842,70628,100060,82518,0,0,0,0,0,0,0,0,0
12,180293,66300,24097,34152,20711,3531,12233,6505,1089,342,516,6840,31566,72905,112841,165087,88272,30012,23031,23277,42180,85384,74756,0,0,0,0,0,0,0,0,0
13,112961,31051,31329,98102,155371,126641,36209,16860,3520,1801,1868,4902,9538,89165,197266,85685,40988,7020,5785,7090,10769,19059,12940,0,0,0,0,0,0,0,0,0
14,68842,25932,20418,142082,167520,85286,22524,10327,2383,1709,2027,5564,8599,41369,249962,136973,53817,7635,6527,5475,9985,18748,12216,0,0,0,0,0,0,0,0,0
15,359142,28825,28183,120062,104193,15292,11566,12176,3651,930,999,5697,17572,32857,260480,37824,17636,4312,5150,4217,8446,14626,12084,0,0,0,0,0,0,0,0,0
16,71608,27737,30493,162768,176019,16237,20143,18998,3629,1517,1995,37504,44258,11145,371977,51657,10015,4164,6371,3663,6440,13211,14371,0,0,0,0,0,0,0,0,0
17,75224,32874,51536,223295,139009,18644,16879,15500,2989,1837,3683,35164,53705,15996,317161,45415,8876,3678,7486,4061,7626,14041,11241,0,0,0,0,0,0,0,0,0
18,77236,18955,31077,105338,37956,2449,8719,4970,1491,957,1292,55635,43151,45013,324971,225567,68729,6926,6862,5783,9885,15077,7881,0,0,0,0,0,0,0,0,0
19,150067,40407,64841,118200,124639,104394,45847,20739,8162,4715,2821,4231,13577,52132,194900,62374,29366,8105,6746,7941,9363,18084,14269,0,0,0,0,0,0,0,0,0
20,43746,12347,11056,32018,39376,67622,17659,8404,2185,774,694,5838,14711,176954,263630,260447,87827,9915,8883,6992,11061,16868,6913,0,0,0,0,0,0,0,0,0
21,533806,215802,24132,11441,10546,17156,19938,24418,1208,747,870,9440,7043,159072,8798,3413,3904,1795,2489,2134,6513,15481,25774,0,0,0,0,0,0,0,0,0
22,408267,298092,17964,9382,7925,14201,18922,17099,407,265,464,8342,6682,96061,45998,73465,24018,3440,3591,3361,9693,16318,21963,0,0,0,0,0,0,0,0,0
23,350535,93830,33446,89878,39883,5482,20580,14088,1731,426,618,5799,38740,39679,30388,36712,19403,8666,8735,15008,30054,106460,115779,0,0,0,0,0,0,0,0,0
24,236679,160434,44631,48551,25500,7785,19556,13730,1880,235,272,2753,13196,6993,10482,71595,40259,33895,27097,34468,62790,148186,94953,0,0,0,0,0,0,0,0,0
25,88756,21769,10307,21162,7037,601,296,173,160,170,338,6736,19210,206699,228258,291411,101022,11747,9360,9231,14864,32592,24021,0,0,0,0,0,0,0,0,0
