,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,51469,37895,81080,37893,31443,119179,274226,122808,84007,59616,55804,56971,34849,10093,4910,4575,5504,5666,6878,8290,5793,3431,1454,497,209,111,57,80,45,44,31,1012
1,162429,62154,56633,73169,77796,83745,89359,67215,84525,65411,38552,31634,38028,76525,36363,9249,6883,4531,4544,4440,5637,5257,3784,4920,1233,1480,1450,1929,948,778,989,4330
2,58201,57987,52293,60088,68968,86371,106512,111429,80375,50400,45625,46667,80397,96893,49800,21781,10411,8293,4579,2828,1492,677,1633,2103,115,2,0,0,0,0,0,0
3,63058,53791,57069,60056,60576,68812,79548,80054,79761,83006,51620,45950,82391,112414,63293,23985,10485,8590,5702,2227,1768,2073,1243,1577,636,365,285,294,493,2833,1326,639
4,118222,13421,22556,33389,39811,47657,51491,49651,78938,135056,76934,57813,47659,40711,27190,30995,32188,38742,50019,42683,15441,9373,5074,4031,2845,3575,5027,2481,3171,11568,4782,3426
5,163859,104710,109568,89768,69299,57551,98690,139015,81508,74526,30156,19776,11393,7908,6560,7614,5740,3836,4485,2003,1578,1625,668,711,510,667,810,1682,1361,4543,1720,2080
6,113550,291537,179317,77535,52744,47301,107823,147481,43832,9079,7338,5628,3925,3005,3156,4172,3838,2447,1314,632,254,12,0,0,0,0,0,0,0,0,0,0
7,195158,252352,172900,98592,79054,55257,82484,72679,35850,9418,8880,9009,7421,4385,3901,4473,4021,3154,3642,1891,872,247,107,142,26,5,0,0,0,0,0,0
8,84153,117647,126893,103582,93755,93191,114699,51804,66702,101441,42688,26429,13796,9365,6355,6794,5469,3754,3853,2969,2947,4162,955,1099,394,634,647,892,1782,11314,4438,1317
9,69096,18758,60647,79560,91000,110959,138816,177712,112373,68267,43965,29539,23421,22755,11466,8583,9447,10252,7659,3860,2324,630,372,529,665,490,1114,540,198,25,1,897
10,37252,25212,67955,71445,98248,111458,114523,118577,114031,107575,67650,48199,36114,26439,16682,10479,7921,6801,5414,3020,3434,1477,575,557,510,475,205,157,353,2124,840,218
11,74926,21922,40444,64558,106348,120351,74612,64263,86008,122205,63276,50260,40405,37398,33188,27550,18107,12135,9571,6410,4279,3574,1189,1111,551,786,902,1224,2494,10361,3814,1698
12,46631,24603,41124,48199,74543,130199,118844,77319,53961,61089,52386,57675,59239,55614,50926,45942,38868,27683,16501,11535,4485,2205,1474,300,78,114,165,197,397,2334,1047,243
13,142966,24487,36259,46552,53569,64309,70667,61069,82992,126037,68572,52135,57337,81077,58911,27624,8223,5591,5001,2557,1852,2817,1105,1494,578,1364,1153,1720,1414,7453,2993,6042
14,29299,34271,42888,53401,64826,68499,72673,76925,84040,98251,101552,86089,105546,98454,46711,14080,7231,7310,5479,2592,1508,1512,1780,788,202,12,1,0,0,0,0,0
15,27128,35760,40415,53206,58198,65850,70872,79056,88386,97244,91951,64432,73097,108958,79556,40432,13178,10403,4701,1106,339,355,528,605,144,20,0,0,0,0,0,0
16,84910,34572,47487,60971,66897,75761,88510,60851,79213,127084,76460,58664,65977,74529,41577,19993,8469,6039,4564,3684,2443,2341,995,995,311,486,420,685,1229,6580,2273,950
