,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,43806,309,140,109,103,156,213,349,1488,5152,7123,17567,20993,28040,151809,143950,48525,50740,68362,65473,51792,42147,60268,82620,55795,41480,28821,24062,16752,10298,10964,26514
1,153193,7880,15914,28535,31222,22443,14394,7232,13466,27797,17631,21389,22969,31137,43056,69967,32226,33460,44890,66829,77955,73144,55804,45557,33414,27774,24961,15845,9242,8366,7939,20289
2,0,0,0,0,23,706,2683,7747,12553,17322,14810,17098,22153,29857,38214,46198,43491,48454,54500,67668,78157,74595,73107,81149,63483,56489,48865,40681,30799,26748,20260,88110
3,38488,3728,8746,13036,31786,15005,11490,18568,17056,27786,23558,19460,22310,26098,24188,25531,31375,30788,39417,54626,65003,69214,71433,88711,64767,52504,46570,38429,31985,24735,18123,51406
4,116190,9604,23203,38906,82081,44973,34132,34212,36466,67206,62188,63360,50900,57476,38179,36184,57163,35240,41973,29779,21160,23176,31361,20235,13039,8740,6656,4877,2573,1776,2116,10796
5,121613,5525,12362,19303,52229,20611,10194,10643,15133,42845,32580,24548,18358,28396,29888,37438,51809,42896,42582,41989,36348,31161,28813,21750,23302,58200,73520,64416,36503,23532,16550,30883
6,0,0,0,0,0,0,3,325,7453,10611,18865,17694,20837,29806,31085,40362,40734,44504,56431,58402,57449,50009,41604,40159,36285,69873,97151,95873,64097,54734,47871,73703
7,0,0,0,0,4,209,688,3895,14807,25599,34372,36344,33612,38023,39298,36301,37583,35466,33324,32579,37161,39875,41002,41263,45161,65487,67814,56407,45728,47685,50940,165293
8,33119,6486,17258,30379,54375,38059,24556,33198,34714,64112,51191,41178,45511,55486,38548,40435,66685,40098,46500,42733,36345,32752,23282,17438,13268,10687,8496,11748,16030,24210,27391,79652
9,64798,1271,2006,3892,783,885,153,2415,9865,11198,11655,15730,25665,30457,39609,44830,62396,88268,98541,111017,108758,73384,48559,36472,30537,24325,18907,16854,15992,15729,21169,69800
10,28219,1872,5379,7100,18224,8064,4725,6098,10155,23503,29862,37192,40176,49607,52218,59111,66687,69860,68723,63147,66498,57087,38852,30578,25589,22968,21979,20807,21221,18183,25614,106622
11,67211,5143,13098,24121,53871,28423,15119,16959,15216,44961,41252,25656,25410,40328,24031,31652,62513,40831,50073,45594,44023,36664,32715,39348,60128,49781,36681,28989,25812,17629,16106,46582
12,37318,565,2869,4223,6946,3547,2744,5231,6333,15680,18170,16607,23202,30449,38023,50208,68368,71122,75887,60544,48897,58920,77239,64573,61522,47484,43848,37668,32161,24990,19221,51361
13,140979,7983,16367,28133,64199,33228,19935,23316,21254,45682,41518,37281,44759,54661,41958,37995,52174,31513,47913,55585,52846,46850,35996,25678,19972,17791,12948,9276,7028,6654,4576,19872
14,0,0,0,0,18,2854,7722,12598,9604,11173,20998,30292,39109,51609,55676,54568,52046,51514,59160,86900,76268,68250,63296,56881,47049,40280,34304,32104,26097,20279,18298,76973
15,0,0,0,0,18,3145,7189,11805,14276,16002,23793,34359,46718,50957,53672,53715,55165,64901,72215,94355,94692,72534,58161,45318,36525,31764,26125,26561,18901,15387,15247,62420
16,39527,5261,11732,19277,49948,19782,14446,19356,20280,40458,33081,26469,31236,42432,29075,28736,43737,34120,43070,57499,58030,55131,47903,41800,35876,32496,30293,27088,25781,23137,20532,98331
