,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,202405,25428,12072,89082,286401,155546,6256,420,257,264,428,1591,3101,4864,35333,18296,19559,17428,20681,17271,13946,24590,150701,0,0,0,0,0,0,0,0,0
1,283144,98502,42244,34304,41252,26622,13625,7369,1135,913,1351,9467,20600,87857,166617,98932,59279,14116,17641,15111,13491,19520,32828,0,0,0,0,0,0,0,0,0
2,198381,220994,33460,11319,1703,4682,21814,16606,3038,1639,2226,9758,29821,61620,290272,86574,23805,8780,15259,10397,13620,22102,18050,0,0,0,0,0,0,0,0,0
3,152678,137491,64055,18204,1395,2690,10802,10007,1877,1338,1889,7613,24287,105706,329318,124785,35791,7984,8702,9680,13380,20677,15571,0,0,0,0,0,0,0,0,0
4,260985,196100,51246,8655,6538,11079,8928,8495,469,541,1161,12894,10332,149749,127083,147632,48133,5290,4650,3918,8715,19700,13627,0,0,0,0,0,0,0,0,0
5,177100,29015,18649,28488,49151,36738,31516,22192,9745,4668,7378,12374,31517,110868,304760,114269,42322,12374,9807,8352,14140,19836,10661,0,0,0,0,0,0,0,0,0
6,65959,35884,11409,34463,61083,43729,40453,15810,11150,5393,10803,19409,46692,112682,358008,72172,39924,15165,17760,15295,23560,34084,15033,0,0,0,0,0,0,0,0,0
7,139517,46908,14106,18462,7906,7708,16867,10873,4612,2675,4171,14238,39821,110555,268170,115485,74237,26549,31237,26711,43303,51820,29989,0,0,0,0,0,0,0,0,0
8,116545,36212,18697,21093,18050,8683,12103,7529,5027,3232,5279,14482,41720,194616,261401,169558,67078,14635,14065,10608,19961,26840,18506,0,0,0,0,0,0,0,0,0
9,302862,121941,30498,6182,3368,8553,23533,14436,1479,609,892,8751,54170,24771,16233,86179,65831,54446,30384,33627,48552,84115,84508,0,0,0,0,0,0,0,0,0
10,282116,91263,25712,28265,15119,5680,16940,9031,3351,662,1385,17302,65478,51352,39156,66949,42756,25928,21541,25359,61152,112516,96907,0,0,0,0,0,0,0,0,0
11,100227,41262,45318,75979,111312,97513,30535,14788,3458,2215,2535,8675,11839,134197,199101,139100,38411,6498,6178,6867,8750,12705,8457,0,0,0,0,0,0,0,0,0
12,83937,68893,52756,159331,225152,129333,36763,12034,5042,2948,4040,7439,14865,42008,172660,32007,11367,3454,5065,4849,6862,13113,12002,0,0,0,0,0,0,0,0,0
13,184228,40164,18729,86168,66103,11138,8455,8405,2102,901,1232,7240,16442,113325,281668,154616,47718,6909,6959,5949,10657,16404,10408,0,0,0,0,0,0,0,0,0
14,80609,53161,36543,155790,201326,23449,18618,18254,4354,1830,2959,59617,52606,19416,260170,50925,10111,4171,5910,4422,8278,16940,16461,0,0,0,0,0,0,0,0,0
15,84347,54775,52705,215105,120150,16418,16049,15374,3506,1730,3301,58506,50972,21821,287831,36639,8957,3900,6670,4374,8063,17698,17029,0,0,0,0,0,0,0,0,0
16,120096,46450,12497,90491,104032,12642,8744,7194,2028,1511,2528,33553,43870,116980,244442,152486,40972,7015,10895,5735,9273,18491,13995,0,0,0,0,0,0,0,0,0
