,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,182223,33283,54491,35811,41367,78144,235958,109314,100003,62177,40798,34412,27572,11493,5301,3752,5561,3915,6496,5754,5982,5931,3513,2146,894,894,629,673,534,993,1178,4728
1,59261,92712,73765,88499,91351,98460,98457,81522,49152,39700,38777,36591,58347,92090,42527,14851,10170,6998,2442,2465,2400,3209,7110,7692,789,1085,1639,2682,737,171,13,256
2,47044,57581,59697,56825,57205,65025,83814,123956,110071,57562,47904,46741,72151,95507,58975,28310,11931,9587,6461,2298,1227,1181,1676,2163,928,98,2,0,0,0,0,0
3,66090,51788,56422,56835,54721,66577,74302,67711,70452,99341,58226,48821,79871,100446,62272,30394,15390,11180,7027,4460,3337,2965,2141,1547,333,342,436,540,1148,6972,3159,674
4,88922,9843,14917,19257,24134,30556,34058,36610,55296,70033,51142,54392,112091,58549,33946,35641,46730,66303,71151,54691,36419,27055,17108,12169,9821,9820,9803,4113,3239,4373,1916,1822
5,4449,7922,11248,17290,23337,27264,29800,31359,37746,37300,45674,62577,86816,48124,42441,50444,60119,68970,72934,66892,56896,52798,30733,23412,25106,28564,25309,13939,9033,3972,2147,1305
6,46444,13711,24261,30356,40230,51733,58397,47559,106407,140378,73894,69734,86808,41271,29262,32735,32965,36156,33337,27023,17578,13541,7773,6143,4120,3645,2253,1540,2751,15076,5257,3582
7,86552,15712,37045,45666,59922,68761,69399,46641,135456,218260,90992,59638,23436,12751,9300,7564,7945,6200,6815,7814,11108,11358,2213,2314,1114,1729,1979,2711,6130,35251,10753,3391
8,138621,201071,168381,118160,86052,59091,113155,125667,46399,8616,7212,5803,4134,3622,4493,4146,3441,2519,1316,634,272,218,203,206,235,263,413,779,245,40,1,512
9,106751,235648,155142,62739,49309,45756,122926,201203,56828,10403,10544,9726,7661,5058,4252,5158,5404,3307,3444,3944,625,92,0,0,0,0,0,0,0,0,0,0
10,208808,268226,202267,123248,82459,52885,52945,15780,10281,9738,10492,13002,11858,8682,7856,6408,5335,4816,6026,4140,647,19,0,2,0,0,0,0,0,0,0,0
11,139864,74872,87188,75270,65688,70459,64164,41014,92080,154802,61136,36856,26903,12825,8079,6699,6690,4954,15916,4861,5595,6873,1281,1285,538,865,1101,1352,3099,22683,7769,3159
12,14925,19757,62841,82286,97557,125846,141145,174146,118662,76970,46987,32624,26255,21704,12818,11733,11652,9390,6033,3775,1734,668,732,1369,2087,728,668,484,81,32,2,229
13,7125,18453,59660,66961,96685,118036,148111,148503,119270,84843,58522,44555,34652,27044,17535,10495,9748,10275,8857,8290,4613,1538,532,426,707,423,56,5,0,0,0,0
14,43462,21934,62471,67391,74186,75676,76917,76201,117282,183463,91107,56625,29715,22379,12468,8927,7230,6138,6112,6126,8682,9847,1326,1131,799,896,1077,1317,2888,22966,8287,894
15,67221,18429,44308,53409,64385,65331,58889,44161,123946,238173,99488,62611,24735,13831,9910,9152,7082,5445,5698,7065,10690,11268,1745,1296,925,1189,1656,2240,5073,32975,11863,1731
16,10202,26580,48658,76875,119129,132643,102176,84987,65713,49406,45820,61178,53312,51034,41827,34835,29513,34050,19188,7533,3533,2060,2115,1156,242,197,251,410,983,301,12,1
17,46219,25209,33660,45093,60059,90868,72856,64069,61317,84635,60733,63642,63915,61578,63229,59973,53764,35720,21614,13972,6701,3901,2217,438,160,210,293,428,1008,5780,2011,648
18,48460,11907,27423,32997,47097,61425,71680,60087,150167,239060,96000,70779,39111,21799,14114,23900,8465,5489,9047,6635,7203,8487,1766,1905,761,1319,1408,1816,3936,21764,7123,2790
19,113520,32271,45412,58262,74198,76236,67211,63655,67046,66959,59428,58383,82547,105329,66139,32749,13913,10112,4957,1705,712,655,918,529,401,404,329,376,243,39,2,1280
20,30998,32970,44375,53954,61886,66411,67312,66925,78082,85252,92722,76328,96621,112984,69039,32198,12483,12115,5712,2595,1320,1725,1459,408,45,1,0,0,0,0,0,0
21,80036,44110,60268,74108,83140,69334,69960,67587,66876,71653,67166,63865,96976,100204,52453,18497,7160,5136,3327,1606,1172,630,198,133,195,129,1,0,0,0,0,0
22,66597,28859,42810,57190,58423,54499,47208,43792,128061,198203,95034,68561,50439,47542,21325,9719,8488,6963,6213,6432,8539,7189,1347,1139,1201,1308,1442,1959,4826,23343,6796,473
23,89513,26277,44028,62409,69906,65797,45230,33224,139718,209536,91538,70845,27070,13018,10226,9102,10355,8364,6832,7259,10093,8073,1366,1221,1130,1390,1924,2503,5950,24058,6690,1275
24,37441,27232,53810,70314,105565,135790,118063,100704,99269,101270,64043,53552,38861,25539,16847,11053,9210,7663,6645,3892,2954,2669,742,429,216,279,365,462,1255,6816,2605,365
