,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,155080,30934,57912,35233,35226,116165,198568,111790,96843,69271,48108,46096,30865,10948,5863,4898,6445,5917,6664,8036,6653,5004,2418,1851,974,741,515,527,401,703,987,4284
1,143805,70479,71235,112134,86407,54356,51734,63845,54595,41805,47691,45856,44494,120623,43572,6664,5946,4272,2770,3215,1668,2251,4047,4567,1207,2436,3284,6277,1917,510,45,2213
2,35816,59417,53916,77364,126124,135708,118161,72988,43829,40469,32482,25125,41755,119372,79008,19627,5053,4875,1999,1060,925,1031,4029,5627,156,4,0,0,0,0,0,0
3,27650,43667,44543,55037,65979,60005,65825,76281,71269,50279,52108,66848,126005,147813,86678,42389,9643,7018,3717,1242,552,583,366,384,37,2,0,0,0,0,0,0
4,56214,24686,46870,60740,73416,78167,94959,88160,92525,167046,76914,44146,41302,52006,27918,8931,5668,4086,4080,3673,4058,6228,1653,2126,609,1119,1323,1733,3104,21658,7137,3665
5,3083,15865,40229,51085,64482,90314,94015,67050,127510,235790,98023,60510,24003,14174,10197,9623,8216,5423,5998,6590,6814,9201,2336,2578,856,1806,1920,2380,4338,27998,10124,3389
6,105310,7564,13382,17753,20761,27014,31806,33790,47675,72521,49553,51712,107410,49979,30166,33911,45121,65872,80355,64919,46439,32838,22473,14178,7951,7224,5184,3503,2797,3187,1325,2247
7,7096,7208,9415,12409,15043,18189,22571,28592,39690,46033,63611,94322,146174,46670,43417,53696,69224,90745,83222,70586,56697,40036,21161,10347,4565,2451,1230,665,428,241,118,68
8,2450,5246,9021,17829,23575,27604,26241,23736,24396,27289,37457,58812,103495,56950,42475,44153,47625,51101,49624,53087,51317,35359,20691,19591,26252,41797,49348,47758,36823,17294,12839,14685
9,32560,11867,26337,36932,46204,59196,62530,44050,61781,136520,81267,75032,126527,41811,23740,26352,28797,34677,40650,42039,20540,11679,4488,3246,1628,4048,1484,1146,1731,11492,3976,1593
10,3321,16703,44584,65922,75918,100017,105877,65674,95209,260002,105013,47544,15940,11614,7886,5006,5015,3474,3546,4531,3566,6623,2367,3145,649,1771,1825,2301,3497,25556,7881,3943
11,4183,16348,42647,56853,71141,92622,100079,62006,101875,264452,102854,51482,16742,10799,8174,5421,5706,4353,4437,5606,6858,9116,2476,2923,901,1847,1955,2676,4320,31025,10540,3503
12,286255,100220,113146,90003,69942,50229,94435,139036,77456,26950,12452,9798,5786,3578,3025,2952,3525,2585,1235,1256,998,904,399,386,313,376,546,1053,781,1967,739,3594
13,76524,237998,145119,77834,59462,55308,136470,196895,71586,10394,6551,7001,5428,3495,2566,3141,3539,3171,1602,977,560,277,22,0,0,0,0,0,0,0,0,0
14,191530,232755,126178,99352,78347,65327,101654,89708,53276,15082,8923,8512,8492,8320,5125,3394,4143,2317,1287,861,850,380,94,12,0,1,0,0,0,0,0,0
15,101082,115313,121850,108668,88439,92318,108006,47063,51087,113631,51248,25816,13111,9016,5732,4150,4335,3892,3294,3317,3242,3881,1184,1280,459,804,945,1333,2426,13161,4359,1478
16,48562,15591,39210,52051,67248,87837,95271,56624,103706,249979,100795,47300,17460,11569,8701,6840,5843,4019,4227,5066,5737,7938,2321,2800,976,1730,2014,2777,4851,33569,9339,3969
17,51717,14359,55781,76098,99522,108163,126683,185108,132293,81616,44093,29100,23340,25688,9626,6985,6538,7036,9652,6173,1689,526,405,410,950,533,755,357,70,13,1,640
18,4125,11255,48712,60222,99951,143761,183280,217557,108044,53928,32938,28836,26977,29373,17804,8747,6985,5465,6556,3197,4609,1125,602,498,834,531,8,0,0,0,0,0
19,4897,19074,66892,78471,121583,107345,102435,121961,142816,104054,64140,51347,40958,31954,17763,8390,5458,7129,5834,2721,451,56,38,43,94,15,1,0,0,0,0,0
20,36278,31786,81233,77973,75426,78095,86466,74560,102108,200309,81578,44240,23826,14365,8797,7482,6138,5323,5421,7005,6084,7314,1683,2277,1060,1755,1343,1730,3199,22402,7096,1568
21,3347,18093,42532,52000,65722,90387,96233,64034,114658,257434,99425,50849,20167,12503,9285,7703,6698,5245,5214,6596,8531,8807,2366,2908,1022,1826,2075,2756,5333,30627,8707,2837
22,75044,23753,49300,77292,123383,127480,90315,77926,67769,64515,52256,50227,46407,42613,37205,29039,21722,13063,9234,9968,3293,1486,761,1427,440,565,926,899,1494,2036,629,3453
23,6997,18110,46205,61045,99497,190919,184384,97589,59615,47786,42830,42891,43734,40361,33332,27796,24312,17833,10006,5878,2307,1666,788,29,6,4,0,0,0,0,0,0
24,31770,17362,34837,51235,71405,127843,97346,55711,74312,175726,81747,51606,34662,33023,30663,29096,27110,19964,13769,9393,4498,4030,1244,1783,450,939,988,1332,2072,13516,4137,2351
25,3535,17912,47301,64873,74393,100145,110262,68099,91061,273023,103188,50048,16028,11234,8075,5191,5005,3287,2891,3820,2688,5098,2253,3278,681,1591,1753,2222,2661,14938,5311,4075
26,4002,16668,41400,55920,71868,95571,109159,66822,101561,262188,98217,47992,15929,10077,7841,5748,7258,4341,3870,5374,4688,7742,2618,3530,876,1821,2027,2581,4048,30203,9287,4693
27,3639,16876,45705,61420,75161,100993,107911,70684,97853,262549,101667,51571,16697,10652,7862,5393,5862,3720,3172,4493,3275,5915,2189,2874,725,1590,1812,2463,2899,17834,5675,4789
28,313193,14172,20290,32390,41460,48061,55282,53062,67145,78959,46529,41961,61111,88141,72597,33795,5980,2711,1774,1563,1959,2411,873,845,544,698,746,1080,1189,7152,3265,4982
29,12515,16994,29014,46547,64225,91242,93237,92120,85122,73798,64776,62732,98738,130058,85015,33606,7537,9308,5382,3011,761,171,10,1,0,0,0,0,0,0,0,0
30,37479,28475,40318,51030,56131,65254,68055,81785,92014,105351,104868,96811,125139,88489,27750,7034,3887,5889,7696,3764,2086,4139,1744,657,72,3,0,0,0,0,0,0
31,37768,24025,32185,40353,52777,69295,71999,68386,82031,156796,112701,69332,78836,104936,59326,17121,6266,3729,1476,1179,822,1543,565,908,192,370,415,535,978,6344,1698,1033
32,3401,17182,44556,60867,70320,92771,102570,67511,107116,265140,99230,54393,16593,10357,7802,5199,5961,4209,3755,5088,5009,6989,2298,3034,835,1651,1993,2570,4013,22793,6928,3786
33,3556,17456,43242,54639,68850,88091,103168,64111,98811,273688,99777,50610,16664,9959,7244,4981,5478,4088,4067,5119,6705,9149,2343,3168,882,1660,1953,2915,4750,34399,11010,3387
