,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,230124,25259,9629,66282,249606,119553,14873,1023,541,449,685,6110,7507,55783,103262,52966,35114,11464,11337,9066,9510,17111,68666,0,0,0,0,0,0,0,0,0
1,266235,136349,100107,84572,4286,7717,20429,23056,1715,1140,1369,5775,22340,16402,230019,51570,27974,9792,12956,14445,16964,28849,21859,0,0,0,0,0,0,0,0,0
2,220956,186772,72258,40677,2030,5453,19089,9019,1924,885,1371,7046,27030,21140,285275,76435,27196,11081,17004,13973,17114,24053,18139,0,0,0,0,0,0,0,0,0
3,147075,122411,15182,2837,695,3547,14099,15899,3297,2056,2711,10014,35429,95494,477829,73515,18444,7533,9749,8041,10061,15359,14643,0,0,0,0,0,0,0,0,0
4,106540,102252,24405,13185,965,1635,5836,4656,2258,226,597,8615,17390,175327,290655,210309,72526,10545,10443,6419,10146,17812,13178,0,0,0,0,0,0,0,0,0
5,9849,2298,1318,1390,1552,521,218,99,112,106,333,5545,12953,291770,285426,311263,123140,12257,8225,7251,10819,15512,3963,0,0,0,0,0,0,0,0,0
6,321464,293666,48840,11016,11357,17072,18667,26789,1160,972,1757,11573,10662,157495,55812,58574,23124,3751,3192,2879,5820,10924,9354,0,0,0,0,0,0,0,0,0
7,323641,375367,49486,6642,5227,6620,15695,27738,971,645,1278,18207,14159,210501,9427,3676,2753,1579,2046,1774,4120,9021,15347,0,0,0,0,0,0,0,0,0
8,591941,224525,27264,10376,10097,14262,15427,11957,517,345,393,9184,8747,102979,8777,3911,3245,2307,2473,3315,10203,18872,24803,0,0,0,0,0,0,0,0,0
9,170424,173270,21565,1974,1241,2237,8437,16066,959,468,882,9254,11371,273647,142108,157478,56420,8027,6332,5440,9744,16739,11837,0,0,0,0,0,0,0,0,0
10,13184,2779,2538,584,12,10,1,8,6,10,79,6010,8929,211626,309435,347614,121143,17469,10504,9640,15671,23264,5404,0,0,0,0,0,0,0,0,0
11,13814,2892,2454,581,16,25,10,24,18,54,264,6052,12763,270135,307106,314269,109821,15698,9647,7369,11612,16956,4340,0,0,0,0,0,0,0,0,0
12,321276,27620,16877,27948,43607,29975,26525,13737,8974,4000,7536,12570,29144,105277,295069,28782,23956,11714,9218,7604,14332,21195,18984,0,0,0,0,0,0,0,0,0
13,90631,32665,6997,20854,57505,44784,39348,16010,11158,4635,9718,17166,39740,94953,428890,52385,24422,9864,12404,18729,21677,29419,21966,0,0,0,0,0,0,0,0,0
14,150092,35835,3949,13183,5775,5911,14086,9839,3744,2198,2929,13753,32449,126669,332429,111654,70852,19152,24741,20907,28862,40570,36341,0,0,0,0,0,0,0,0,0
15,110165,25765,13957,32268,34453,12236,11840,5890,3081,2591,3941,13082,32676,165441,261203,185789,74178,15495,14095,10517,20115,31113,26029,0,0,0,0,0,0,0,0,0
16,57454,2710,2683,755,274,121,55,30,61,94,375,5904,9542,249342,290153,314960,104735,14985,10475,8624,12658,15767,4163,0,0,0,0,0,0,0,0,0
17,234519,124958,25582,6899,3535,7727,25270,16189,2002,593,715,10167,75322,21578,15649,107304,85138,60399,33601,29851,43171,97830,77921,0,0,0,0,0,0,0,0,0
18,259870,117600,24201,21795,29599,4672,24322,9234,1360,423,687,5610,29927,13064,14262,101253,47758,40851,22269,28997,64670,149441,94055,0,0,0,0,0,0,0,0,0
