,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,725435,215810,398597,262623,226095,550068,1411522,639258,693953,492287,280138,288066,210429,78820,38087,33922,37631,32057,49684,48365,51948,45838,27004,15351,6910,5456,4134,3568,2849,4416,3763,27916
1,820068,597116,492461,463618,505458,577638,634375,524098,366545,274389,226019,194431,265660,370224,159556,69782,60569,41156,44207,22016,20571,26147,53760,52741,6146,5680,4024,10171,4908,1313,754,16399
2,274201,388084,462894,457273,438161,410664,461797,538850,479775,292256,252089,301232,551131,719488,422244,171661,107290,72968,44132,18779,16302,9394,7922,5861,4483,2695,275,44,16,10,10,19
3,656198,231076,345432,412175,365606,369748,381611,326097,604475,934415,472970,346091,263940,307796,169119,85391,62998,44312,42696,42856,57181,69434,25271,19131,8537,10971,10087,11279,23101,134473,53805,23728
4,40776,57457,81993,98858,116997,148634,171547,224255,282401,292335,315161,419723,510000,314403,283501,331610,424193,527366,553823,454841,359533,273163,162831,108561,81626,94867,74355,39746,25704,15444,7808,18488
5,31823,70960,113636,144598,172457,182871,185021,187007,196208,209738,243320,373700,765349,416081,293198,331694,416984,471407,443655,396567,236020,151415,113219,128582,100672,92299,129838,85814,133179,53556,19295,21837
6,27370,66212,90390,131200,179863,176353,159461,176010,232359,331384,355353,440538,434074,299728,332805,357118,427919,467224,468832,442680,382669,315826,201193,120523,87811,71792,53491,33645,16203,12293,5822,13859
7,1043492,328492,441617,403344,362489,330460,397406,329822,394598,649942,376904,274309,160340,108672,98385,90645,99289,116178,135758,133059,127391,117747,55046,34980,20921,20547,19174,23908,25044,104188,50042,37811
8,695616,1494026,1087747,588627,366213,300799,719374,932809,236011,71579,70727,68744,55777,50965,51093,47452,31662,20962,10059,6478,4260,940,58,9,5,2,2,2,0,1,0,1
9,926226,1640615,1123335,550843,397444,279038,512566,721647,186674,72166,81856,92999,83738,61698,51499,36809,28524,20929,24761,12982,4896,646,84,9,7,3,1,2,0,2,1,0
10,821167,1468993,1357433,911590,597876,402022,358532,242537,103337,85023,78706,80703,72208,57039,53200,53433,55551,44879,25823,12217,5771,11179,11451,1272,41,7,5,0,0,3,0,2
11,713557,127163,312314,437727,500057,533497,544286,549356,675763,855299,455896,283901,140175,126220,61276,47707,53063,51362,52406,41528,43668,50308,10348,9914,4788,8034,11591,10616,17170,112552,50652,19806
12,61614,154378,494359,512149,637021,660464,751608,948869,710293,437626,305981,237801,220833,189342,120017,87891,78406,72977,74571,65628,35175,11720,9251,9086,14570,8235,1318,602,196,15,0,4
13,633572,173552,296350,408072,572029,603081,399989,318196,504124,762915,451903,327101,234191,210595,185819,154380,115971,75815,55395,47274,51204,60272,13123,10802,6126,10334,8198,11037,16630,121709,53204,19037
14,250227,179012,287274,354322,551595,733823,610592,490856,342296,314241,312997,367319,381163,367593,345385,309628,257370,173617,106283,72053,39488,22599,29958,7964,2467,1213,270,105,68,46,33,143
15,961494,164255,256135,337541,376700,374561,344702,272014,506793,877388,482848,357962,316294,413688,266428,109607,51628,36375,26542,28123,43796,49655,9897,7513,4767,6276,7803,8692,20408,123007,51770,17338
16,225049,284233,376731,401432,455154,454448,420671,452651,505921,581741,551754,507473,569960,450539,228255,111465,79824,71283,54742,28766,15434,23893,31941,21743,5864,949,34,13,9,10,9,9
17,145765,229014,364408,510916,532042,502080,425364,451902,507863,518268,459668,401672,537272,668818,281916,113611,84544,73729,47766,24366,10861,9468,8093,2313,189,47,16,6,7,6,2,8
18,485507,311911,392277,479023,466605,443434,398754,399294,468905,591129,482875,370519,381608,410356,300929,182746,89750,62044,42291,29092,23461,23061,11651,9461,7435,6047,1902,1314,3551,22926,10407,1735
19,537693,226901,338603,432532,510346,592954,489484,396123,612119,884206,489037,352776,229272,152574,93931,72464,66275,56439,43677,35125,43813,43022,11749,8164,4413,6746,7329,8412,18106,90546,35745,21424
20,243608,200568,403346,475311,663155,986147,699358,608884,502129,411050,346239,337652,305895,213173,120249,76364,67143,66344,66662,52757,25122,10457,6569,5830,7159,3427,1330,172,223,804,1525,3348
21,534028,79366,154281,199963,227957,252405,252657,209059,448504,849771,544459,408709,500143,212828,137238,159949,194991,228999,229143,176046,155401,141841,95187,65553,53485,65085,45290,37999,36154,136523,54261,24725
22,46117,65980,101860,149080,198724,208758,215575,221555,280824,325642,325566,353320,417401,291347,327941,365558,438809,549822,526687,407721,282499,206138,145805,95014,85713,76791,66059,39973,26093,23231,20912,25485
23,666394,142533,254125,281944,355049,398501,406825,347849,586686,891923,462034,320732,199114,133565,117959,133918,144666,153718,156659,139948,134528,121071,49050,29582,21252,21738,25772,14116,18828,114188,47586,20147
24,44714,177101,475495,425657,565711,609138,632621,856385,857447,629610,397551,282144,221739,165978,125992,97360,99007,98379,64179,32158,19367,7868,4058,6519,6824,7727,1151,97,10,4,4,5
25,225448,134456,374738,358881,432555,541166,663805,715102,730067,787585,420160,295400,214275,173488,142658,120239,111215,95278,68640,55776,45458,40125,14546,12242,8690,7269,6038,5464,12332,67661,26454,4789
