,Mean,Std,Skweness,Kurtosis,Max,Min,Var
0,0.10861173768062145,1.4377146722224057,-0.19622749831982608,1.9191814905022087,4.208436,-5.3130894,2.0670234787235793
1,-0.08158920705318451,1.0278674364089966,-1.2459907205416474,7.292972972196742,2.560999,-5.8430214,1.0565115213394165
2,-0.1618202179670334,1.0829402208328247,0.3924987342333767,0.9030194089640613,3.6439183,-3.2509625,1.1727594137191772
3,-0.05939578264951706,0.903987467288971,0.0925475580192032,0.7627600293471573,2.718755,-2.5841718,0.817193329334259
4,-0.12120422720909119,1.44034743309021,0.18440970972595444,0.04616274265783504,3.9016545,-3.839088,2.0746006965637207
5,0.09286002069711685,0.7327507138252258,0.7103068360810573,1.0290128452559175,2.901565,-1.4469943,0.5369235873222351
6,-0.08357028663158417,1.0454654693603516,0.4137856948053008,1.2190170525891242,3.8859096,-2.4448645,1.0929981470108032
7,0.045798223465681076,1.2478628158569336,0.029465167783029454,1.4335273702186422,4.0006027,-3.2659733,1.557161569595337
8,0.14284245669841766,0.9701771140098572,-0.08187321660879474,2.2013176558600858,3.6022165,-3.0917158,0.941243588924408
9,0.04930800944566727,0.7462465167045593,0.6574746793542995,2.147985542265764,2.8732076,-1.8182435,0.5568838715553284
10,0.18511544167995453,0.7474876046180725,0.0568913262675164,2.2090586085286414,3.3130312,-2.0704017,0.5587376952171326
11,-0.008171632885932922,0.7847060561180115,0.13328022388567767,2.079736131000457,2.7564726,-2.7465057,0.6157636046409607
12,0.08488745987415314,1.0326415300369263,0.12005900236734866,0.07818238789633813,2.8731096,-2.0655982,1.0663485527038574
13,0.006450871471315622,1.5190508365631104,0.06133484683570242,0.20122688461669425,4.132741,-3.550566,2.3075156211853027
14,0.08283333480358124,0.8869613409042358,0.6869399588121318,0.9739922440063307,3.2610958,-1.7195271,0.786700427532196
15,0.01208999752998352,0.9731224179267883,-0.027685510992851922,0.694434091106408,3.0425444,-3.12004,0.9469672441482544
16,-0.13452300429344177,0.9343119263648987,-0.9015241956835736,7.355967255361598,3.8498755,-4.4841824,0.8729388117790222
17,-0.009492602199316025,0.7202408909797668,-0.29817707811632616,0.15774502653091327,1.8683771,-1.8596717,0.5187469720840454
18,0.15884970128536224,0.84930020570755,-0.22319308537725177,0.17323967013158725,1.969295,-2.538078,0.7213107943534851
19,0.25769269466400146,1.383712887763977,-0.434288939760378,2.230644975784336,4.9677706,-4.5180087,1.9146612882614136
20,-0.00031780105200596154,0.8333574533462524,1.235528111461623,6.801015984906121,4.5476007,-2.5473154,0.6944846510887146
21,-0.013456973247230053,0.5836204290390015,0.20181311093213763,-0.4995447988074915,1.3850816,-1.2759717,0.3406127989292145
22,0.023100120946764946,1.8980644941329956,-0.25349051565097985,0.013558257788331751,4.0767174,-5.552984,3.602648973464966
23,-0.09797346591949463,0.9014737010002136,-0.21134987688706316,0.3521492605052554,2.2607126,-2.7181897,0.8126548528671265
24,-0.014665973372757435,0.8406276702880859,0.5388019802010745,1.0432607461503105,2.9389567,-1.8552628,0.7066548466682434
25,-0.29476335644721985,1.5930614471435547,0.08155013469856905,1.249931834680857,4.3584642,-4.0001287,2.537844657897949
26,0.060696832835674286,0.8597930073738098,0.35411201372766155,0.5586803451885962,3.1213489,-1.8696556,0.7392440438270569
27,0.08068973571062088,1.16887629032135,-0.3316907221721393,2.961179555771353,4.146683,-4.4637585,1.366271734237671
