,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,137524,2840,6212,10036,9150,5433,3521,1763,2754,5494,6692,11155,16025,20361,76636,97685,42394,55216,80000,71814,58612,54813,95569,81964,39362,29465,23590,18965,12019,6603,6867,15386
1,139871,6172,9599,17275,15914,17821,13738,6798,10456,21541,21857,21483,33462,42486,40963,46184,42879,50490,54473,77661,88124,78516,61974,45599,34199,26804,21047,15803,9817,7105,5427,20382
2,0,0,0,0,7,462,3031,6246,8405,10166,10292,18577,28235,35570,46042,53766,55229,67725,65772,83486,83441,71813,72283,86389,58919,46297,36519,30242,22763,18023,15032,71188
3,39548,2612,2691,3741,4915,5741,11268,10867,6785,14506,14144,15515,20364,27504,26333,31177,38293,35301,46310,72696,79843,75228,79470,87215,66933,58309,49407,39479,30721,24589,21071,63344
4,11165,20520,48502,78470,200436,77904,42385,36774,23800,95675,74309,38441,37654,63716,26802,29834,51836,17015,24529,18164,14658,25650,18285,8195,5026,4588,3127,3012,2367,700,518,1863
5,97597,4897,7527,19244,30930,30267,38634,37611,33012,39115,49070,55570,60733,64042,56299,62282,79165,62391,46998,34465,28331,30120,44507,19605,14214,13650,9914,5747,4275,3608,3422,18678
6,0,42,3387,13935,31198,60051,69492,76351,77395,67337,53991,55383,53424,45211,36272,32905,45995,58253,51562,45361,40284,32708,39517,31307,19642,19477,14158,9703,5973,3876,2097,9633
7,183417,9827,16195,23499,35251,25719,23991,27865,33556,177978,116835,61808,53196,58126,27939,26987,56045,31712,28479,18652,14673,18148,12324,7183,5641,4752,2243,1042,718,250,225,1644
8,110592,0,0,0,44,504,695,889,3925,18446,19604,25674,27524,30562,39301,45490,54896,57383,60615,57126,58125,46731,36868,31451,24574,43032,74197,72480,48428,38382,28910,49472
9,0,0,0,0,0,0,13,196,2764,8682,16091,25755,26933,31718,29535,32932,31544,32170,40784,42681,45646,48708,48446,50400,62552,82892,114833,108113,65566,50108,41838,65020
10,0,0,0,0,78,1027,929,6739,24124,50062,59315,61412,58044,48320,42623,39774,42564,42495,47288,42476,40451,42673,39791,36271,32251,31369,28884,29329,28913,33110,38772,156836
11,127198,2964,854,1094,2531,4618,5215,6628,13422,17223,20273,27639,40318,51280,49169,47597,55184,67955,71701,78169,74666,52725,41448,30645,22379,18092,21395,22731,20785,21196,25717,63109
12,27648,16,185,368,960,2843,6006,8205,14896,18641,20851,24650,31643,38959,45454,54440,65661,75641,82058,81793,88354,59322,39299,31494,28819,26317,25247,22432,22087,16463,23492,121676
13,73718,7185,13314,17722,16294,13705,18102,23675,26899,178481,134593,81756,72492,65821,33439,37664,75429,29985,36515,29134,26003,29459,18404,9754,7633,7964,5658,4511,3233,2230,1799,3349
14,0,0,0,0,0,4,104,548,4675,13079,15689,14762,20984,26563,36282,51324,59249,71884,81620,73325,74133,70486,74692,69350,81325,62248,47379,36303,27123,20769,18873,53147
15,37822,3280,2847,3128,4612,2694,2615,3470,6183,12161,13001,13110,15420,21202,25080,39203,48258,57664,63312,55731,47642,72550,91106,71298,69619,57646,57199,45647,42717,33484,28455,57764
16,315999,2122,3662,6617,6328,5673,8081,14174,14459,31662,32273,33364,44356,50525,36560,36928,44932,37087,46705,61803,58861,46695,35817,28993,22047,19297,13780,10607,7276,5961,4384,18892
17,0,0,0,0,78,1835,5758,13289,14993,21920,31074,40759,44601,51204,52456,57675,53456,58574,69807,89522,75321,62777,52619,49875,40502,36891,31054,29636,22720,19248,16078,62198
18,0,0,0,0,60,3961,8451,12677,12743,18496,27802,37353,42565,43851,48600,52046,57267,73850,89197,103876,89171,63965,49866,40264,32594,29262,24193,21205,17987,16816,17459,70343
19,39523,4108,6095,13423,14312,10699,10692,16235,19061,66865,60191,42495,44155,45031,34049,33618,69876,44930,42813,39385,40378,40009,36547,33471,33889,30293,27329,28819,23288,21298,20629,112414
20,77413,2857,2173,501,1,21,782,3054,4434,13649,24664,29599,35357,49024,71927,80990,83035,83188,75956,60701,40297,49418,58068,52272,60057,40193,31804,21458,15402,8326,6207,23092
21,0,0,0,0,0,394,2116,2339,4959,16385,28983,32421,39434,49382,77446,88829,93846,100652,110128,93063,58077,55629,58470,42535,40290,30882,20214,13414,8202,6969,5208,25653
22,116180,12940,29959,48213,69699,42849,30810,35343,30081,76322,70851,43954,54292,79114,32239,39268,90900,29485,35896,26540,19573,24560,18741,12611,7349,6587,3581,3547,3992,2155,3688,4601
23,0,164,8932,26369,54169,62330,56557,60188,53382,45271,42663,40687,38972,36484,34675,61869,102140,75717,63465,44433,29298,20344,26297,19960,15956,14532,11761,10751,9547,9032,12094,17881
24,0,112,4494,15087,43290,60418,68226,74908,66369,56521,50908,49797,45890,44277,45816,42913,40005,58739,54879,42883,32772,27377,28730,25883,19496,16653,15367,14279,12571,11365,12934,22961
25,121451,11600,25553,38611,65284,41670,31990,37099,27775,85795,82150,39175,38425,84968,34274,34358,107164,22347,29328,24125,18483,24392,18874,11333,8992,5946,4573,5642,5094,2427,3006,14016
26,0,0,0,0,24,1069,4499,7020,15754,22810,31022,42681,56937,62040,61587,62155,60127,63196,63322,59532,59181,56514,40105,27959,24986,27543,20605,20329,19478,17098,24260,154087
27,23444,4425,9678,15625,23167,14760,13499,17049,17756,38354,41729,28699,29956,50789,37037,43125,68938,49957,57527,59507,63952,57073,42230,33063,27815,22904,21508,22189,24154,17280,26533,102198
