,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,118221,35799,63359,41365,44033,91420,298253,100418,89785,62603,40175,38478,24181,8018,3992,2871,4086,3292,4289,5298,6285,4404,2584,3214,1347,734,480,453,405,747,962,4369
1,19629,57270,54755,57504,69026,72057,81779,67128,174982,99416,81088,62016,55293,19878,14049,10415,15195,9319,14406,11933,13598,19713,10542,4318,1805,1987,1573,1420,921,799,215,1891
2,110496,63995,69960,80215,91725,109215,111755,75627,57897,43412,39370,33981,39428,81116,44608,10292,7956,6935,4151,3489,2543,3515,4962,3704,807,873,690,882,326,216,42,1737
3,40965,39496,42622,46324,51853,63494,96353,131350,117032,77612,46156,50784,77930,107214,59808,27656,11278,9225,3347,2670,1482,479,533,230,26,1,0,0,0,0,0,0
4,27614,49499,42433,46919,46009,53134,70869,95431,90650,55869,46568,49268,106092,163544,88410,31754,18695,8813,4884,4110,4917,281,117,28,7,5,0,0,0,0,0,0
5,54453,30540,42672,49062,59197,78871,86259,61472,93594,129905,73569,54907,65263,79413,50532,22622,9691,6564,7431,4350,4748,5000,1470,1538,619,1019,1014,1206,2494,17530,6917,1998
6,87321,5550,8548,11440,13477,18718,23740,30418,45317,42859,51119,66302,146252,65698,35389,39762,53338,76232,74886,58010,45034,34071,20316,13441,8726,8391,7557,3799,3984,2966,1438,1821
7,3608,4958,7318,11203,17809,22117,25853,24654,30142,35287,47434,73137,125229,56335,46335,52405,60280,79770,93141,85787,56720,36041,21783,16010,14535,16964,16187,11367,6248,3713,2043,1507
8,44166,16157,30374,39531,48028,67076,64582,51205,121211,186690,94186,59937,35979,20481,18534,16840,19264,24898,34879,18597,13083,14569,8011,6043,3455,3696,3367,3311,4625,20594,9838,2713
9,193471,161285,140070,96079,69995,54468,118958,147367,53547,15169,9286,7570,5631,3601,3746,3498,4701,7603,2359,1451,375,686,473,415,188,242,433,452,204,210,248,2139
10,87392,269440,182904,67028,42778,37824,114989,194315,49350,9768,10430,8791,5646,4294,3771,4830,4867,3156,1752,2346,221,25,3,0,0,0,0,0,0,0,0,0
11,231765,247942,168613,115395,89383,60454,60033,36561,15389,10700,11226,11951,12258,7319,6192,6186,5500,4545,2887,893,695,33,0,0,0,0,0,0,0,0,0,0
12,92077,86114,105459,87352,70250,74944,80381,47700,84104,150326,72864,41548,22968,11462,8398,6676,7212,5229,9432,3773,3127,4294,1422,1286,492,1045,947,1091,2069,13616,5835,2427
13,56132,12399,43551,72419,98878,124335,141714,174755,128903,79090,42737,27920,19714,17245,12602,9770,9595,10540,9648,6774,4314,463,207,190,354,365,441,187,33,4,1,640
14,7203,16431,67623,69395,108088,124228,140793,167733,122589,80788,51078,34739,30567,22216,14998,12467,8920,7809,8273,4584,4302,595,167,92,133,84,24,1,0,0,0,0
15,52331,23224,38384,51651,58811,86612,84503,62544,129369,233814,101483,57507,30054,14789,9689,6854,6461,4405,8032,5411,6035,5525,1549,1736,548,994,948,1212,2025,12407,5118,1895
16,83051,18928,34470,58648,99420,142475,107729,74331,66919,55544,46880,52617,56203,50465,41857,35744,28137,17872,13500,8192,3770,1796,713,404,321,226,278,485,712,2163,932,1138
17,51447,18668,32147,36800,58791,104759,89307,54636,71311,79733,59012,61166,59341,58815,58979,56586,53451,37120,25666,14399,5799,3409,671,539,272,310,299,462,1053,7134,3040,798
18,31638,17532,36458,50527,53266,78286,73841,52369,158712,259373,94671,60459,26942,11628,8897,6586,7360,5349,7961,6236,6606,8883,1844,2162,723,1281,1388,1717,2835,20052,8015,2323
19,140296,24316,34994,51133,57412,57410,57698,54417,69249,77342,60251,55011,76906,121046,84399,41546,10956,9172,4407,2290,1704,2027,1326,1016,1002,407,424,579,572,2998,1547,2067
20,21930,26694,37320,45313,49016,53526,54152,59656,74015,90907,98189,95068,124833,135223,80365,36445,8973,6265,4265,1878,601,369,546,260,99,12,0,0,0,0,0,0
21,46237,36833,62449,66747,62593,60908,66395,91194,113940,112589,91255,72968,64141,67087,43474,21923,10011,7029,3029,1965,744,1038,977,238,118,36,2,0,0,0,0,0
22,94389,28506,36086,47603,36421,42567,47700,41484,178731,148710,77735,56353,46695,53858,49301,43719,19599,16888,5198,4921,5410,4726,770,598,370,553,582,633,1337,8843,4122,1512
23,72195,19931,34483,47140,40634,52910,56004,38149,210825,245282,82107,55144,28865,12068,8182,7454,7127,6319,7931,7169,9579,11345,1845,1536,640,1044,1159,1555,3378,23311,9484,1125
24,84259,35392,52397,66201,100662,150486,112297,86898,85467,82297,63630,53949,42336,27996,16178,8982,7653,8046,6667,3400,1381,1245,444,372,353,466,589,614,801,2199,1017,1246
25,12683,30974,58212,74061,103614,166401,132604,109135,89631,73596,63723,56511,46528,32048,18252,8532,7838,7468,5633,4253,3538,336,234,70,30,11,3,1,0,0,0,0
