,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,105669,5415,11365,23768,23243,12649,8891,4547,6457,11223,12069,18365,24940,48727,155106,148171,50145,52771,67056,50090,44331,37355,47695,40596,25447,20658,13166,10316,7448,4243,3689,10309
1,8674,38660,40919,73261,55349,58004,78816,27659,27923,66480,60608,48253,45346,64594,34779,91527,28760,55430,46037,25997,24912,23031,20311,21400,16207,10815,4840,2419,1721,1449,1156,583
2,85751,6432,6361,10326,7323,8515,12378,4967,10958,30660,29201,20543,26673,31138,42688,57312,41199,41690,51818,74299,87123,81721,65304,54729,47311,37698,32605,24596,15700,13850,10434,34617
3,0,0,0,0,120,4402,8225,13418,13269,14893,16559,23214,23079,31695,33824,37987,45795,59889,70732,91571,89861,78509,76902,81773,52554,41348,34843,29110,23309,18366,15317,75356
4,0,0,0,1,178,9370,14100,22201,17966,10197,11484,11568,16062,18279,20823,20829,19607,23241,27188,48498,70579,69498,98342,144285,93664,66593,56017,43015,35010,29886,23979,83460
5,42592,12627,28851,40281,56152,29784,22138,33412,23835,62403,49688,28453,28791,51820,22160,26635,53535,24884,41907,43432,45244,47186,42056,52423,40583,33198,26019,24274,16640,10918,8806,35193
6,83789,1663,9521,20616,24389,28049,28679,27720,29734,37378,46697,50190,56259,57415,55910,75062,105198,79238,50940,38585,29542,25343,42535,24535,15434,11847,7981,6390,5903,3823,3883,21672
7,0,32,5580,19777,40997,54517,65524,72606,76815,67837,54884,51603,48316,40981,36302,38380,53397,64547,53450,44677,36748,31247,38786,32035,25237,16916,11519,7713,4517,2619,1821,6540
8,43795,17202,39868,55383,120753,61503,39953,38177,32418,92027,73396,41131,43718,67272,30498,34805,79602,20746,33007,20617,17003,22041,18002,15877,15526,10531,6815,4430,2200,1170,903,5551
9,117241,2884,72,157,336,321,869,2986,7753,13097,14269,20800,17276,25137,33863,43558,56717,57084,56108,47698,44223,37222,31791,25997,33173,59416,93887,84105,54635,41212,28993,53040
10,0,0,0,0,0,0,0,35,1241,4328,11841,15302,20908,25821,27758,30638,33698,40889,50258,51620,49655,45250,41189,41109,40213,83691,129468,126344,74803,56526,43586,59749
11,0,0,0,0,0,0,149,5966,24898,28649,29489,36075,36644,42654,41941,40790,39938,35619,35057,39970,43277,46382,45435,44913,43031,44520,46821,40166,37241,40395,43821,192079
12,62636,15662,31693,46130,98495,41534,23915,23688,23923,78186,64980,38400,38074,58162,37876,43406,66532,34284,41410,34081,27451,31073,21760,14796,12639,11765,5786,4984,5890,9045,12984,44680
13,46080,0,0,0,30,224,1201,5265,7539,10778,17101,24259,31743,32929,46227,53073,62653,84727,85595,98308,94467,66155,43615,33073,31137,25858,21995,20870,18662,17205,22770,102381
14,0,0,0,0,2,133,885,5585,11480,21583,21543,24221,29696,36823,44211,51515,58337,76923,82348,81887,96358,63100,38540,32917,30420,26928,26167,24632,23945,20668,27388,147685
15,44700,15268,37544,50111,160374,48690,29102,30430,21945,83973,67080,34888,39788,65562,29709,38293,75614,26989,39720,26794,26689,32607,19421,8023,5131,5237,6162,4391,2660,2578,3930,22517
16,74420,728,1395,2521,3277,2312,1898,2743,4644,11861,17838,14242,18424,24059,30496,46868,60616,66948,84845,74432,63500,55236,72560,58683,74343,60692,39428,27986,22889,18564,17174,50298
17,38719,1970,4080,5194,7706,7617,8568,7985,10566,23963,25153,17054,22543,32056,27296,38783,77678,47639,56269,45746,36910,58680,77190,57698,66530,56629,49140,42826,36767,30774,27235,58956
18,9436,16902,39924,50508,168744,55431,32099,32180,24230,89118,75351,35260,36960,92516,23699,29708,100046,17378,44573,19662,12790,20465,15268,7105,4693,5317,4128,2864,3911,3017,2159,30478
19,130480,2459,5089,6584,16171,7686,9261,11647,11123,23249,28204,36061,48896,55376,49178,46413,61543,60149,73572,82788,70540,58236,44913,37309,27546,24723,17769,13143,9473,7697,6106,22536
20,0,0,0,0,24,2124,4119,8303,12597,13174,20768,29678,37793,41223,44270,45487,43771,56444,76812,97937,91915,74639,65777,56078,45897,40406,32152,29286,24248,19378,18227,73393
21,0,0,0,0,11,696,2086,4662,10244,13574,19241,32772,48909,60952,60442,61117,59424,56113,58116,66614,65345,53920,45344,40829,35248,31109,29827,28621,26671,27909,28669,137455
22,25618,4591,5401,7681,11715,14283,12782,16011,21318,26067,43613,23889,29887,71249,22990,31862,138343,52847,108638,71441,53799,39966,31088,23678,19224,16896,19377,14736,13885,19670,19547,93828
23,9712,8984,22031,34671,90938,37352,25169,29676,27662,73834,72692,34723,38929,125784,23444,37097,141104,16791,72059,18326,10672,16311,11037,5152,3093,4146,6338,3404,5171,12798,10909,75911
24,74560,1351,3250,5126,7838,4955,4985,6659,7887,22988,29780,29402,37735,50407,68964,85437,95519,80442,72866,56955,42586,40551,51886,42826,53431,35867,24947,16404,12596,7964,5303,24453
25,0,0,17,162,320,218,513,2136,3790,10868,19249,31363,39326,51669,69268,83306,92480,105462,112022,83950,53278,41837,64198,53655,54855,30821,23580,19391,10086,8272,6971,32857
