,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,145057,34625,50197,37906,45972,120007,178996,105686,105578,80985,47907,44634,30619,10939,6218,5180,6121,5214,7089,7227,7617,6284,3414,2807,1324,812,523,495,402,685,992,4408
1,88697,80191,80100,91497,102418,121442,97426,57105,38097,33439,33132,31115,45072,102462,51862,14707,10735,6947,1917,1474,1244,1481,4101,4371,607,578,887,1167,743,134,4,768
2,50946,83690,77897,62654,69276,88338,118998,112595,57407,48858,52566,53415,79064,67720,27522,15944,11905,8741,5484,3331,3161,2300,2738,1219,138,12,1,0,0,0,0,0
3,61296,55724,58351,54839,60650,69411,75615,83581,85251,54484,45009,45319,71018,115964,83892,42645,15272,12690,9089,1588,991,640,533,1062,950,56,0,0,0,0,0,0
4,44706,32076,45051,50226,64657,78989,92702,92538,121331,173260,88379,55597,25696,16822,10335,9656,8967,7332,7611,6952,9031,11412,2643,3157,1056,1232,1410,1983,3846,26029,8592,2646
5,88029,10105,12088,15063,17575,19052,22947,30706,42454,45893,46372,53480,112843,53672,33618,40039,51806,68211,78955,68889,53036,37369,27839,19847,13438,13927,12570,6374,3451,3324,1356,1592
6,6136,7807,13980,18285,22710,24117,24862,27553,37796,43306,60752,85966,104474,42083,44153,53937,65952,80998,79195,78243,71465,52494,27109,14628,8645,4567,2237,1120,638,358,226,128
7,5150,9893,15723,20542,26178,28617,29614,29177,31649,29688,40847,64490,128370,73777,49679,54541,60952,64715,61064,50740,34838,26826,18418,17917,24494,35756,32997,18284,10404,5284,3146,2150
8,23796,14991,31110,41432,57936,63358,63710,47427,87831,157533,100714,90422,65287,29157,26866,26964,26971,27343,26411,20815,13484,13028,3654,3250,1667,2052,1954,2182,3510,21784,7171,2110
9,20827,16917,42205,52655,68854,76034,71558,45373,119042,231686,110702,68053,27083,15696,10557,8471,7547,5964,6472,8129,11687,14029,2269,2236,1006,1654,1823,2670,5554,35452,11574,2141
10,183937,181574,173184,111667,74107,54867,100142,108609,31876,11810,11846,12085,11054,10104,9185,6524,4417,2362,1227,701,233,170,248,322,248,229,343,732,526,174,9,1408
11,81984,263938,167441,71454,45059,40106,114186,182617,56983,12257,12048,13412,12051,9763,7911,5545,4054,2720,1386,653,224,117,11,0,0,0,0,0,0,0,0,0
12,217602,245644,189676,128034,90259,54083,56595,22005,10615,9696,11216,12445,11705,9671,11130,10278,7106,4213,2540,1127,272,7,1,0,0,0,0,0,0,0,0,0
13,64142,86113,105862,92814,85137,74244,71622,37601,78143,157057,77191,47615,20142,12647,9652,7579,7448,5730,4951,5382,7528,7586,1580,1610,646,883,1227,1827,3214,20126,6995,1626
14,78363,18746,68455,85185,92364,94810,105564,151156,121061,80012,47159,33806,25901,25177,15268,11988,10672,9823,9269,5928,3433,2273,698,1174,1039,571,1105,625,485,1778,624,1408
15,8024,21419,73998,76708,113942,112198,128418,154536,120836,68510,44586,35398,32759,31581,23605,18067,12096,7796,8547,7187,3130,1009,428,342,286,226,189,92,7,0,0,0
16,26366,28250,66019,72651,81924,90990,101699,111600,124983,129874,75968,50976,33698,25862,15433,11840,11364,8837,8152,5631,4858,3871,784,706,284,425,537,687,1251,7149,2260,991
17,4986,18914,46908,59252,66452,80926,73645,48189,122315,232686,114309,70590,25654,14199,9602,6778,7063,5561,6239,7545,10888,11359,2420,2554,1169,1709,2258,3032,5032,31318,9655,2713
18,74406,30196,50340,68047,102512,102021,70481,69201,59724,49316,46419,57745,66061,74321,84341,41941,23077,13003,8223,6915,2323,851,706,362,243,237,313,591,832,255,7,910
19,9028,30556,50360,57661,85270,134963,117851,103754,50684,42164,42480,51075,60539,65019,74243,46650,34486,22066,13314,7363,3412,1848,781,227,95,29,2,0,0,0,0,0
20,42588,21946,39196,49442,66190,85052,75206,48007,86230,162441,89478,59364,38118,35042,35793,35586,30548,19545,14154,11960,9271,8277,1606,1642,791,1229,1317,1755,3704,21596,6482,2364
21,147665,32916,41343,56527,66752,68198,62719,55343,67460,77497,57323,50084,68235,105701,73112,28627,11244,8815,4846,2298,1646,1618,735,1126,513,972,704,1212,1022,3941,1051,4675
22,37434,41228,54892,62914,69354,71974,65726,70025,80744,94954,91825,82289,103624,85846,39972,17871,14409,10951,4926,1543,753,1062,1277,267,47,10,3,0,0,0,0,0
23,29714,34837,51343,70822,75365,76876,67534,64367,74694,75810,63604,57726,89223,132962,72991,28751,16447,12675,6536,1687,518,512,529,294,86,14,3,0,0,0,0,0
24,37377,22939,47306,53467,59234,60518,56273,45244,89635,159425,112170,86236,61328,56536,45484,33311,16293,9706,4091,4350,5562,6876,1594,1633,742,916,1057,1452,2512,16337,4733,1583
25,4106,19768,49571,58455,62274,81891,75680,46610,121124,233160,115705,65346,27254,14615,10120,8454,7678,6003,6445,7448,10157,11722,2411,2722,1063,1625,1966,2715,5279,31579,10604,2370
26,91265,40799,59787,73629,103266,139547,118874,97368,85578,71909,51246,42870,37605,26370,18185,13110,11592,9180,4249,1950,923,785,703,482,444,447,569,432,686,636,261,1173
