,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,140119,8094,16830,29773,28375,20518,15223,7657,10111,14031,11480,13919,21337,28498,64085,90839,34021,44569,60567,52924,40670,38978,78281,70446,39542,33165,25499,22217,15072,7441,6499,15140
1,55296,5,521,638,1055,1107,2876,1654,5169,20986,16743,25871,33797,31125,47437,49917,46246,49332,61642,83034,98740,93479,70253,55374,47372,42655,39557,31396,22094,18502,11952,40095
2,0,0,0,0,0,0,405,4261,8741,12923,12937,20526,29849,39537,44657,45673,43183,39024,38889,37413,48663,60984,77166,105647,88918,68999,58913,45332,38510,27728,22868,84174
3,0,0,0,0,4,507,4692,10041,16659,18229,19512,21123,23185,29276,39600,42225,40890,56989,73709,100389,100349,81167,59215,53345,44247,41458,34503,32760,28955,25169,20881,86841
4,35384,7803,22743,33981,44694,32707,25268,36845,29543,78513,67378,47958,53008,83248,43105,47777,86274,36057,40912,34863,29784,33743,28206,23877,19473,14303,15556,13620,8821,6252,4750,19474
5,83563,835,2936,11739,19073,20368,27243,31660,32277,37348,49708,58944,67065,70694,62555,72072,90949,70760,49875,38668,30177,27773,40335,28178,20250,19047,10253,5186,3905,3110,3957,15417
6,0,3,232,7877,41185,54618,62428,56846,57038,56416,52799,54726,52411,48192,45336,54684,62510,66395,55687,47777,48054,37979,38896,24758,18697,17867,15725,7045,4014,2833,2211,10681
7,1,10,851,9546,24059,46247,68002,85470,93303,77424,64357,72484,74859,61795,40802,31806,57319,70869,46246,32130,25077,22316,23965,18891,16012,9466,8329,5898,4524,2736,1881,9245
8,25488,7619,19458,36119,51302,49444,43707,54815,45251,80241,72108,53422,55409,72109,38807,38592,67987,27771,38149,39865,35518,34961,29011,23616,17733,14506,10411,7016,4966,2933,1203,6383
9,27651,7135,26668,44472,60664,46501,32507,48798,32971,102727,90897,55528,61183,100443,39682,43829,112355,26067,32921,26066,20069,24517,16366,8424,5280,2651,1313,2151,3224,659,502,1699
10,101376,0,134,602,912,1578,1164,1221,3462,17857,18639,26558,26606,29198,39611,47441,52894,64147,63371,59415,53626,43351,36230,29683,24393,44312,70534,76941,46616,38480,30640,54928
11,0,0,0,0,0,0,0,14,2115,8345,12361,24302,26367,32047,29315,27272,32538,38309,42892,46492,48847,52196,48590,49916,49155,88317,119236,112066,66559,49352,40198,59119
12,0,0,0,0,0,0,138,4353,24455,45567,51625,54680,47780,46616,42254,35757,37863,34163,36238,41026,42316,44363,42246,40238,39723,39400,34513,33755,34091,38595,44090,170075
13,34035,5094,14255,26998,38419,33247,25263,36091,31190,80895,83569,53644,52632,82609,41636,45850,95493,40104,47261,39554,30618,29796,22227,14633,14374,11794,7333,5282,5755,3746,9060,43463
14,75635,3901,5404,2480,4074,3054,2925,3147,7212,13133,18369,23287,33818,41566,42394,44092,68521,76374,82224,93083,98631,70082,46003,36707,29937,20741,17169,17124,17523,17142,25352,64816
