,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,195812,8071,18605,34174,35416,24231,16793,7066,11010,18482,15498,17367,22707,34394,99841,100851,33885,33924,44190,38560,32807,34001,54184,50641,31524,26556,19647,16218,10775,5389,3887,9414
1,0,0,0,0,0,0,32,1293,8182,35659,10975,10635,16912,23317,36685,50571,46145,45148,54806,80147,104188,100505,85040,82852,62214,54324,44834,38749,26475,18377,13086,54769
2,0,0,0,0,60,5146,9407,13147,5935,5293,10019,15583,17438,24627,33931,34369,35363,53467,59263,92981,101420,83718,79144,88464,64591,53131,43412,34339,28523,22687,20189,70273
3,27347,10341,26210,47586,78982,36540,30500,38361,24860,76504,64057,40506,45654,66128,32784,35357,72940,33009,46897,51686,45731,44737,34293,25001,17608,12656,11885,9316,5873,3292,2195,7084
4,77609,5013,9871,17112,32601,21995,28908,33090,28089,47150,51522,56571,61433,64513,55473,68299,88300,69757,54357,41417,30649,24894,37740,22320,19179,14269,9484,7102,5312,3883,3487,14521
5,29081,2035,7668,19988,36635,53257,65502,75935,74634,70095,61966,53659,56975,52339,37194,33181,53363,62757,45954,38973,34059,27304,28979,24021,16459,10422,7339,6359,4611,2680,2088,10408
6,10149,12334,28600,52845,80404,45929,37199,42683,29586,109497,94628,52325,57169,90376,38762,40017,106624,25503,32321,25378,20542,28033,17850,9536,5746,3199,1613,2219,2358,697,454,1344
7,121806,2578,4974,9520,14584,8551,7922,7742,7357,40230,27442,23138,19073,28549,30954,38336,61002,52356,52199,46737,41615,38555,29323,24232,28148,58854,73605,69084,41575,30617,22593,42669
8,0,0,0,0,0,0,34,472,1644,6298,10510,20770,20529,29389,30351,31995,36861,39217,51440,53924,52038,43739,41587,42857,40605,78616,118608,118407,72445,55172,45428,62984
9,0,0,0,0,0,0,37,4308,20280,39763,39103,42623,36665,31998,32802,35599,40323,36420,36485,38968,41196,46831,47702,42227,35879,41709,47046,44314,40701,47605,53236,182100
10,31643,4902,11526,21541,31913,26282,22051,27555,26236,66059,58121,47636,56097,71291,50861,50667,83877,44994,46929,40114,31416,30028,23660,18865,15575,13577,16235,17491,14148,20890,22867,60873
11,75776,3919,7312,9876,12298,7982,6119,6629,8866,22349,20210,19312,28858,35594,35808,40410,63738,73733,84501,96254,103076,71789,43830,36437,29048,21712,16178,15494,15189,14176,20655,58792
12,23801,2508,972,364,104,502,1641,4135,8017,9721,18739,26936,34719,47962,51103,56293,61744,76050,68020,65201,73671,56929,39732,32724,31857,31355,27253,26787,27793,24118,35114,140055
13,8323,9503,20871,42901,68068,52766,41391,48755,31614,108519,95637,56794,56316,90563,38051,40714,119881,27363,29600,24037,20278,25771,18009,9798,5875,3467,1759,2745,3064,894,610,1983
14,74576,914,1744,3002,4285,3018,2833,3432,4411,12474,19685,15053,22220,33420,39771,48831,65107,68386,78432,70883,63576,50967,48693,50107,68873,58159,43277,35657,30828,19494,16025,47787
15,32768,6752,14279,27716,41305,23541,16901,20595,15865,48008,39301,25730,28548,41119,31956,42535,64493,43544,47775,41739,33869,38844,51925,45897,49861,42552,35959,34447,34570,28310,20579,34637
16,131523,4360,8365,10849,12027,9608,10517,14388,14601,26423,32575,37883,55606,61397,54699,49521,62262,45791,56556,72602,69621,59032,44960,33960,28249,23126,17021,12331,9027,8088,5755,23197
17,0,0,0,0,18,1122,3009,9856,11028,11766,17227,29704,40013,49794,46516,46668,45688,46407,58054,84992,85037,77594,73167,65343,51495,44786,37428,31999,25755,20739,17722,72993
18,0,0,0,0,26,868,4875,9630,12126,10196,16387,24790,35248,40629,41611,42085,54725,66955,71376,94393,86302,67264,56182,49486,42391,40207,33623,30478,25555,24664,23389,100459
19,31790,6153,11333,24973,35107,23875,20234,26357,25693,58520,49668,34916,41029,57096,33051,32622,65050,30349,30970,33853,36855,38773,37800,32330,27615,25904,25191,25978,24869,23525,22365,112076
20,78317,4366,4601,4580,6054,4031,6159,7719,9810,27371,33449,32015,33790,48129,68303,84697,93316,82046,74876,58375,38702,35902,51768,44120,50303,33990,24237,18194,14343,7060,4533,20764
21,35645,6993,10511,16261,20980,13119,11139,13919,14129,44177,46065,32097,35935,53094,53149,71525,105272,77733,80330,64312,43254,35860,43746,38890,42527,27466,18080,10793,7927,4602,4203,22187
22,46836,13096,34519,52454,104835,46457,33333,37745,28205,104768,88463,46817,49411,89799,33459,34048,101811,22917,29146,21296,17790,25179,18077,8895,5218,3242,1986,2113,1685,482,364,1474
23,46096,184,7017,23060,34209,29869,32893,46043,38731,31812,31476,37175,41310,35136,49480,64997,97988,63880,45748,38872,30613,22474,28359,32934,99903,19788,12919,16033,10551,8627,13955,13788
24,22,281,7181,20283,60445,80147,73308,75050,72070,62076,53301,44568,43237,37031,31321,32600,39568,58907,54945,33645,20689,15531,22146,18836,19216,17161,22843,20741,23689,17097,15391,12594
25,38999,3008,8797,20638,59540,61615,51267,56960,54441,61442,52987,42435,41992,48439,36098,36746,54306,50325,64075,50444,35151,33275,28804,24258,18179,13037,10280,10642,8095,6375,6118,17152
26,76149,3558,6657,9932,12399,9998,9931,11659,14899,28762,33636,36550,55770,61528,47895,47568,72511,56769,54554,44570,43692,39910,33006,23778,22330,17369,15816,16831,15627,15015,18193,149058
27,0,0,0,0,7,65,532,3196,8313,10664,15536,26666,35219,35108,39873,44935,51079,56707,68025,76443,86072,60747,39995,38734,38155,34214,35268,34802,32779,24894,37270,170622
