,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,292688,29649,8881,35205,159419,85716,12427,1151,705,547,905,7441,10764,92989,84479,89111,51083,11205,10406,8262,9233,15074,88580,0,0,0,0,0,0,0,0,0
1,211870,183851,54464,31688,3000,6202,22607,17391,2733,1663,2539,9614,31307,43114,280139,70863,26917,13575,23117,17223,15196,17922,18925,0,0,0,0,0,0,0,0,0
2,148914,206836,39279,8268,1348,3083,12538,14533,2492,1404,1598,7853,32011,66385,402559,81303,14609,5652,8491,5263,8473,16692,16336,0,0,0,0,0,0,0,0,0
3,58625,42492,40961,16190,1548,988,1790,1278,315,334,736,6075,18744,238152,321829,211235,83667,11192,8396,7741,11249,16273,6110,0,0,0,0,0,0,0,0,0
4,284362,302909,55535,9708,8297,12610,19952,27471,1483,1304,2489,15767,13229,192973,60845,47065,19203,2940,2905,2157,4484,8931,9301,0,0,0,0,0,0,0,0,0
5,412771,237642,32935,8986,8087,12910,15982,25842,848,690,2176,20800,18720,165736,47636,33739,16722,3474,3214,3208,6717,11391,15694,0,0,0,0,0,0,0,0,0
6,10949,2005,1111,3255,2789,1112,490,192,181,207,532,5228,16744,354940,319639,237116,96235,13690,8114,6109,9152,12462,3668,0,0,0,0,0,0,0,0,0
7,175062,30130,21443,36493,53521,37611,31558,18593,9947,5030,8700,15713,38973,114635,317559,72682,38755,14389,11140,8327,15516,20311,9832,0,0,0,0,0,0,0,0,0
8,54302,33785,9848,29589,55051,36981,37569,16406,9560,4917,8950,18063,47343,112019,403484,72546,44771,18422,23158,18461,18152,22828,9715,0,0,0,0,0,0,0,0,0
9,161928,58118,20416,25764,16230,10221,16559,10121,3430,2475,3386,14674,40818,84439,219043,117455,81070,28665,32009,26788,50891,53448,27972,0,0,0,0,0,0,0,0,0
10,88131,28473,17720,22963,18406,8702,10435,6187,5177,3115,6021,16295,51218,242245,285620,146084,65423,13974,12425,8541,15529,21722,11514,0,0,0,0,0,0,0,0,0
11,253330,92665,21319,6357,3614,7069,18675,12464,1476,688,1015,9121,61599,79892,61652,114639,76628,50871,27074,26525,36793,73701,68753,0,0,0,0,0,0,0,0,0
12,294850,108002,33859,34733,22011,6196,24173,12617,1456,603,1194,14617,68945,27188,12625,36529,30045,22514,23060,32229,70459,123437,104578,0,0,0,0,0,0,0,0,0
13,12276,2410,1475,5523,5218,2247,840,371,316,388,701,5857,23835,373226,312998,223043,89465,12537,9095,5517,7535,8471,2576,0,0,0,0,0,0,0,0,0
14,111619,68655,71440,106736,181258,178510,43265,17992,4853,3095,4028,11322,17211,43422,135846,41633,12714,4433,10086,7584,9534,12264,8420,0,0,0,0,0,0,0,0,0
15,50053,50617,28782,128117,176031,69492,20119,7416,3236,1521,3207,7226,12275,133044,205986,115137,51627,6991,5349,4303,6305,12449,6637,0,0,0,0,0,0,0,0,0
16,189622,51641,35620,133868,136049,23423,11868,13202,2904,1142,1492,9539,25467,76655,258791,53703,23847,5139,5742,5064,11076,17497,12569,0,0,0,0,0,0,0,0,0
17,68691,59949,37448,166140,169879,15995,14531,16764,3896,1860,2805,51183,53734,25659,309063,48291,9011,3784,5839,4051,7810,15083,14454,0,0,0,0,0,0,0,0,0
18,80917,48669,41604,186988,88108,12739,17814,17700,3759,2477,4633,93165,81300,22582,285069,57085,9528,3803,9076,4814,8554,13760,11776,0,0,0,0,0,0,0,0,0
19,78181,34250,12253,116913,83040,7422,7141,7198,2887,1203,2197,12520,29958,175337,274075,155461,53344,9672,10779,4799,7402,12503,7385,0,0,0,0,0,0,0,0,0
20,139376,41274,62361,123426,129665,135999,49455,21687,8963,4885,3966,7720,29032,58335,164056,44012,19493,7083,6737,7362,9951,19277,11805,0,0,0,0,0,0,0,0,0
21,84362,30612,45094,95941,131852,162305,45505,12630,6280,3074,1962,5432,26451,117250,177585,74269,34725,7293,7230,6063,7910,12758,9337,0,0,0,0,0,0,0,0,0
22,46303,1814,1036,4554,3655,1320,659,340,309,324,635,5825,17497,341582,291365,244782,91659,11656,8417,6469,9493,12958,3268,0,0,0,0,0,0,0,0,0
23,385878,409359,27254,10053,11233,19633,17918,16769,1140,752,1451,18763,12004,121741,6688,2270,2529,1253,1640,1702,4787,12469,18634,0,0,0,0,0,0,0,0,0
24,470046,340948,22379,9875,11500,23022,21104,16716,1130,803,1331,19028,14974,82614,7006,2740,2325,1706,1973,2895,7306,15875,28624,0,0,0,0,0,0,0,0,0
25,426745,253314,20839,9792,9044,14346,16309,11031,711,536,1494,16294,14312,144885,59301,38832,18605,3462,3164,3151,6611,13394,19748,0,0,0,0,0,0,0,0,0
26,313347,93425,30029,61739,27515,5318,18813,13743,2021,567,903,14365,63957,103260,57756,40605,21565,8201,8925,12585,23996,91521,91764,0,0,0,0,0,0,0,0,0
27,247091,161688,46886,46748,18870,7204,20082,15596,1257,322,719,11135,25829,16305,11036,53215,30062,27714,25751,33054,61021,153297,91038,0,0,0,0,0,0,0,0,0
28,181247,63914,36303,31592,15493,897,3322,878,177,253,814,13173,50185,163907,140139,121524,61749,24316,18490,21602,29342,59861,66742,0,0,0,0,0,0,0,0,0
29,8463,1888,693,480,193,88,51,22,40,113,333,4410,11732,366759,325161,225714,112204,14257,7159,5453,7702,10202,2803,0,0,0,0,0,0,0,0,0
