,Mean,Std,Skweness,Kurtosis,Max,Min,Var
0,0.041357573,3.557315332977225,0.19638311347014423,-0.04442495349974562,8.067459,-8.6336975,12.654492
1,-0.095675975,2.3243955913553753,-0.31265210970826285,1.125735606311455,7.746165,-6.468859,5.402815
2,0.0048793135,1.701323930534002,-0.18533845135180618,-0.02317756224737133,3.9876971,-4.6732097,2.894503
3,-0.1726089,1.648932793861865,-0.18006048545270872,0.5997935345016407,5.159757,-4.453678,2.7189794
4,-0.42659956,2.1431991803716253,-0.6662616516146808,1.1442542386250283,5.1658278,-6.809532,4.5933027
5,0.30970532,1.7705787774922381,0.9739664917012172,3.6879643738970076,8.925843,-3.1614451,3.1349492
6,-0.15175313,2.37099822353134,-0.806292232734604,2.0107374701357825,5.261652,-8.435847,5.6216326
7,0.041557427,1.7814446727716824,0.2903092464640632,3.0067984450730583,6.063921,-5.838138,3.1735451
8,0.2714647,1.771832247963417,0.47012104629802565,1.0010550765501947,6.1220555,-3.679736,3.1393895
9,-0.16491759,2.151798352270544,-0.06700169321147746,0.08690896692214167,6.156991,-5.7339787,4.630236
10,-0.05660217,2.112475906324961,-0.09394704427327573,2.4392768858363807,8.0709915,-8.111023,4.4625545
11,-0.04877494,1.8588524733350684,-0.4127392024558004,0.19889532489439476,3.6735106,-5.5680394,3.4553325
12,-0.024814453,2.3507946699880735,-0.057691812268306567,0.4499805840601683,6.0956345,-6.291829,5.5262356
13,-0.15911427,2.2267721512453877,0.2277098603089292,1.5242583090605688,6.424404,-7.842443,4.958514
14,-0.5073606,2.490097173763292,0.10901584869299578,0.9978352196002289,6.4338746,-7.935606,6.200584
15,0.06856299,1.6568608866824013,-0.1926854438176149,0.09017929017034332,4.8945856,-4.137122,2.745188
16,0.060782615,2.0913755703180255,-0.2745654236910603,0.5801903635801291,5.229272,-6.9775305,4.373852
17,-0.66235656,2.928586055971626,-0.35781868837325537,0.5443100386459356,5.8921375,-11.211884,8.576616
18,0.07728095,1.7360803279266885,-0.05055902073616389,0.7314269033204144,5.9158893,-4.384647,3.013975
19,-0.005947111,1.5059509645308546,0.1720671441183226,-0.3709941752164516,3.8091502,-3.6225903,2.2678883
20,-0.08075527,2.2645451570280053,0.2170728143843618,1.5277569645497069,7.0641727,-6.9396253,5.128165
21,0.061662674,1.4851968196844092,-0.31928509079452894,0.2976085837949234,3.370015,-4.0030866,2.2058096
22,-0.12791312,1.9639314084244006,-0.13442526603254148,0.6817075887855242,5.5760326,-6.2361484,3.8570266
23,-0.23201293,1.9253382918121404,0.22690684629953756,0.7985908668916526,6.077665,-5.206886,3.7069275
24,0.11793549,1.794239532980194,-0.24284945237689082,-0.3826511820725047,4.1857166,-3.9719934,3.2192955
25,0.09097839,2.547845947914473,0.10404576717738931,0.6747832470465043,7.785626,-6.6989784,6.491519
