,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,142118,14464,20084,27421,24651,31018,25223,8927,11114,22546,14921,13963,22315,31793,62041,77219,34587,41624,56122,48848,41170,41339,75817,66765,36056,32684,25540,20422,13214,6241,5059,10614
1,55296,0,0,0,0,15,521,1610,4717,26411,16762,23593,26513,26973,37777,51831,60032,59090,65506,84789,96601,89741,72279,57665,48669,45485,39767,30185,20288,16053,9959,37792
2,0,0,0,0,9,578,5960,10558,8474,8249,12136,14632,19130,31293,39064,42004,45615,72841,79440,108588,98274,72498,69772,106971,63248,36267,29514,22929,18493,15567,12924,60892
3,0,0,0,0,80,1626,3540,6632,5668,6782,13539,22429,27846,33310,43733,48450,51759,70744,88519,110799,104667,88257,74969,61355,46643,37006,29534,23326,19930,17624,12096,55057
4,127425,13731,31989,44695,74412,37096,26807,28055,20920,67804,59623,33357,45403,66562,34128,37918,51202,24400,29160,31874,35271,40581,34478,26732,20287,14705,10146,9634,7477,4928,3658,11462
5,0,43,2439,8139,27308,36749,41070,33053,29092,32504,43598,53276,61040,56880,57393,80147,88621,71326,54323,47420,41877,35248,54276,31164,22995,21352,11359,8833,6203,5647,5632,36913
6,0,19,3014,12674,25677,40880,46366,48957,46729,42652,42088,48025,45777,42426,42865,76734,114890,98603,69106,55624,48081,39645,37280,23575,15972,12268,10266,4225,3214,1951,1286,5051
7,0,19,4522,27910,44460,70548,79579,103247,94131,73360,67975,91122,91742,56610,34978,25510,44559,39758,30399,24229,24379,23529,19124,9073,5021,3301,2852,2604,2820,1703,1298,5558
8,46552,14943,34591,59316,103010,55337,43090,46727,35157,87113,84560,63143,61029,67884,37624,40548,80806,31486,24157,16895,13740,21556,13971,6779,4380,3065,1778,2199,2122,599,484,1279
9,113789,4883,9782,17189,22657,14086,12657,13249,20567,44303,36695,30325,25698,33855,37138,44921,65426,46126,46133,40549,33840,27903,20031,17834,24738,55366,75928,67186,35463,25017,15854,26732
10,0,0,0,0,0,0,5,793,6649,9516,6814,12640,14220,18145,26523,32375,33207,40286,47405,51926,53683,47142,42847,36707,35123,91788,108122,109876,80024,64907,53239,81958
11,0,0,0,0,0,0,39,424,3802,18853,37064,39498,31236,29464,27729,32208,40315,38123,31043,27632,29167,34541,39048,40742,48633,62228,70627,65658,54687,59603,61170,182386
12,31950,8321,22280,32342,67472,29817,18168,27863,42331,85684,61970,40280,40996,50472,31971,34082,46469,29111,37594,36582,33320,35428,25996,19739,14769,12021,8169,6855,9327,24501,30797,109243
13,75726,2875,5991,9529,12324,9624,8250,8314,8160,19010,17543,17698,30067,38022,38269,39934,55677,64246,70419,81389,81195,55874,40426,33863,29786,25278,21888,19875,18965,17709,25021,122973
14,0,0,0,0,4,452,2333,5365,11681,12419,15857,18983,24995,32839,41555,49494,56308,69152,82639,87101,92805,66063,51086,45044,41598,35952,31336,30008,28708,19643,25254,127246
15,0,0,0,0,52,2291,5241,5605,9391,10852,18789,30827,39716,44850,49167,59532,68197,77456,75581,65966,82338,60599,42234,33540,31053,29053,27271,24716,27087,18686,26525,139305
16,62187,10793,21098,37449,90206,37262,21776,23957,18273,53259,45859,30921,41865,55896,42398,49223,63694,37704,41747,44004,62129,47727,29542,17695,14214,13036,11929,12342,11928,6844,10131,38832
17,46080,0,0,0,0,3,9,473,3574,10586,21677,19600,20254,27710,32521,49187,54953,69501,81365,73807,62297,61495,70650,62482,79350,61212,45950,32910,27718,20363,19222,50971
18,41911,4181,9606,14611,21162,10023,7653,11657,12682,28893,26250,18499,20044,28174,30496,39933,55040,56502,55941,44552,34547,58333,76879,60082,62403,51160,44838,39895,35735,28927,24662,50649
19,14004,21371,45995,80535,182993,74948,39561,37127,23177,86361,75269,37513,43154,64494,29062,36596,49656,18411,25661,19402,15405,28234,21273,9638,5271,5328,3223,3821,3828,942,737,2930
20,12708,15564,28697,50829,75206,58741,39209,43839,29954,99396,97244,47272,53409,82553,34593,39368,152613,22763,27446,19326,14314,19983,12700,7368,4421,2950,1937,3595,3345,953,716,2908
21,138717,696,968,1845,2271,6937,11454,13744,18433,17892,26005,38074,52454,59533,59626,53627,53578,47753,56292,73616,74052,59620,50610,42601,30849,26921,18382,14991,10051,9357,7020,27951
22,0,0,0,0,28,3447,14386,19946,19386,18394,25407,26577,30992,34776,38599,39434,42156,48130,59595,84436,77250,73429,69121,58901,49400,43652,38448,36038,30408,24395,20976,78213
23,0,0,0,0,42,5312,12624,11228,15078,17563,25392,40182,53385,59356,59458,60928,59119,60372,73267,91433,86253,66963,53301,41820,34677,29614,24894,21639,16649,15242,13290,56839
24,45118,10682,21698,42301,67776,37048,27420,32767,28173,67030,56834,34685,38409,51770,31227,34196,73368,46942,50134,63913,56601,51827,33088,20195,14464,12292,8529,8636,10115,5071,4990,18621
25,14375,22625,45097,75391,98590,65227,41928,42745,28974,97698,88816,41180,48984,67852,31474,38927,110710,20476,25817,18432,14729,23655,15294,7505,4906,3622,1977,2959,2557,796,549,2053
