,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,148772,33598,59084,38955,44402,109228,174641,110062,99518,74904,49980,44878,34461,12353,6760,5414,7105,4895,9403,6815,6823,7368,4380,3093,1448,925,580,534,332,540,522,4147
1,85971,70314,65188,77025,94014,109325,100180,85571,61159,44704,34403,26191,38476,90596,55008,26985,13016,10217,2351,1614,720,810,2479,3898,744,566,963,1367,1105,164,28,768
2,27769,32006,39000,47984,55027,65242,74692,72219,62908,47648,51674,60834,98445,153545,118866,66017,16631,9089,3796,1207,697,281,272,54,14,3,0,0,0,0,0,0
3,40153,38619,41723,42975,50108,77077,138421,185760,113804,43553,27627,24816,49122,97011,76982,38117,7202,4297,2486,2159,2159,631,858,190,64,6,0,0,0,0,0,0
4,126823,22457,37392,46452,51296,69576,86454,83836,115161,147703,80915,50112,34613,42193,26177,13418,8140,5294,5720,4405,4086,5326,2031,2082,685,1229,1185,1583,3035,16749,5584,4208
5,7849,7575,8645,11905,12983,14895,21174,29007,28672,34692,48742,61658,123881,56762,42696,54666,69244,91684,105104,86524,59279,34891,24502,17152,11953,15788,13590,5827,2877,992,428,283
6,3219,6164,8558,11776,15900,21233,24316,25696,34683,37902,47961,76014,194240,61390,32177,39529,51485,68555,78260,78520,68720,48485,30460,19146,10470,5380,2685,1351,790,426,246,183
7,3749,7270,10841,14373,20792,27136,28352,28436,30275,30935,33785,47350,96085,54775,45287,51193,59010,67578,83537,64057,51614,33803,19000,19121,23752,35726,35920,28470,22697,15510,8301,7190
8,39788,13384,32148,42912,50396,68088,75559,53023,87325,168248,83576,48637,48470,33703,20974,18929,19655,17504,18247,13834,9818,9200,3775,4466,3764,7337,21730,21399,18391,34273,11442,5925
9,158244,100350,110822,93660,72110,60342,104242,146421,82697,59255,31740,17493,7993,5957,5306,4979,5243,3330,1974,2173,2363,2810,939,1219,695,841,1163,5188,2072,8675,3037,2587
10,105784,263449,151650,65027,46771,42431,138584,182240,65549,7324,6459,5689,4401,2675,2523,3853,5267,3408,1931,784,114,7,0,0,0,0,0,0,0,0,0,0
11,215242,251300,165366,85753,60716,45157,97015,89817,40631,13365,8895,8204,6738,3193,2812,3364,3003,2326,1439,847,532,202,3,0,0,0,0,0,0,0,0,0
12,106893,128598,136659,107868,91943,87216,100810,34875,51522,101281,49819,30448,14844,8399,5912,7490,5276,4003,4414,3347,2740,3093,846,977,258,521,541,652,1264,8260,3626,1525
13,77717,15639,44504,64332,88021,112273,127231,142555,116746,108183,60723,36341,23853,25218,13502,9117,8102,6763,5434,3240,2303,1856,699,673,517,810,1218,818,825,3403,1369,1935
14,4952,14223,59193,70928,116475,130526,141405,194122,131156,68960,40648,29561,25943,21225,15180,10482,8348,7254,7168,3198,2822,1058,410,414,243,26,0,0,0,0,0,0
15,4374,17343,63595,71200,116702,123154,125546,149566,144692,100223,61101,43107,32656,20440,11019,5123,3568,3921,3951,2928,1206,274,71,42,19,21,25,37,15,1,0,0
16,55918,15010,53487,71165,91081,108223,117913,128997,113735,147805,66961,38247,18560,13969,7920,5066,5797,3569,2876,3973,3437,4156,1393,1862,420,941,921,1165,1940,10621,4304,4488
17,55704,25048,47093,71586,122052,157326,111164,78371,55655,47573,43506,50405,52305,49358,41778,33037,24499,17452,9544,5036,2099,1387,1107,203,284,191,247,512,646,109,3,640
18,48167,18895,30644,43377,79109,132629,114799,69897,53183,72597,56563,53692,52901,53829,52438,47970,42592,29563,18245,11196,4845,3007,1721,911,228,504,463,581,913,6714,2343,1404
19,4335,17181,43734,59979,70174,102565,112738,74191,107754,235210,99921,51608,18488,11760,9502,7020,8214,4998,4211,5231,3911,6504,2429,3699,779,1822,1830,2215,3545,19292,5975,5105
20,5953,16879,37817,46924,61074,75532,82500,55518,141680,236177,104009,65069,25064,13398,10771,8870,10109,7110,6483,8576,10321,10995,2533,3312,1269,2007,2448,3024,6348,31215,9781,3154
21,150568,24146,32885,49133,57081,66705,71054,72211,76352,71212,58466,56339,86902,114339,69170,24588,6418,5414,3471,1341,749,704,419,464,346,381,424,734,407,892,523,2082
22,23267,25916,32914,50502,60391,66246,69732,73097,78259,98842,104759,97111,122497,105516,52853,22344,7085,6060,3979,1420,550,906,1340,316,16,2,0,0,0,0,0,0
23,26816,24815,39596,54102,65430,69651,75086,86180,96062,92136,80533,68261,80617,119498,81001,29481,6300,5543,3160,857,328,181,148,109,22,7,0,0,0,0,0,0
24,45167,21480,41307,54088,66099,78287,81315,62054,91710,167879,105979,59368,38488,42894,36944,28462,13445,9154,3710,4981,6604,5991,1833,2171,582,1171,1220,1608,3162,19696,6300,2771
25,3792,15466,38737,49262,59743,87373,100140,67256,128340,212232,103828,63241,23228,14708,11205,8116,10143,6629,5658,7746,7764,9795,2743,3969,1115,2128,2463,2957,6065,34784,10656,4638
